"rownames","mean","se_mean","sd","conf_2.5","conf_25","conf_50","conf_75","conf_97.5","n_eff","Rhat","sp_id","spqrt_standard","slope","raw","flag_rhat","flag_neff"
"a_spqrt[2201]",0.0125789655771077,0.00223649231717346,0.188108211608601,-0.3616355982547,-0.109083537146895,0.0113935789882093,0.137031017670179,0.379272875810572,7074.25463088429,0.999121423726206,NA,2201,NA,NA,FALSE,FALSE
"a_spqrt[2202]",0.0144107397770551,0.00260080010507181,0.193257826081435,-0.359227457889598,-0.108276669213726,0.0121689092005298,0.137436996756336,0.404244063485284,5521.54011587329,0.998930987912597,NA,2202,NA,NA,FALSE,FALSE
"a_spqrt[2203]",0.018868656748454,0.00235896889105605,0.202648169896556,-0.378338275020739,-0.118302316548771,0.0202137787516095,0.157387103751637,0.425399556374777,7379.73802030491,1.00008484695368,NA,2203,NA,NA,FALSE,FALSE
"a_spqrt[2204]",0.0201384581045995,0.00270790117011396,0.20070720000198,-0.381323946179043,-0.115827946011625,0.019503384316519,0.154656811506043,0.408213430475159,5493.64111532713,0.999241148422376,NA,2204,NA,NA,FALSE,FALSE
"a_spqrt[2205]",-0.0153222645298822,0.00229545622658844,0.200467365155303,-0.41028802190711,-0.14976046351607,-0.0163248899589161,0.117411709824775,0.381985553386907,7626.92250722663,0.999367853201268,NA,2205,NA,NA,FALSE,FALSE
"a_spqrt[2206]",0.0320376805335421,0.00240961346421533,0.206284564036522,-0.38782052560371,-0.0980451128402103,0.0336160730505127,0.164034134451241,0.451775110327085,7328.89839250599,0.999599027190652,NA,2206,NA,NA,FALSE,FALSE
"a_spqrt[2207]",-0.0475364146982094,0.00206992114716883,0.186482957361628,-0.423966371035297,-0.170098844780562,-0.0416931934639276,0.0751240554686304,0.309055729332644,8116.53550485192,0.999283757363346,NA,2207,NA,NA,FALSE,FALSE
"a_spqrt[2208]",0.0238832908463776,0.0023445771507391,0.191897156286354,-0.356404584026057,-0.102895140240693,0.0237088016886491,0.151752114345631,0.396401319284542,6698.96982507338,0.999617860132533,NA,2208,NA,NA,FALSE,FALSE
"a_spqrt[2209]",0.00711533384707348,0.00262450279228973,0.194184805387871,-0.370931309776294,-0.118237788382937,0.00513189575351665,0.13530829254269,0.399859478201057,5474.39852469632,0.999321265919404,NA,2209,NA,NA,FALSE,FALSE
"a_spqrt[2210]",-0.161202720837834,0.00323781365636915,0.203827122748707,-0.592942142368017,-0.288612706331194,-0.151998231471088,-0.0225545867292605,0.216126797539654,3962.96509290401,1.00000649319487,NA,2210,NA,NA,FALSE,FALSE
