# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=2118644611
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model/simple_bayes_observer_only/_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,a.1.1,a.2.1,a.3.1,a.4.1,a.5.1,a.6.1,a.7.1,a.8.1,a.9.1,a.10.1,a.11.1,a.12.1,a.13.1,a.14.1,a.15.1,a.16.1,a.17.1,a.18.1,a.19.1,a.20.1,a.21.1,a.22.1,a.23.1,a.24.1,a.25.1,a.26.1,a.27.1,a.28.1,a.29.1,a.30.1,a.31.1,a.32.1,a.33.1,a.34.1,a.1.2,a.2.2,a.3.2,a.4.2,a.5.2,a.6.2,a.7.2,a.8.2,a.9.2,a.10.2,a.11.2,a.12.2,a.13.2,a.14.2,a.15.2,a.16.2,a.17.2,a.18.2,a.19.2,a.20.2,a.21.2,a.22.2,a.23.2,a.24.2,a.25.2,a.26.2,a.27.2,a.28.2,a.29.2,a.30.2,a.31.2,a.32.2,a.33.2,a.34.2,a_bar.1,a_bar.2,sigma_a,gamma_b,sig_b
1002.38,0.99893,0.297685,4,15,0,-969.229,0.0423758,-0.067086,-0.64099,-1.27543,-2.38664,-0.745125,-1.29695,-1.60201,-0.749273,-1.72406,0.00609464,-0.933331,-1.33281,-3.02717,-0.0522338,-0.45625,-0.467156,-0.115157,-2.94718,-2.98737,-0.304063,-0.996614,-0.0236794,-0.329367,-1.20137,-0.197281,-1.55336,-1.26832,0.342701,0.194813,0.549987,-0.929788,-0.511129,-0.766662,-2.66234,-1.45147,1.59447,2.13559,1.25855,0.8168,1.69446,2.16452,2.19272,1.66751,2.22431,1.70177,2.62058,2.00509,1.93378,2.88473,0.0300466,2.49942,1.75026,0.123673,1.31025,1.23226,2.52663,2.01943,2.02197,2.24576,1.83413,1.53176,3.01515,2.61663,2.91775,2.10235,1.88406,1.98639,2.02316,0.731196,0.815079,0.312712,1.64349,0.0601831,0.121205
1000.11,0.740359,0.297685,4,15,0,-966.712,0.0464067,-0.0656366,-0.647928,-0.886392,-3.0765,-0.922713,-0.992898,-1.75149,-0.844895,-2.62303,-0.430957,-0.527047,-1.20554,-1.53094,-0.55793,-1.04453,-0.573163,-0.105481,-2.94564,-3.5624,-0.750479,-1.17638,0.0356036,-0.0377483,-0.759917,-0.353067,-1.58647,-1.46101,0.351089,0.0573753,0.451367,-1.08875,-0.936871,-1.24615,-1.73766,-1.8686,1.71196,2.23047,1.47596,0.841583,1.66478,2.16559,2.28596,1.93701,2.10507,1.7455,2.61617,1.94691,2.03992,3.02405,0.62354,2.24242,1.86545,-0.0458377,1.16112,1.47105,2.2994,2.00586,1.71595,1.96613,1.91822,1.9549,2.75312,2.23581,2.79611,1.94171,1.64366,2.17025,1.70019,1.15053,1.28308,0.646377,1.50831,-0.0555883,0.181839
986.779,0.716829,0.297685,4,15,0,-953.791,0.0460247,-0.0648798,-0.860848,-0.977402,-2.17193,-0.907638,-1.43148,-2.02827,-0.710312,-2.50865,-0.358172,-1.11323,-1.45893,-3.27514,0.21661,-0.602587,-0.524554,-0.179991,-3.13528,-2.90671,-0.317407,-1.23502,-0.157393,-0.423174,-0.993699,-0.396253,-1.60824,-1.31531,0.268563,0.360547,0.604337,-1.20521,-0.394611,-1.26957,-3.51844,-1.97298,1.32832,2.10585,1.11465,0.677673,1.50033,2.21184,2.2377,1.52859,2.13387,1.71759,2.58193,1.96674,1.98339,2.75491,0.0987997,2.46708,1.77119,-0.133152,1.32173,1.31299,2.51321,1.98666,2.10965,2.01694,1.70212,1.55538,2.99017,2.46826,2.82843,2.08983,1.91842,1.81698,1.85489,0.497048,1.00229,0.442949,1.98319,0.0164282,0.386157
987.187,0.996666,0.297685,4,15,0,-950.071,0.0517578,-0.0671297,-0.582352,-1.30717,-3.83175,-0.97929,-0.800002,-1.62131,-1.02641,-2.12722,-0.197985,-0.556258,-1.27866,-1.64001,-0.558186,-1.267,-0.675178,-0.0884088,-3.37744,-4.54825,-0.857367,-1.27422,0.185669,-0.286832,-0.84609,-0.258949,-1.72455,-1.69019,0.334436,-0.197458,0.322115,-1.15781,-0.795722,-0.967602,-1.7216,-1.434,1.86693,2.24234,1.68666,0.952118,1.87894,2.29967,2.24566,1.96184,2.04915,1.79547,2.64357,2.0047,1.94433,3.0862,0.583858,2.20386,1.92057,-0.13658,1.08742,1.53608,2.34758,1.95967,1.64619,2.18961,2.07634,2.02548,2.76918,2.37904,2.84772,2.05175,1.68641,2.17117,1.79733,1.17204,0.642768,0.384795,1.57372,-0.0170506,0.0990854
996.596,0.997986,0.297685,4,15,0,-962.203,0.0514687,-0.0697891,-0.698271,-1.32321,-3.51061,-1.18695,-1.07761,-1.66898,-1.00566,-2.87588,-0.351177,-0.762459,-1.28471,-1.95277,-0.416062,-1.03584,-0.69439,-0.00875368,-3.37417,-4.88551,-0.87942,-1.58393,-0.110306,-0.241256,-0.702236,-0.312457,-1.77796,-1.78205,0.347726,-0.0766848,0.385623,-1.18403,-0.762434,-0.837966,-1.93366,-1.42925,1.71025,2.27401,1.73425,0.958727,1.78455,2.32447,2.18,2.00226,2.06857,1.69278,2.63585,2.12325,1.99649,3.02053,0.63174,2.3074,2.08252,-0.286678,0.921014,1.40886,2.36799,1.9898,1.80172,2.22861,1.93599,1.93468,2.8849,2.53995,2.88889,2.04308,1.7438,2.17383,1.87645,1.2791,0.755305,0.0964598,1.73046,-0.00422212,0.0808756
991.959,0.719309,0.297685,4,15,0,-952.41,0.051161,-0.0711701,-0.673934,-1.4286,-3.57803,-1.14084,-1.06229,-1.79588,-0.994488,-2.77108,-0.379831,-0.714916,-1.18792,-2.03832,-0.398224,-1.08702,-0.628749,-0.00792441,-3.45084,-4.91721,-0.83197,-1.51324,-0.141245,-0.265257,-0.659385,-0.264808,-1.76106,-2.04139,0.348303,-0.105054,0.406884,-1.19857,-0.736861,-0.620547,-1.83428,-1.22709,1.72525,2.2424,1.63123,1.05352,1.80619,2.29888,2.20582,1.99499,2.09522,1.71279,2.64582,2.09174,2.02264,3.05223,0.441738,2.35519,2.09711,-0.0787672,0.827151,1.44753,2.38464,1.96224,1.82562,2.22551,1.95912,1.99987,2.87823,2.55231,2.90692,2.00725,1.77867,2.12317,1.87929,1.39748,0.792818,0.126225,1.72237,0.0736457,0.10142
989.464,0.709935,0.297685,4,15,0,-942.684,0.0585504,-0.0630194,-1.20343,-1.07055,-3.01935,-1.17322,-1.32589,-2.92372,-1.08324,-2.0795,-0.321618,-1.03739,-1.66052,-2.92236,-0.091545,-0.809321,-0.758768,-0.485937,-3.59647,-4.40576,-0.660855,-1.03421,0.000240765,-0.767731,-1.3689,-0.686833,-1.49551,-1.41745,0.0174106,-0.0719238,0.32886,-1.15959,-0.582726,-1.78702,-2.72251,-2.50708,1.56977,2.19119,1.29563,0.512245,1.56257,2.26922,2.24828,1.54009,2.08475,1.67548,2.58733,1.84802,1.97821,2.86352,0.601751,2.40538,1.71743,-0.429817,1.45788,1.30469,2.55503,2.22335,2.05073,2.06046,1.92321,1.49556,2.9273,2.32304,2.75861,1.98156,1.88125,1.84102,1.94645,0.591405,1.63943,0.455409,2.23556,-0.0596776,0.12052
986.239,0.93182,0.297685,4,15,0,-953.359,0.0452036,-0.0642938,-0.743232,-1.89577,-2.93011,-0.779686,-0.907138,-1.27928,-0.7102,-2.90167,-0.249122,-0.541176,-1.10472,-1.67729,-0.378078,-0.963547,-0.343839,0.00128726,-2.55195,-2.59428,-0.632972,-1.47151,-0.254012,-0.0386207,-0.554086,-0.0763956,-1.83886,-1.56743,0.354681,0.287545,0.32939,-1.2905,-0.73211,-0.668362,-1.97478,-1.18574,1.6308,2.23454,1.48545,0.94159,1.54924,2.16855,2.21351,1.9355,2.10037,1.87065,2.54282,1.9529,1.9333,2.89029,0.167276,2.32608,1.88309,0.312962,1.06185,1.38691,2.37334,1.75928,1.61233,2.08917,1.81095,1.98915,2.80347,2.51163,2.82915,2.14185,1.46577,2.12177,1.62183,1.07472,0.441819,0.311884,1.41993,-0.101804,0.119772
994.821,0.934343,0.297685,4,15,0,-950.014,0.0490545,-0.0681417,-0.786163,-0.981769,-3.02829,-0.98312,-1.07934,-1.95013,-1.17608,-2.48264,-0.435789,-0.579917,-1.4533,-2.63648,-0.126955,-0.965604,-0.779791,-0.299597,-3.20733,-4.65652,-0.985547,-1.49737,0.172641,-0.643559,-1.01776,-0.445714,-1.3202,-1.1539,0.474365,0.0336575,0.506111,-0.844486,-0.328744,-1.15921,-1.69673,-2.19074,1.55011,2.02724,1.4609,0.759389,1.6142,2.19508,2.42751,1.59278,2.12718,1.81578,2.71314,1.88713,1.94773,2.86394,0.229444,2.42179,1.85163,-0.0716012,1.16559,1.58007,2.34558,2.15552,2.11029,2.17344,1.96698,1.87011,2.8059,2.2549,2.93843,2.01106,2.01874,1.91388,1.99545,0.648922,0.629221,0.652211,1.67754,0.118936,0.132198
987.513,0.816066,0.297685,4,15,0,-955.051,0.0488828,-0.0634503,-1.03111,-1.08128,-2.01958,-0.873254,-1.00433,-1.8118,-0.657142,-2.06759,-0.226749,-1.05143,-1.67841,-1.9776,-0.537598,-1.28249,-0.641985,-0.0769396,-2.08444,-2.73321,-0.674969,-1.32422,-0.179705,-0.693036,-0.843862,-0.196372,-1.50201,-1.7354,0.177201,0.0699771,0.712058,-1.06366,-0.537252,-0.781304,-2.37055,-2.17533,1.57971,2.371,1.49629,1.02186,1.6741,2.11374,2.10366,1.66331,2.22955,1.8852,2.6126,1.92363,2.11125,2.90606,0.3028,2.42838,1.99233,-0.131318,1.12463,1.46005,2.45791,2.0924,1.8097,2.20225,1.94081,1.62589,2.92548,2.27732,2.95176,2.08765,1.92189,2.11064,2.03486,0.940234,1.10749,0.532462,1.87453,-0.127521,0.0911719
988.409,1,0.297685,4,15,0,-955.597,0.051939,-0.0583591,-0.477126,-1.23635,-3.78789,-0.84985,-1.2401,-1.82542,-1.19376,-2.52324,-0.39183,-0.674153,-0.916404,-2.69065,0.0733634,-0.572042,-0.659972,-0.255305,-4.64619,-4.24617,-0.497694,-1.12807,0.131164,0.0256263,-1.0059,-0.524302,-1.93288,-1.61731,0.357599,0.0667583,0.113244,-1.2224,-0.791151,-1.46993,-1.9734,-1.42406,1.45762,1.94118,1.30037,0.41401,1.65013,2.34182,2.26386,1.75175,1.9011,1.53818,2.53842,1.99291,1.81614,2.84537,0.441292,2.28915,1.46915,0.0703681,1.41207,1.23733,2.34183,1.83234,1.95208,1.9583,1.79642,1.83792,2.77788,2.45796,2.70235,2.00267,1.65256,1.81498,1.55302,0.763371,0.92367,0.3368,1.52406,0.188245,0.269077
993.798,0.949283,0.297685,4,15,0,-952.693,0.0492189,-0.0681212,-1.04974,-1.1219,-2.61436,-0.955024,-1.09824,-2.13321,-0.607145,-2.47185,-0.236173,-0.877683,-1.70693,-2.10509,-0.473643,-1.16101,-0.515344,-0.0833036,-3.09349,-3.29469,-0.670841,-1.29411,-0.0908365,-0.667009,-0.860334,-0.164413,-1.42363,-1.80399,0.137584,0.0498604,0.775328,-1.13651,-0.498196,-0.820584,-2.46997,-2.36392,1.69485,2.35561,1.45976,1.10172,1.64942,2.07673,2.18882,1.67296,2.28849,1.88749,2.62778,1.90095,2.09763,2.92009,0.288727,2.38515,2.03729,-0.236463,1.03423,1.51151,2.46227,2.08812,1.79784,2.19157,1.9407,1.66449,2.91226,2.30931,2.93285,2.07059,1.9133,2.13993,2.05137,0.823907,1.05863,0.54351,2.04108,0.0408633,0.233573
1000.17,0.892561,0.297685,4,15,0,-960.056,0.05411,-0.0635513,-0.761392,-1.66701,-2.98095,-0.971918,-1.25973,-1.98362,-1.42513,-2.47191,-0.453592,-0.888135,-1.10456,-2.97459,-0.0591812,-0.665455,-0.673499,-0.380226,-3.67051,-4.16401,-0.696021,-1.3389,-0.0302744,-0.174051,-0.943375,-0.565553,-1.95797,-1.22887,0.24379,-0.0102199,0.293068,-1.35494,-0.954184,-1.60617,-2.70421,-1.30984,1.55488,2.04098,1.47666,0.532389,1.7133,2.4315,2.26638,1.75883,2.02558,1.75108,2.56435,1.92187,2.0141,2.91762,0.531168,2.3322,1.67515,0.0400654,1.48238,1.4034,2.48646,1.89437,1.97977,2.04158,1.95844,1.91484,2.82116,2.5309,2.81453,2.09104,1.87255,1.95299,1.6259,0.952618,0.659729,0.479126,1.45812,-0.0852233,0.0863698
991.389,0.784472,0.297685,4,15,0,-956.942,0.0464664,-0.0599255,-0.917304,-0.788292,-2.57902,-1.02704,-0.979355,-1.80743,-0.509453,-3.25761,-0.428146,-0.617384,-1.68663,-1.83086,-0.335495,-1.17974,-0.620633,-0.168973,-2.60304,-3.34432,-0.439356,-0.981633,-0.0744358,-0.422899,-0.882012,-0.555631,-1.18534,-1.63755,0.254874,0.0736474,0.482633,-0.836486,-0.176912,-0.578857,-1.88745,-2.17802,1.55068,2.2217,1.25183,0.931766,1.64514,2.06638,2.18939,1.57895,2.21977,1.61063,2.65046,1.98117,1.90329,2.78053,0.313791,2.39029,1.80215,-0.0465942,0.936744,1.48702,2.33868,2.13095,1.81121,2.15061,1.78684,1.72539,2.87555,2.20013,2.88431,1.87838,1.76663,2.21797,1.94703,0.62753,1.24228,0.35604,1.92755,0.0923482,0.15714
995.807,0.973899,0.297685,4,15,0,-955.818,0.0415637,-0.0667252,-0.376327,-1.14176,-2.3628,-0.545999,-1.20269,-1.8354,-0.892604,-1.30155,0.104951,-0.914857,-0.911727,-2.6379,-0.0013008,-0.347258,-0.267802,0.0384002,-3.65194,-3.80215,-0.365622,-1.14472,0.204489,0.0178439,-0.573946,-0.10525,-2.2159,-1.05423,0.469394,0.254181,0.60233,-1.29744,-0.782846,-1.49684,-2.02687,-1.03358,1.6265,2.16575,1.46002,0.631741,1.7083,2.31602,2.28644,1.84359,2.03286,1.74676,2.55771,2.01055,2.0166,3.00275,0.510256,2.33333,1.84561,-0.00687592,1.30682,1.31874,2.37181,1.8491,1.67003,2.08091,1.98387,1.79147,2.85628,2.55613,2.73121,2.07698,1.87063,1.78049,1.67515,0.947418,0.971625,0.434426,1.62259,-0.125384,0.113159
995.716,1,0.297685,4,15,0,-966.766,0.0381869,-0.0613245,-0.364958,-0.855877,-3.0232,-0.713702,-1.17062,-1.83171,-0.877156,-2.50015,-0.187248,-0.884395,-0.761855,-2.24247,0.132769,-0.553059,-0.401607,0.0651451,-2.39188,-3.88335,-0.544591,-0.820289,0.147642,-0.03442,-0.738206,0.0115894,-1.87658,-0.726739,0.593931,0.0486979,0.425677,-1.55861,-0.0254807,-0.994321,-2.40802,-1.90411,1.66706,2.16782,1.58042,0.904658,1.75859,2.29426,2.28197,1.77566,2.16032,1.69508,2.62596,1.86333,2.0815,2.90508,0.368261,2.36845,1.92468,-0.367678,1.31561,1.10661,2.38815,1.87799,1.75779,2.09883,1.83917,2.01095,2.87327,2.39486,2.72052,1.99398,1.83753,1.79843,1.63586,0.772767,0.652156,0.241212,1.75428,0.0418229,0.124308
998.883,0.98848,0.297685,4,15,0,-961.334,0.0404062,-0.0673124,-0.757209,-0.955185,-2.20996,-0.735438,-0.712458,-1.65973,-0.589907,-1.98963,-0.11654,-0.376795,-1.39255,-2.33276,-0.0854648,-0.798441,-0.334396,-0.215938,-3.59645,-2.89655,-0.245495,-1.21658,0.102802,-0.230096,-0.772423,-0.338619,-1.04765,-1.96503,0.345023,0.40333,0.812761,-0.508031,-0.879301,-0.871486,-1.79946,-1.20599,1.52452,2.18587,1.18797,0.708631,1.60679,2.1911,2.24005,1.63123,2.0942,1.79873,2.59671,1.90517,1.87514,2.86867,0.429219,2.34439,1.70999,0.25357,1.18561,1.61462,2.46508,2.06895,2.02508,2.12212,1.79314,1.48593,2.87302,2.40115,2.93143,2.10711,1.67164,2.20727,2.00524,0.900381,1.11809,0.746879,1.60019,-0.0753375,0.10944
992.58,0.88723,0.297685,4,15,0,-961.443,0.043283,-0.0638503,-0.534777,-1.14746,-3.24076,-0.719488,-1.12959,-1.68274,-0.791772,-1.99712,-0.219245,-0.581101,-1.53377,-1.72677,0.146384,-0.831358,-0.425089,-0.00871458,-2.59373,-3.54535,-0.460221,-0.683015,0.203145,-0.118265,-0.494009,-0.159252,-1.6033,-0.934575,0.40713,0.0593705,0.451822,-1.53842,-0.130815,-1.16115,-2.19235,-1.93209,1.36615,2.17196,1.34362,0.570972,1.54404,2.26657,2.05669,1.90912,2.0329,1.68124,2.59449,2.06964,2.03218,2.92886,0.659665,2.24992,1.75287,-0.904837,1.23373,1.0742,2.23965,1.90935,1.68442,2.0536,1.97338,2.17938,2.78208,2.3642,2.75431,2.07524,1.98271,1.87347,1.76082,0.623489,1.47323,0.361345,1.6074,0.00532737,0.175442
997.975,0.535865,0.297685,4,15,0,-958.597,0.0374812,-0.0590962,-0.295374,-0.843802,-2.49097,-0.769325,-0.533991,-1.82584,-0.518741,-1.85754,-0.0315648,-0.480647,-0.748125,-2.15496,0.116605,-0.826647,-0.425455,-0.000137165,-3.59757,-4.12118,-0.757794,-1.16111,0.237269,-0.334253,-0.903473,-0.213033,-1.29612,-1.11967,0.504867,0.193517,0.470228,-1.08017,-0.827695,-0.811619,-1.89148,-2.05406,1.55391,1.98449,1.18615,0.83903,1.66239,2.14055,2.2391,1.59727,1.98956,1.76854,2.5816,1.87954,1.88567,2.73499,0.239003,2.2467,1.7373,-0.46,0.907583,1.43052,2.52388,1.83429,1.93243,2.08606,1.79511,1.63351,2.76669,2.33551,2.83579,2.05448,1.65769,1.83078,1.79891,1.16716,0.424895,0.267316,1.662,0.086203,1.5964
984.972,0.511997,0.297685,4,15,0,-953.204,0.0481854,-0.0579812,-0.469913,-0.629407,-2.153,-0.617084,-0.989332,-2.53375,-0.767543,-2.60111,0.00298103,-0.74057,-0.879072,-2.10409,-0.0400318,-1.01452,-0.356936,0.0245102,-3.01459,-4.80412,-0.516128,-1.24032,0.148636,-0.208993,-0.778285,-0.162973,-1.6217,-0.886519,0.483063,0.394492,0.440649,-1.15297,-0.421088,-1.40633,-1.93517,-1.74646,1.52198,2.24696,1.50054,0.581499,1.62178,2.29289,2.07844,1.71841,2.12293,1.56066,2.58684,2.10632,1.98195,2.78233,-0.00332682,2.54518,1.67899,-0.0694964,0.97591,1.11595,2.29885,1.83074,1.69316,2.16081,1.80835,1.5126,2.83247,2.26918,2.78716,2.29801,2.01847,1.86776,1.62028,0.572316,1.11681,0.42852,1.71689,0.0603176,0.0854473
995.867,0.994169,0.297685,4,15,0,-954.034,0.0466374,-0.0579522,-0.817274,-1.64723,-3.75855,-0.920663,-1.08351,-1.57975,-0.807014,-2.01733,-0.236102,-0.720553,-1.26872,-3.01291,-0.0968771,-0.405974,-0.462135,-0.228079,-3.15167,-3.64541,-0.383418,-0.771929,0.0746627,-0.185289,-0.767752,-0.241892,-1.43333,-1.63477,0.364024,0.0292525,0.67953,-0.868457,-0.578883,-1.15865,-2.21602,-1.8849,1.50308,1.93391,1.24304,1.00008,1.60233,2.17261,2.30865,1.72696,2.07655,1.67013,2.55973,1.85444,1.89293,2.85823,0.665493,2.17075,1.86711,-0.286322,1.2097,1.62478,2.40576,2.04534,1.94648,1.95838,1.89205,1.95187,2.8411,2.37404,2.84272,1.78069,1.47372,2.09854,1.82723,0.801847,0.821805,0.282262,1.95819,-0.0959355,0.534397
995.684,0.891901,0.297685,4,15,0,-949.289,0.0524247,-0.0643732,-0.644176,-0.979145,-2.66864,-0.885885,-1.61247,-2.22398,-0.900538,-2.65761,-0.352465,-0.806874,-1.2525,-1.79453,-0.304567,-1.32441,-0.591802,-0.0933278,-3.28208,-3.837,-0.720857,-1.71405,0.00334211,-0.417143,-0.993858,-0.60458,-1.84943,-1.72728,0.278085,0.0793889,0.176766,-1.5005,-0.603086,-1.06288,-2.12785,-1.58315,1.57863,2.20175,1.46248,0.498453,1.64402,2.13654,2.03187,1.64651,2.09122,1.64074,2.55265,2.0448,1.99726,2.856,-0.100987,2.46071,1.65163,0.0613432,1.17478,1.05797,2.3237,1.82188,1.80402,2.15209,1.75391,1.45636,2.80775,2.34983,2.69764,2.17838,2.042,1.84232,1.67654,0.838538,1.3831,0.5531,1.53554,-0.124996,0.302658
991.707,0.961304,0.297685,4,15,0,-955.994,0.0469206,-0.0631272,-0.589871,-1.17565,-3.35872,-0.852955,-1.05756,-1.32929,-0.98928,-3.042,0.0179312,-1.00888,-1.3118,-2.39234,-0.259482,-1.0762,-0.636517,-0.201813,-2.50618,-4.44574,-0.489722,-0.684887,-0.079523,-0.407334,-1.51716,-0.0619343,-1.51461,-1.30964,0.198774,0.0771588,0.518805,-1.77613,-0.26115,-1.91826,-2.19871,-2.02178,1.56371,2.16276,1.27368,0.72942,1.68591,2.23582,2.38345,1.85708,1.8333,1.70843,2.64565,1.64617,1.96176,2.84928,0.537952,2.24935,1.72193,-0.0996696,1.32462,1.45073,2.35157,2.05419,1.85512,2.0108,1.77092,1.76594,2.72388,2.45935,2.80473,1.91547,1.79417,1.98735,1.87488,0.860112,0.662278,0.478242,1.81561,-0.0974162,0.155758
990.663,0.828182,0.297685,4,15,0,-949.855,0.0446254,-0.0584058,-0.825544,-1.04179,-2.22537,-0.861677,-1.1179,-2.56319,-0.967736,-1.56969,-0.591647,-0.473234,-1.14887,-2.20772,-0.0306673,-0.549652,-0.415457,-0.135407,-3.80707,-2.52602,-0.630465,-1.77733,0.145825,-0.132335,-0.30409,-0.536145,-2.26262,-1.47645,0.413718,0.142243,0.425309,-0.762504,-0.930845,-0.600781,-2.05731,-1.40609,1.52975,2.10966,1.45486,0.75396,1.43034,2.17442,2.03136,1.54596,2.28853,1.56762,2.44315,2.12272,1.92288,2.86404,0.214365,2.38115,1.79787,-0.353277,1.16172,1.30202,2.40142,1.88871,1.8947,2.14217,1.92287,1.68035,2.9078,2.28209,2.776,2.10961,1.66849,1.95532,1.67158,0.611893,1.1667,0.448604,1.59763,-0.0877197,0.21897
990.913,0.906425,0.297685,4,15,0,-945.008,0.0472093,-0.0680135,-0.561246,-0.966015,-3.33063,-0.889023,-1.07452,-1.31153,-0.758972,-3.25835,-0.119095,-1.08521,-1.26287,-2.28296,-0.4009,-1.10716,-0.533623,-0.0600479,-2.73241,-4.68986,-0.392526,-0.625249,0.0359837,-0.423805,-1.47339,-0.0524959,-0.995747,-1.30999,0.318455,0.0846527,0.564853,-1.51126,-0.231345,-1.57852,-2.17732,-2.20299,1.62092,2.17736,1.29278,0.813847,1.87713,2.2695,2.43026,1.84953,1.89205,1.76326,2.73761,1.79583,2.09485,2.90531,0.429826,2.2844,1.79766,-0.226017,1.29188,1.34861,2.4044,1.9615,1.81448,2.03799,1.87383,1.78393,2.76191,2.45289,2.84789,1.96573,1.93342,2.03591,1.9319,0.940573,0.773744,0.473171,1.98226,0.00654869,0.0858926
992.508,0.840085,0.297685,4,15,0,-952.824,0.047976,-0.0676073,-0.868926,-1.1433,-2.36093,-0.931663,-1.50066,-2.3595,-1.03686,-2.58972,-0.170585,-0.466886,-1.49243,-2.29276,-0.240966,-0.613887,-0.370244,-0.137124,-3.66201,-4.14193,-0.554988,-1.29319,-0.0020589,-0.425333,-0.529925,-0.304805,-1.78776,-1.7211,0.389396,0.246515,0.547398,-0.627391,-0.653266,-0.847187,-2.93981,-1.30658,1.26956,2.1723,1.50359,0.784889,1.59313,2.3011,2.00687,1.74841,2.31357,1.68847,2.52769,2.13633,1.96907,3.0004,0.469178,2.3817,1.71512,0.425007,1.12616,1.49848,2.39179,1.91435,2.06666,2.1797,1.90596,1.8519,2.92288,2.45029,2.7431,2.25445,1.51949,2.01013,1.74495,0.654359,1.30488,0.440095,1.74315,0.129729,0.466089
998.367,0.998206,0.297685,4,15,0,-964.33,0.0502548,-0.0641973,-0.722603,-1.19683,-3.50739,-0.58487,-0.879741,-1.24887,-0.495744,-2.10693,-0.171278,-0.824101,-1.06972,-2.20297,-0.320697,-1.08794,-0.455782,-0.0451416,-3.33197,-4.36775,-0.657595,-0.958326,0.0243946,-0.259706,-1.0296,-0.474882,-1.47854,-1.99604,0.230314,0.0515576,0.341485,-1.56452,-0.594244,-1.76367,-1.66372,-2.03123,1.58372,2.12933,1.38511,0.783538,1.70542,2.07257,2.3345,1.77804,1.9413,1.82007,2.67214,1.75915,2.05207,2.77568,0.0675723,2.31905,1.8613,-0.311291,1.32825,1.26368,2.40379,1.96634,1.79285,2.03557,1.75358,1.68616,2.76532,2.36343,2.9352,2.07179,1.80233,2.07422,1.70717,0.761429,0.570721,0.393381,2.04122,-0.0468702,0.0438166
996.047,0.824391,0.297685,4,15,0,-951.385,0.0486571,-0.0616246,-0.743101,-0.927949,-3.44922,-0.926661,-1.13361,-1.76387,-0.773687,-2.74979,-0.437396,-0.848472,-1.48239,-2.59438,-0.128686,-0.983573,-0.721288,0.0528897,-4.02238,-3.61035,-0.477684,-1.16936,0.126,-0.311138,-0.80657,-0.338982,-1.59669,-2.10286,0.0487647,-0.00490492,0.526792,-1.11969,-0.433827,-1.59283,-1.91553,-2.22118,1.5463,2.15815,1.33835,0.606965,1.60337,2.20114,2.37009,1.61192,2.0611,1.91812,2.77176,1.9685,1.91327,2.79334,0.578925,2.42704,1.9223,-0.210365,1.2214,1.20283,2.6679,2.05348,1.95089,1.86178,1.79046,1.71289,2.71716,2.40204,2.71387,1.97928,1.8746,2.02976,1.76403,0.646979,0.83845,0.319221,2.09353,0.024051,0.10209
991.942,0.889485,0.297685,4,15,0,-954.452,0.0523893,-0.0605605,-0.810699,-1.27761,-2.35275,-0.949445,-1.17013,-2.22471,-1.04129,-1.93097,-0.437064,-0.790805,-1.08285,-2.09324,-0.33098,-0.821409,-0.401893,-0.453157,-2.72046,-3.10993,-0.699347,-1.32737,-0.0379501,-0.547977,-1.06643,-0.372234,-1.72213,-1.0316,0.388591,0.240747,0.322349,-1.27359,-0.930871,-0.721001,-2.53721,-1.44751,1.52947,1.97518,1.35515,0.779891,1.6543,2.15911,2.03733,1.76401,2.10245,1.42569,2.3559,1.8726,1.98455,2.87838,0.0942163,2.17014,1.60445,-0.378195,1.03681,1.40838,2.00634,1.82456,1.8052,2.20738,1.94553,1.70606,2.91187,2.27406,2.85473,2.03066,1.63694,1.9104,1.79994,0.982308,0.992634,0.51725,1.36971,0.105818,0.280842
1001.39,0.96502,0.297685,4,15,0,-957.298,0.0515217,-0.0647533,-0.551357,-1.56243,-3.02051,-1.35919,-1.21922,-1.54491,-0.976617,-2.50086,-0.140243,-0.621567,-1.71304,-2.25154,0.0527231,-1.28214,-0.66591,-0.0371985,-3.10453,-3.56531,-0.711437,-1.11341,0.0634912,-0.406184,-0.817611,-0.586347,-1.67297,-1.72355,0.164904,0.0330693,0.508346,-0.97432,-0.511904,-1.48971,-1.76225,-1.90371,1.54442,2.32194,1.26961,0.565288,1.76858,2.26631,2.30079,1.73217,2.16509,1.71779,2.557,1.87892,1.89942,2.87329,0.213851,2.45944,1.81718,0.0267204,1.00234,1.27,2.54189,2.10554,1.93315,1.93231,1.80391,1.54127,2.81969,2.41291,2.72586,1.82573,1.85059,2.07825,1.94231,0.819345,0.831167,0.465253,1.81432,-0.0591594,0.135718
