# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=32
# stan_version_patch=2
# init=random
# enable_random_init=1
# seed=2118644611
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=model/simple_bayes_observer_only/_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,a.1.1,a.2.1,a.3.1,a.4.1,a.5.1,a.6.1,a.7.1,a.8.1,a.9.1,a.10.1,a.11.1,a.12.1,a.13.1,a.14.1,a.15.1,a.16.1,a.17.1,a.18.1,a.19.1,a.20.1,a.21.1,a.22.1,a.23.1,a.24.1,a.25.1,a.26.1,a.27.1,a.28.1,a.29.1,a.30.1,a.31.1,a.32.1,a.33.1,a.34.1,a.1.2,a.2.2,a.3.2,a.4.2,a.5.2,a.6.2,a.7.2,a.8.2,a.9.2,a.10.2,a.11.2,a.12.2,a.13.2,a.14.2,a.15.2,a.16.2,a.17.2,a.18.2,a.19.2,a.20.2,a.21.2,a.22.2,a.23.2,a.24.2,a.25.2,a.26.2,a.27.2,a.28.2,a.29.2,a.30.2,a.31.2,a.32.2,a.33.2,a.34.2,a_bar.1,a_bar.2,sigma_a,gamma_b,sig_b
996.958,0.951888,0.261227,4,15,0,-963.716,0.0521394,-0.057675,-0.769467,-1.57227,-2.45745,-1.18166,-0.963676,-2.18851,-1.37531,-1.68662,-0.255291,-0.629075,-0.948347,-3.42632,-0.392307,-0.878302,-0.612274,-0.166616,-3.634,-3.40518,-0.543534,-1.03034,-0.066331,-0.715168,-1.13014,-0.41895,-1.63166,-1.51897,0.314793,0.0336172,0.519404,-1.09948,-0.734691,-1.03077,-2.25773,-1.89927,1.49366,2.11479,1.16087,0.953237,1.62907,2.10842,2.09309,1.57564,2.03208,1.625,2.5035,1.94223,2.00332,2.79423,0.464578,2.04959,1.58412,-0.527005,1.13442,1.33995,2.38592,1.86459,1.88527,2.04628,1.78164,1.51063,2.81372,2.6321,2.67141,1.99018,1.71221,2.09264,1.70034,0.987587,0.64349,0.338535,1.6375,0.0788119,0.117776
997.59,0.300052,0.341253,4,15,0,-956.201,0.050629,-0.0653863,-0.863544,-0.882138,-3.22978,-0.7514,-1.3969,-1.67727,-0.574018,-3.26273,-0.467935,-1.01718,-1.75387,-1.94885,-0.180195,-0.938939,-0.5126,-0.308857,-3.33494,-3.5363,-0.763994,-1.51022,-0.0166933,-0.163105,-0.91221,-0.353947,-1.72371,-1.55723,0.14717,0.00605567,0.320689,-1.3408,-0.604984,-1.52343,-2.18865,-1.8034,1.62449,2.16944,1.55321,0.529319,1.65894,2.29157,2.35078,1.76558,2.12483,1.79812,2.64413,1.96085,1.9141,2.9676,0.109119,2.57326,2.01645,-0.00263006,1.36006,1.36424,2.40838,2.0521,1.88604,2.10685,1.93076,2.00285,2.86369,2.10738,2.97618,2.07943,1.81626,1.89419,1.86122,0.666742,1.38705,0.503902,1.76672,0.243269,1.04462
996.848,0.978406,0.146579,5,31,0,-961.753,0.0596202,-0.0674356,-1.02944,-1.48238,-2.75026,-1.17181,-0.981686,-2.21665,-1.388,-1.77126,-0.32027,-0.616991,-1.12182,-2.95089,-0.45106,-0.865131,-0.655074,-0.413734,-3.47809,-3.681,-0.82078,-1.22533,-0.139963,-0.642084,-1.08113,-0.614302,-1.73966,-1.55062,0.157928,-0.0181277,0.395104,-1.0868,-0.742724,-0.817835,-2.42089,-1.66363,1.61661,2.24607,1.41213,0.632789,1.69051,2.2251,2.37887,1.75188,2.21334,1.82176,2.70435,2.02675,2.02841,2.90984,0.563294,2.24519,1.61464,-0.129478,1.25059,1.48519,2.41348,1.93009,2.04412,2.04319,1.74693,1.6808,2.91486,2.69342,2.69752,2.03186,1.97502,2.2361,1.97861,0.986254,0.42587,0.52227,1.7815,0.0880463,0.120514
994.611,0.976782,0.200318,4,15,0,-959.844,0.0540485,-0.0648431,-0.768705,-1.01517,-3.05968,-0.912958,-1.03324,-2.32368,-1.52597,-2.47624,-0.593963,-0.623536,-1.64702,-2.2958,-0.611342,-1.28378,-0.765233,-0.546058,-2.38049,-5.53665,-0.824744,-0.925237,-0.142286,-0.465022,-0.991068,-0.291932,-1.92257,-1.22975,0.0390023,-0.0496902,0.471543,-1.42956,-0.887497,-0.980701,-2.18444,-1.42761,1.59183,2.13449,1.50296,0.765891,1.52905,2.33349,2.33399,1.78804,2.1431,1.68796,2.70407,1.96213,2.0743,2.89048,0.801107,2.11723,1.66306,0.0207352,1.471,1.30614,2.34576,1.8003,1.87845,2.06766,1.84128,1.65341,2.87262,2.46334,2.78884,1.97161,1.92728,2.03788,2.03525,0.796189,0.50344,0.526839,1.72932,0.0641347,0.249406
996.929,0.864383,0.272394,4,15,0,-961.618,0.0523442,-0.0626883,-0.828436,-1.02523,-3.0802,-0.968766,-1.0599,-2.34637,-1.43995,-2.6106,-0.501932,-0.622062,-1.77315,-2.18895,-0.55696,-1.20358,-0.704808,-0.497229,-2.58108,-5.66258,-0.765171,-0.996242,-0.143346,-0.428321,-0.911832,-0.426833,-2.05698,-1.26761,0.0618011,0.0114775,0.447743,-1.39147,-0.856239,-1.08742,-2.01478,-1.32919,1.61716,2.17843,1.53057,0.818357,1.53585,2.33036,2.34377,1.80801,2.16135,1.71256,2.6973,1.95653,2.06782,2.9042,0.781752,2.14079,1.69782,0.070629,1.46596,1.30376,2.32644,1.78783,1.85757,2.07901,1.81611,1.67705,2.81031,2.46459,2.76122,1.97801,1.92684,2.02313,2.04041,0.79643,0.731029,0.519511,1.74114,0.0672279,0.175478
996.982,0.878898,0.305812,4,15,0,-949.032,0.0561628,-0.0706779,-0.763986,-1.59446,-2.85772,-0.864532,-1.09184,-2.04534,-0.627919,-1.95142,-0.392606,-0.893036,-1.70033,-2.61559,0.0242132,-0.593575,-0.629679,-0.157366,-4.20695,-2.92526,-0.799318,-1.31349,-0.00023281,-0.479547,-1.02092,-0.337613,-1.40539,-1.67399,0.267412,0.0137643,0.320545,-1.11159,-0.40049,-1.22942,-2.57866,-2.17331,1.62238,2.25119,1.38948,0.932257,1.75732,2.23137,2.26398,1.66894,2.11674,1.93417,2.59228,2.13107,1.98999,2.92727,-0.0672407,2.54302,1.93156,-0.215434,1.10161,1.43992,2.56425,2.21683,1.95141,2.10492,2.05397,1.96071,2.93858,2.43952,2.9778,2.19631,1.76368,2.03215,1.74045,0.906451,0.696614,0.0904401,1.88059,0.158285,0.448834
991.683,0.941994,0.351507,4,15,0,-952.498,0.0454674,-0.0623603,-0.539087,-1.37312,-3.16623,-0.741157,-0.902612,-1.90742,-1.22289,-2.69504,-0.400169,-0.802721,-0.599061,-2.23511,-0.347138,-1.15751,-0.521432,-0.0815813,-2.24215,-4.16334,-0.218219,-1.41656,0.193837,0.0257026,-0.958144,-0.377019,-1.90556,-1.31081,0.291213,0.128944,0.583214,-0.909814,-0.836659,-0.830038,-1.824,-2.67099,1.58458,1.93409,1.5499,0.835652,1.38438,2.2482,2.1227,1.78894,2.09187,1.71976,2.52935,2.00374,1.97889,3.01567,0.590271,2.19771,1.73137,0.248197,1.33408,1.38663,2.25904,1.84754,1.83113,2.22404,1.58305,1.68191,2.87656,2.42977,2.72612,1.96738,1.80157,2.0099,1.84287,0.893055,1.29331,0.226884,1.5884,0.0528127,0.228974
1000.94,0.509807,0.448581,3,7,0,-960.261,0.0467832,-0.0628557,-0.609684,-1.20811,-2.54532,-0.690993,-1.48728,-1.60369,-0.613298,-2.44634,0.0236281,-0.940962,-1.08685,-1.61222,0.0695535,-0.618199,-0.749695,-0.233647,-3.01043,-4.35181,-0.344892,-0.965498,0.0790988,-0.307054,-0.968738,-0.319336,-2.17701,-1.81383,0.558007,0.0906477,0.437757,-1.16706,-0.871401,-1.43164,-1.75759,-1.35284,1.38997,2.05306,1.33284,0.849192,1.73498,2.1564,2.18909,1.67383,2.07894,1.8593,2.56938,1.86565,2.0235,2.87205,0.611562,2.32717,1.79378,-0.134755,0.939226,1.28847,2.38472,2.08909,2.0168,2.10468,1.78984,1.68066,2.78647,2.36443,2.83696,2.00843,2.00456,2.11855,1.71818,1.01763,1.56397,0.685186,1.70305,-0.050681,0.0445743
1000.14,0.988008,0.277955,4,15,0,-962.313,0.0553732,-0.0624161,-0.88022,-1.07122,-3.29594,-1.2466,-0.827763,-2.37238,-1.27251,-2.37894,-0.713532,-0.679852,-1.46311,-3.23969,-0.374641,-1.16245,-0.577407,-0.0883742,-3.24598,-3.17121,-0.837511,-1.58181,-0.0848074,-0.236359,-0.680694,-0.56424,-1.25063,-1.46712,0.0177561,0.0247917,0.416104,-1.18773,-0.462366,-0.974812,-2.76564,-2.26199,1.7477,2.22649,1.41708,0.66734,1.54684,2.2638,2.23608,1.72297,2.09313,1.53058,2.58324,2.02743,1.89804,2.88175,0.0981037,2.25854,1.73956,-0.12467,1.50797,1.43816,2.39492,1.79368,1.73845,2.03481,1.91875,1.72049,2.86532,2.41382,2.76827,2.05546,1.53332,1.86216,1.9045,0.649391,0.482315,0.17109,1.66754,-0.0803741,0.302604
994.511,0.594485,0.382559,4,15,0,-960.944,0.0420099,-0.0604716,-0.965968,-1.08197,-2.71156,-0.885586,-1.64739,-2.04646,-0.462852,-2.82634,0.0969409,-0.81357,-1.37097,-1.41783,-0.211196,-0.634322,-0.535913,-0.0164933,-2.64298,-3.24849,-0.333678,-0.77311,0.110631,-0.0120064,-0.854277,0.0847016,-1.78173,-1.19968,0.459226,0.0114022,0.608299,-1.33524,-0.597221,-1.59727,-1.94807,-1.37402,1.32992,2.01482,1.11003,0.703611,1.66823,2.16313,2.17403,1.72882,2.13372,1.86951,2.45214,1.78915,1.93788,2.90026,0.506063,2.31976,1.86584,-0.103917,1.09906,1.4007,2.21858,2.06237,1.70877,2.09502,1.81582,1.66705,2.87982,2.33983,2.83307,1.9967,1.97013,1.91453,1.6402,0.779158,1.71561,0.527198,1.77019,-0.0375889,0.0431358
992.354,0.796769,0.273771,4,15,0,-954.502,0.0417524,-0.0673152,-0.265165,-1.15083,-2.59619,-0.785202,-0.719373,-1.35776,-1.04449,-1.38474,-0.487565,-0.585878,-1.23943,-3.42393,0.0817479,-0.75307,-0.319788,0.00979968,-3.91402,-3.3686,-0.547588,-1.46389,0.156976,-0.369458,-0.684052,-0.533096,-1.15733,-1.30875,0.37354,0.36184,0.556283,-0.891052,-0.456732,-0.561538,-2.27331,-1.78419,1.77131,2.39444,1.58324,0.861025,1.66349,2.23716,2.2694,1.56337,2.02604,1.56686,2.7135,2.1066,1.88805,2.91968,0.356906,2.29934,1.80145,-0.00552433,1.40761,1.35673,2.547,1.9471,2.04276,2.063,1.9099,1.88953,2.80645,2.50428,2.83022,2.15807,1.71556,2.03711,1.77435,0.685216,-0.206125,0.623931,1.61719,0.0744803,0.297743
991.6,0.95714,0.274202,4,15,0,-950.999,0.0464012,-0.0621387,-0.682598,-1.43134,-4.09922,-1.50758,-1.21971,-1.99695,-0.418004,-2.71213,-0.236879,-0.791226,-0.645374,-1.82568,-0.298805,-0.760871,-0.33365,0.035992,-3.49191,-3.10342,-0.33828,-2.13072,-0.102067,-0.116629,-0.801111,0.000862979,-2.07594,-1.65137,0.417959,0.0999038,0.596097,-1.1197,-0.488371,-1.23635,-2.2484,-2.62209,1.52746,2.1732,1.2505,0.530688,1.61367,2.23194,2.1902,1.71136,2.19052,1.73548,2.53655,1.91128,1.79271,2.74829,0.200341,2.22072,1.88924,-0.0718834,1.1791,1.36705,2.3462,2.01133,1.77553,2.11678,1.91675,1.61744,2.86078,2.39219,2.8575,2.04773,1.77043,2.06116,1.88928,1.15084,1.53594,0.0115995,1.87749,-0.0788384,0.109505
993.811,0.823877,0.357539,4,15,0,-959.385,0.0490907,-0.0615741,-0.669739,-0.988794,-2.73041,-0.920916,-1.3516,-2.71512,-1.04469,-3.43205,-0.216043,-0.523528,-1.27337,-2.76619,-0.052078,-1.11039,-0.339901,-0.0337144,-4.22983,-4.3742,-0.91536,-1.28123,0.106764,-0.300592,-0.857724,-0.311515,-2.11139,-1.56923,0.340141,0.132205,0.615484,-1.19025,-0.37929,-1.09903,-1.7982,-2.19079,1.70866,2.2602,1.35583,0.50736,1.67123,2.25845,2.10853,1.52729,2.24189,1.7853,2.50471,1.95369,1.6654,2.7713,0.26997,2.34279,1.84934,-0.202201,1.07365,1.16522,2.24969,1.72777,1.92205,2.06316,2.06582,1.72666,2.79669,2.31928,2.77456,2.00411,1.66898,1.87258,1.91405,1.0304,1.39739,0.246487,1.99471,0.152931,0.21159
999.33,0.983149,0.374023,4,15,0,-966.942,0.0528832,-0.0664883,-0.79578,-1.16727,-2.58604,-0.952511,-1.38087,-2.06406,-1.03901,-2.19892,-0.59123,-1.0362,-1.50418,-2.41425,-0.226176,-1.28901,-0.718371,-0.189866,-2.99815,-3.30533,-0.682738,-1.12414,-0.0714254,-0.150854,-0.848489,-0.161754,-1.97997,-1.88011,0.147488,0.0357092,0.521967,-1.21826,-0.656967,-1.25567,-1.80818,-0.955512,1.55612,2.10455,1.38819,1.13323,1.57695,2.12457,2.29426,1.81795,2.14672,1.66847,2.57468,2.02363,2.21208,2.89404,0.463712,2.39607,1.85492,0.208024,1.1931,1.29262,2.51191,1.96763,1.89119,1.99834,1.95929,1.85658,2.82212,2.58155,2.90115,2.05798,1.79044,2.02229,1.67427,0.723643,1.37366,1.03344,1.5173,0.0964387,0.255927
998.317,0.30781,0.50743,3,7,0,-967.349,0.0496884,-0.0668202,-0.793492,-1.12653,-2.46938,-0.898783,-1.28622,-1.84765,-1.01889,-2.02986,-0.509479,-0.959832,-1.73654,-2.13893,-0.213331,-1.31926,-0.654022,-0.214599,-2.58593,-2.567,-0.5378,-0.992109,0.0789785,-0.234638,-0.929598,-0.0927283,-1.73605,-1.63381,0.261371,0.181203,0.50861,-1.25188,-0.872639,-1.28823,-1.86647,-0.826454,1.63077,2.04914,1.39477,1.21471,1.48947,2.16882,2.29628,1.85755,2.12013,1.67018,2.53828,1.99671,2.22776,2.87577,0.413492,2.42647,1.89908,0.062636,1.34134,1.38293,2.45275,2.01774,1.96341,2.02366,1.92928,1.75917,2.77455,2.53485,2.89356,2.04124,1.73034,1.98371,1.73685,0.815802,1.6613,1.05884,1.65774,0.0459443,0.308402
997.107,0.943148,0.228688,4,15,0,-963.421,0.0457324,-0.0597675,-0.614863,-1.04414,-3.7003,-1.39053,-0.811549,-2.02989,-0.722409,-2.73845,-0.00442298,-0.505867,-1.34138,-2.89253,-0.145491,-0.474693,-0.343096,-0.125854,-4.17508,-5.04019,-0.558119,-1.54557,0.00169002,-0.383575,-1.04067,-0.521845,-1.6854,-1.22118,0.383302,0.00379565,0.327871,-1.11092,-0.405619,-1.06747,-2.3683,-2.75834,1.66899,2.14947,1.2412,0.35532,1.7141,2.21215,2.16746,1.54879,1.90307,1.69807,2.54382,1.96537,1.75126,2.93626,0.029628,2.28479,1.74904,-0.146371,1.05756,1.39383,2.42764,1.93476,1.85508,2.01423,1.82647,1.79589,2.83158,2.21709,2.79299,1.95901,1.84314,2.02614,1.84854,0.975209,1.54321,0.361358,2.12778,-0.00883623,0.354905
996.679,0.853248,0.290625,4,15,0,-959.373,0.0440779,-0.0610194,-1.12834,-1.54912,-3.08469,-0.857356,-1.23439,-1.65885,-0.543762,-3.15333,-0.350429,-0.769615,-0.955789,-1.99048,0.0358873,-0.890056,-0.498256,-0.164185,-2.64088,-4.21474,-0.821509,-1.86094,0.298195,-0.254218,-0.99108,-0.622226,-1.86958,-1.53794,0.376786,0.257911,0.494,-0.950668,-0.529669,-0.874201,-2.14544,-1.70614,1.67272,2.19789,1.48629,0.739986,1.67039,2.16946,2.11678,1.49027,2.0709,1.80109,2.54458,1.93084,1.7964,2.74908,0.602378,2.35168,1.68408,-0.0151496,1.26959,1.27401,2.38934,2.02525,1.97404,1.95133,1.8915,1.78044,2.83282,2.44235,2.89817,2.02368,1.6309,2.06152,1.55927,1.24322,1.12529,0.368846,1.66578,-0.0990726,0.268472
999.096,0.951745,0.318826,4,15,0,-962.946,0.0420346,-0.0636349,-0.31473,-0.696631,-2.44235,-0.796763,-0.858424,-1.96791,-0.968537,-1.4286,-0.163873,-0.659396,-1.52706,-2.38451,-0.0973852,-0.638054,-0.400019,-0.0569863,-2.83473,-3.06748,-0.312975,-0.523942,-0.138663,-0.461173,-0.714072,-0.141465,-1.22674,-1.19984,0.259269,0.134313,0.508433,-1.21673,-0.520914,-1.1678,-2.10006,-1.53853,1.44311,2.11067,1.26615,0.81868,1.63729,2.16934,2.32987,1.92284,2.13205,1.63478,2.62245,1.98157,2.15743,3.01506,0.158122,2.33443,1.90367,-0.126665,1.28646,1.49572,2.43755,1.88231,1.82444,2.20701,1.83524,1.62765,2.83932,2.33172,2.73572,2.05537,1.93323,1.87912,2.0609,0.386293,1.0378,0.57245,1.70259,-0.124081,0.219182
993.22,0.40703,0.409734,4,15,0,-964.237,0.049276,-0.0644372,-0.876134,-1.82823,-2.68298,-0.606496,-0.976299,-2.21183,-0.678982,-3.35509,-0.0724733,-1.01301,-1.24363,-2.54863,-0.0663416,-0.725435,-0.612428,-0.262467,-2.47206,-3.76632,-0.455133,-1.85975,-0.0233307,-0.271435,-0.748863,-0.42855,-1.92872,-1.35005,0.423821,0.116665,0.486478,-0.887556,-0.709088,-1.16949,-2.01899,-1.81009,1.71371,2.27625,1.37573,0.860163,1.63557,2.12845,2.19513,1.61831,1.99618,1.92126,2.6896,1.93092,1.86543,2.69124,-0.153083,2.21345,1.58144,-0.0138429,1.53857,1.17505,2.34195,2.15317,1.8753,2.05867,1.89581,1.91783,2.82883,2.36716,2.79808,2.04083,1.67518,1.97393,1.57968,0.960958,0.961693,0.201901,1.76482,-0.0524192,0.0712253
990.022,0.947421,0.218977,4,15,0,-953.434,0.0492817,-0.0653682,-0.662431,-1.2129,-2.1689,-0.60483,-0.537168,-1.6841,-0.668847,-3.19264,-0.408681,-0.795401,-0.703373,-3.08257,-0.0921044,-0.985377,-0.564441,-0.196053,-3.48739,-4.54974,-0.577085,-1.24334,0.0161195,-0.269648,-0.79323,-0.370882,-1.61818,-1.41497,0.337708,-0.033841,0.36284,-1.05747,-0.263705,-1.13762,-1.40699,-1.71475,1.62269,2.20839,1.36163,0.78401,1.62571,2.32421,2.20778,1.47035,1.8552,1.88171,2.55725,1.85784,1.85294,2.92406,0.302302,2.29623,1.36392,0.241205,1.13431,1.46084,2.3689,1.77968,1.83265,2.06949,1.7645,1.85416,2.86997,2.3161,2.83742,2.24821,1.92248,2.16032,1.75604,0.917493,1.1098,0.573925,1.67226,0.0344122,0.317033
997.398,0.83677,0.279347,4,15,0,-954.774,0.0459525,-0.0637432,-0.636853,-1.44025,-3.16108,-0.659582,-1.05948,-1.48219,-0.774857,-3.03429,-0.329803,-0.528441,-0.911423,-2.157,-0.314233,-0.682421,-0.482059,0.0195677,-3.01777,-2.6324,-0.708483,-1.02885,0.223363,0.103716,-1.02755,-0.0657957,-1.44959,-0.759337,0.41326,0.0166445,0.494791,-0.962862,-0.812244,-0.804351,-3.29267,-1.64316,1.65159,2.14384,1.28576,0.825639,1.79234,2.21021,2.27185,1.85133,2.1483,1.62336,2.56611,2.11279,1.91666,2.87498,0.0308161,2.31973,1.86647,-0.328502,1.25813,1.37532,2.35562,1.88834,1.78311,2.075,1.70522,1.75148,2.84438,2.31357,2.74352,2.12135,1.81167,1.89188,1.75737,0.348309,0.0889472,0.479158,1.76178,-0.120618,0.298139
1000.99,0.701325,0.298154,4,15,0,-957.219,0.0387891,-0.0598327,-0.85089,-1.02372,-2.57213,-0.870826,-0.59277,-1.67208,-1.06623,-1.55662,-0.254171,-0.624914,-1.43128,-1.9849,0.108811,-0.759038,-0.354173,-0.0730274,-2.85602,-4.05488,-0.339484,-1.3338,0.174066,-0.405163,-0.538313,-0.447602,-1.70001,-1.5025,0.543695,0.331444,0.602264,-1.11447,-0.71381,-1.27649,-2.27676,-1.17151,1.41486,2.19808,1.46531,0.759199,1.61772,2.22902,2.16038,1.61951,2.06822,1.64,2.54246,1.74821,1.9423,2.69329,0.574191,2.15103,1.76633,-0.242461,1.3176,1.23996,2.48946,2.10011,1.90661,2.14508,1.88811,1.85296,2.72647,2.33255,2.77282,2.09101,1.76087,2.13407,1.88113,0.732452,0.65951,0.658391,1.49833,-0.00263704,0.057261
1001.23,0.861542,0.256374,4,15,0,-963.077,0.0403791,-0.0614627,-0.345735,-1.03492,-3.59113,-0.588685,-1.39322,-1.88254,-0.62273,-2.86823,-0.225824,-0.97898,-0.939012,-2.14604,-0.220228,-0.874317,-0.519952,-0.0644352,-3.09386,-3.35338,-0.655621,-0.81007,0.114538,-0.019632,-0.693734,-0.196835,-1.19465,-1.41295,0.203001,0.02751,0.557136,-0.930137,-0.149109,-0.978653,-1.66732,-1.98818,1.6932,2.08668,1.30833,0.744882,1.65159,2.22143,2.26161,1.8189,2.07469,1.72783,2.57052,2.15372,1.95283,3.08427,0.309571,2.2774,1.95642,-0.0162714,1.24272,1.33502,2.35916,1.79854,1.8103,1.99851,1.86141,1.59257,2.88902,2.40729,2.88028,1.95845,1.73495,1.92957,1.70062,0.873922,1.3623,0.350108,1.75484,-0.016531,0.114311
995.327,0.891271,0.284557,4,15,0,-956.963,0.0574562,-0.0624447,-1.14669,-1.59813,-2.08166,-1.16021,-0.93491,-1.68975,-1.24778,-1.70069,-0.408912,-0.475173,-1.55514,-2.43663,-0.209865,-0.903841,-0.414925,-0.241691,-3.13267,-3.46681,-0.4019,-1.62424,-0.140149,-0.633437,-1.05411,-0.472159,-2.01182,-1.56718,0.372476,0.167522,0.369102,-1.53001,-1.26603,-1.18578,-2.81391,-1.49267,1.46077,2.2695,1.39976,0.874297,1.59141,2.19701,2.22762,1.53523,2.04363,1.81475,2.60243,1.84022,1.68006,2.70416,0.45867,2.40314,1.61408,-0.211791,1.20674,1.42653,2.40535,2.07702,1.91415,2.1007,1.81771,1.88325,2.82445,2.4401,2.74536,2.04952,1.7329,2.08026,1.72104,0.652047,0.636356,0.532234,1.57468,0.004841,0.187089
984.594,0.955077,0.330831,4,15,0,-954.539,0.0578241,-0.0626429,-0.918808,-0.790528,-3.25787,-1.44959,-1.68671,-1.81149,-1.39297,-2.67907,-0.31711,-1.08813,-1.65502,-2.16018,-0.302424,-0.753311,-0.839944,-0.09996,-3.23191,-2.85096,-0.875086,-1.45467,-0.199188,-0.212807,-1.05575,-0.453659,-1.08706,-2.29893,0.13733,0.0505369,0.488052,-1.39599,-0.416263,-1.13783,-1.71474,-1.87498,1.47364,2.00957,1.21136,0.593232,1.61316,2.1237,2.31187,2.0402,2.05389,1.65464,2.63532,1.90428,1.87331,2.94016,0.250783,2.27665,1.95157,-0.15508,1.21095,1.41812,2.25405,1.93207,2.00157,2.19609,1.9191,1.69099,2.82876,2.12429,2.86566,2.129,1.49025,1.79,1.80268,0.875863,1.98871,0.20733,1.70167,0.0909281,0.138677
984.929,0.743745,0.424958,4,15,0,-943.477,0.0492017,-0.0639337,-1.02255,-0.92451,-2.64969,-1.12517,-0.942595,-1.79243,-1.23747,-2.95364,-0.233738,-0.724633,-1.11066,-2.57711,-0.210175,-0.791509,-0.392124,-0.281442,-3.19384,-3.31815,-0.132449,-1.3862,-0.0744021,-0.221236,-0.779336,-0.566658,-2.02323,-0.945584,0.0417811,0.2181,0.515324,-0.918272,-1.1019,-1.28216,-2.20361,-2.32594,1.39424,2.28624,1.6426,1.27945,1.58406,2.29265,2.25981,1.43718,2.09865,1.66718,2.60417,1.99679,2.01499,2.92541,0.226852,2.20537,1.64875,-0.243987,1.32724,1.3795,2.36616,2.0905,1.76941,1.78649,1.82043,1.85964,2.78059,2.52098,2.94068,2.06003,1.68303,2.02467,1.7181,0.892726,0.41847,0.692915,2.12912,0.0625437,0.0657642
983.364,0.718853,0.390895,4,15,0,-935.281,0.0501882,-0.0618977,-0.512638,-1.00817,-2.70506,-0.937857,-1.10923,-1.82349,-0.828769,-2.4135,-0.310579,-0.414219,-1.25678,-1.34394,-0.12062,-0.622865,-0.2305,-0.437576,-3.39907,-3.56086,-0.970335,-1.08512,0.0155002,-0.881983,-0.844766,-0.55032,-1.50864,-1.7935,0.207318,-0.168142,0.353355,-1.00978,-0.675327,-1.46132,-2.74085,-1.93307,1.28054,2.15782,1.2633,0.831938,1.70275,2.36324,2.10929,1.68905,2.24071,1.78193,2.67984,1.67393,1.9921,2.74611,0.0856368,2.13991,1.8499,0.605508,1.45729,1.52463,2.26163,2.0214,1.99555,1.9173,1.99029,1.85345,2.79628,2.33482,2.83967,2.04545,1.64308,2.06764,1.72964,0.85267,1.59126,0.280993,1.50184,0.0176905,0.131709
993.678,0.980576,0.345971,4,15,0,-953.634,0.0513088,-0.0637105,-0.449525,-0.896238,-2.19781,-1.0037,-1.26522,-2.11468,-0.944297,-2.61016,-0.314055,-0.505216,-1.37372,-1.70521,-0.0938531,-0.75441,-0.359219,-0.528186,-3.46596,-2.90446,-0.961025,-1.17437,0.169374,-0.764793,-0.892319,-0.666803,-1.69793,-1.62752,0.234273,-0.0990159,0.406266,-1.06162,-0.497577,-1.32528,-2.64107,-1.92575,1.44794,2.19691,1.34684,0.754797,1.52746,2.28093,1.96303,1.65055,2.27567,1.81953,2.65971,1.78094,2.09877,2.79205,0.250755,2.26488,1.73737,0.17645,1.31421,1.5925,2.32588,2.16499,1.88712,1.93282,1.89588,1.83639,2.82039,2.33333,2.94059,2.09905,1.7743,2.02608,1.70377,0.773102,1.4883,0.355289,1.55734,0.0332482,0.057678
994.581,0.536066,0.461331,3,7,0,-957.909,0.0510736,-0.0638912,-0.909101,-1.14084,-1.83986,-0.92382,-1.30375,-1.84268,-0.855546,-2.7487,-0.268143,-0.547436,-1.14002,-1.8651,-0.15297,-0.959376,-0.485682,-0.364588,-3.22274,-3.85486,-0.973253,-0.778778,0.0959566,-0.345285,-0.631936,-0.551795,-1.51117,-1.51469,0.303715,-0.0808955,0.534997,-0.888444,-0.655338,-1.12282,-2.72786,-2.1088,1.67759,2.21878,1.4214,0.829674,1.87007,2.22395,2.07804,1.76076,2.16374,1.78772,2.67497,1.83442,2.11545,2.95957,0.13001,2.33018,1.76862,0.417562,1.66629,1.58019,2.38927,2.02813,1.74022,1.94723,1.8684,1.70792,2.74756,2.238,2.93628,2.06517,1.9515,1.97395,1.61757,0.905983,0.986149,0.368759,1.43733,-0.0621154,0.100776
999.229,0.749135,0.307162,4,15,0,-954.61,0.0490449,-0.063372,-0.905991,-0.843008,-2.42662,-0.600975,-1.12614,-2.39577,-0.841226,-1.93445,-0.341328,-0.712027,-1.28333,-2.32546,-0.149906,-0.868137,-0.642747,-0.285862,-2.96197,-3.222,-0.951452,-1.23266,0.121841,-0.649337,-0.890117,-0.612761,-1.69696,-1.76283,0.365192,0.0654689,0.317131,-1.20872,-0.782858,-1.35843,-2.26436,-1.43779,1.50643,2.25555,1.28516,0.68738,1.82629,2.13369,2.02243,1.91288,2.28771,1.60803,2.62904,1.84931,1.9669,2.78496,0.274558,2.42976,1.63222,0.0263386,1.37874,1.53442,2.36367,2.0166,1.75416,2.00745,2.01429,1.62728,2.8054,2.34625,2.88647,2.01799,1.66714,2.07631,1.75793,0.807043,0.97022,0.288471,1.34592,-0.0621654,0.132212
