"common_name","value","estimate","std.error","statistic","p.value","name","route_ID"
"Carolina Wren","year",0.0176913145509852,0.0108156772789822,1.63571028375303,0.101900236181924,"term","203"
"Carolina Wren","year",0.0126445334529712,0.00862986948593352,1.46520564112603,0.142864820994532,"term","204"
"Carolina Wren","year",0.00823145055285119,0.00810312818283496,1.01583615205398,0.309707417278923,"term","205"
"Carolina Wren","year",-0.0307077393633392,0.00920422851527372,-3.33626433898094,0.000849123843539013,"term","206"
"Carolina Wren","year",0.0182006076495611,0.00951460593103271,1.91291239821065,0.055759268093302,"term","207"
"Carolina Wren","year",0.0578452062389423,0.0106872256551401,5.41255589668597,0.0000000621314505437686,"term","208"
"Carolina Wren","year",-0.00999845076634695,0.00945746001381139,-1.05720254188181,0.290419160003589,"term","301"
"Carolina Wren","year",0.00130058826399273,0.00777780925065703,0.167217814435711,0.867198667874766,"term","302"
"Carolina Wren","year",-0.0121305528755182,0.00674990239069065,-1.79714493238427,0.0723126140777552,"term","303"
"Carolina Wren","year",-0.0118420262204145,0.00762926902420772,-1.55218359489483,0.120618300267904,"term","304"
"Carolina Wren","year",0.0107015009723422,0.00604498250678043,1.77031132188368,0.0766752930298003,"term","305"
"Carolina Wren","year",0.0404631899629766,0.00713208964489415,5.6733989584587,0.0000000139991685476569,"term","306"
"Carolina Wren","year",0.0102910397897489,0.00718053077163425,1.43318650348277,0.15180454563194,"term","307"
"Carolina Wren","year",0.0439066101519564,0.0104745872119053,4.19172701164325,0.0000276838988458635,"term","308"
"Carolina Wren","year",-0.0104335018318909,0.00547833902597874,-1.90450094132809,0.0568449741892026,"term","309"
"Carolina Wren","year",0.0031063723425369,0.0087589948138224,0.354649409956814,0.722852255306466,"term","310"
"Carolina Wren","year",-0.0351129445539748,0.0100881005689768,-3.48062990786937,0.000500236173325845,"term","311"
"Carolina Wren","year",0.0222497283043422,0.0078606469596689,2.83052125588393,0.00464722231597713,"term","312"
"Carolina Wren","year",0.0513025208737166,0.00713143183866249,7.19385980744906,0.00000000000062984868622278,"term","313"
"Carolina Wren","year",0.0106802785220524,0.00740669266393513,1.44197673734419,0.149308936250458,"term","314"
"Chimney Swift","year",0.00359502097268075,0.0134089230116185,0.268106615987409,0.788617253387167,"term","101"
"Chimney Swift","year",-0.0953466997594109,0.0233182302167341,-4.08893380300303,0.0000433360491289019,"term","102"
"Chimney Swift","year",-0.0609132704669324,0.0152458790381588,-3.99539248045148,0.0000645871645975741,"term","103"
"Chimney Swift","year",-0.0593173882490715,0.0143890645267486,-4.12239365101209,0.0000374955732083869,"term","104"
"Chimney Swift","year",-0.027465643299956,0.0165446879857502,-1.66008832101349,0.0968966860558922,"term","105"
"Chimney Swift","year",-0.0517779349814812,0.0171353918045515,-3.02169542267064,0.00251363328846325,"term","106"
"Chimney Swift","year",-0.0537105478878661,0.0179535020804966,-2.99164740377943,0.00277476543830388,"term","107"
"Chimney Swift","year",-0.0176394169439788,0.0166555155483821,-1.05907360794318,0.28956625838444,"term","108"
"Chimney Swift","year",-0.114654860456021,0.0278902163953384,-4.11093477479022,0.0000394060516348302,"term","109"
"Chimney Swift","year",-0.10851593617563,0.0220338618441661,-4.92496217608636,0.000000843766736667518,"term","110"
"Chimney Swift","year",-0.0305008413759182,0.0170942644575665,-1.78427340068543,0.0743792502503398,"term","111"
"Chimney Swift","year",-0.0790814437374598,0.0138874682401474,-5.69444641528269,0.0000000123772849702663,"term","112"
"Chimney Swift","year",0.0205941591575243,0.0233594774008951,0.881619002175756,0.377982875702598,"term","201"
"Chimney Swift","year",-0.00224970531453136,0.026124161996843,-0.0861158843986358,0.931374296608418,"term","202"
"Chimney Swift","year",-0.0658040484217338,0.011757414830184,-5.59681268137276,0.0000000218328378081295,"term","203"
"Chimney Swift","year",-0.0185033763091305,0.0204747601684013,-0.903716388223526,0.366145806914538,"term","204"
"Chimney Swift","year",-0.113207526835984,0.0154737278343341,-7.31611206090828,0.000000000000255258524942192,"term","205"
"Chimney Swift","year",0.03204476067794,0.0181853513151529,1.76211941812963,0.0780491231215939,"term","206"
"Chimney Swift","year",-0.06266110424444,0.0261472380530413,-2.39647124936592,0.0165537920987948,"term","207"
"Chimney Swift","year",-0.0255906928445689,0.0135806669956308,-1.88434727490203,0.0595180166888342,"term","208"
"Chimney Swift","year",-0.12438500017482,0.026539402953906,-4.68680476312349,0.00000277503461628624,"term","301"
"Chimney Swift","year",-0.0327503063650656,0.0169388906072444,-1.93343868405756,0.0531821796769699,"term","302"
"Chimney Swift","year",-0.0884469827545726,0.0359116841075484,-2.46290267228046,0.0137817321177688,"term","303"
"Chimney Swift","year",-0.017231085869715,0.0125801635241425,-1.3697028529595,0.170779677764707,"term","304"
"Chimney Swift","year",-0.0440294132754029,0.0198432103811966,-2.21886541691485,0.0264958819055699,"term","305"
"Chimney Swift","year",-0.0471578207577994,0.0174899301679992,-2.69628410775949,0.00701178337573093,"term","306"
"Chimney Swift","year",-0.00993518708014009,0.0225931345516171,-0.439743633511401,0.660122796288337,"term","307"
"Chimney Swift","year",-0.0233937113946896,0.0180131480427739,-1.29870200029107,0.194046217361611,"term","308"
"Chimney Swift","year",-0.0493992867231572,0.0155925369883954,-3.1681365745627,0.00153419430060948,"term","309"
"Chimney Swift","year",-0.0618439079091527,0.0249235052869992,-2.48134871868975,0.013088625578431,"term","310"
"Chimney Swift","year",-0.0747232429842416,0.0417515396165811,-1.78971227577357,0.0735001779194286,"term","311"
"Chimney Swift","year",-0.0588078406568049,0.0230255394713729,-2.55402661596351,0.0106485116353057,"term","312"
"Chimney Swift","year",-0.00277781012204654,0.00612724763281084,-0.453353657059921,0.650294101283684,"term","313"
"Chimney Swift","year",-0.0759724663840839,0.0155615460059424,-4.88206418276645,0.0000010498107252754,"term","314"
"Chipping Sparrow","year",0.0313960247711795,0.00753746575694128,4.16532900892675,0.0000310903872889777,"term","101"
"Chipping Sparrow","year",-0.0402345900293375,0.0197165162201986,-2.04065411860738,0.041285218857743,"term","102"
"Chipping Sparrow","year",-0.0416952833898358,0.00990348457609783,-4.21016290472828,0.0000255186617254788,"term","103"
"Chipping Sparrow","year",0.0750902909390223,0.0122022145772827,6.15382482117802,0.000000000756362281896648,"term","104"
"Chipping Sparrow","year",0.0153240631115222,0.0064358136693496,2.38106071723342,0.017262866325342,"term","105"
"Chipping Sparrow","year",-0.00106392509931075,0.00847052289872786,-0.125603237489687,0.900046000108535,"term","106"
"Chipping Sparrow","year",0.020752126243708,0.00765648383552144,2.71039901467965,0.00672023091461731,"term","107"
"Chipping Sparrow","year",-0.0726155856212288,0.0163698608275269,-4.43593176425309,0.00000916748859281724,"term","108"
"Chipping Sparrow","year",-0.00132310576009863,0.0102223500665513,-0.129432640389413,0.897015321601747,"term","109"
"Chipping Sparrow","year",-0.0449933366435337,0.0107463733175255,-4.18683916090623,0.0000282866123561707,"term","110"
"Chipping Sparrow","year",0.177916167923625,0.022350413565131,7.96030764286137,0.00000000000000171612052779917,"term","111"
"Chipping Sparrow","year",0.0609351781895987,0.011859404183221,5.138131498698,0.000000277483688613973,"term","112"
"Chipping Sparrow","year",0.00679095753568832,0.00961576116005803,0.706231927213065,0.48004391854138,"term","201"
"Chipping Sparrow","year",0.0120269170072781,0.0107546735023873,1.118296804139,0.2634402514099,"term","202"
"Chipping Sparrow","year",0.013841263276584,0.012490057545446,1.10818250646336,0.267783004226398,"term","203"
"Chipping Sparrow","year",0.0321752269921385,0.0101974945022208,3.15520905504107,0.0016038313963474,"term","204"
"Chipping Sparrow","year",0.0234097640699229,0.0109491324972232,2.13804738191449,0.0325128978385328,"term","205"
"Chipping Sparrow","year",0.0744494874151401,0.0132113910001075,5.63524971855986,0.0000000174804847563147,"term","206"
"Chipping Sparrow","year",0.0223540987799514,0.01068754199724,2.09160336265572,0.0364740114814162,"term","207"
"Chipping Sparrow","year",0.0268373453564428,0.00918179121728614,2.92288778097212,0.00346801481054075,"term","208"
"Chipping Sparrow","year",0.0317550569469632,0.0122991890558577,2.58188217147856,0.0098263127458025,"term","301"
"Chipping Sparrow","year",0.0144928463698683,0.00900367992851067,1.60965810479068,0.107472515824186,"term","302"
"Chipping Sparrow","year",0.00983369410167168,0.0110627535568597,0.888901126751948,0.374056219849984,"term","303"
"Chipping Sparrow","year",-0.00843759231149033,0.00804639166248224,-1.04861814654538,0.294353900545421,"term","304"
"Chipping Sparrow","year",-0.0025907048786243,0.00695921242724127,-0.372269837386082,0.709691953633532,"term","305"
"Chipping Sparrow","year",-0.000535003497734549,0.00806312558709886,-0.0663518745870167,0.947097684234209,"term","306"
"Chipping Sparrow","year",0.000733258788345534,0.0106211813195371,0.0690374042477502,0.944959846227331,"term","307"
"Chipping Sparrow","year",-0.0408093022082521,0.00837559109779325,-4.87240861352512,0.0000011024585621994,"term","308"
"Chipping Sparrow","year",0.00345083673680346,0.0104622865710469,0.329835807246307,0.741524029746175,"term","309"
"Chipping Sparrow","year",0.0228965257074823,0.0105616740521771,2.16788793086856,0.0301672143605682,"term","310"
"Chipping Sparrow","year",0.049091747133403,0.0137996409309469,3.55746554414401,0.000374450198496304,"term","311"
"Chipping Sparrow","year",-0.00360424905027514,0.00897420733179825,-0.401623109096692,0.687961420071095,"term","312"
"Chipping Sparrow","year",0.0565172478433941,0.00789775121787838,7.15611903746148,0.000000000000829930836792468,"term","313"
"Chipping Sparrow","year",0.0353326950822218,0.00915010584434354,3.86145206222548,0.000112715129816238,"term","314"
"Common Grackle","year",-0.0846588915881482,0.0117480820529071,-7.20618831285735,0.000000000000575398156787729,"term","101"
"Common Grackle","year",-0.0752318946926503,0.0156436518459907,-4.80910054974992,0.0000015161093456772,"term","102"
"Common Grackle","year",-0.120350233497338,0.0131200548291628,-9.17299775530116,0.0000000000000000000460044039329439,"term","103"
"Common Grackle","year",-0.0448625902936728,0.0150304293329399,-2.98478435312252,0.00283778306431373,"term","104"
"Common Grackle","year",-0.00638181488792152,0.00785526799259711,-0.8124248458405,0.416547894314216,"term","105"
"Common Grackle","year",-0.264991393633593,0.0296001011215888,-8.95238136332994,0.000000000000000000347894684573066,"term","106"
"Common Grackle","year",-0.0373622883495907,0.00789732603206411,-4.73100492469162,0.0000022341110084776,"term","107"
"Common Grackle","year",-0.0862333829061455,0.0170774634975657,-5.04954280349876,0.000000442868701097011,"term","108"
"Common Grackle","year",-0.197092933648603,0.0315304603589549,-6.25087396139547,0.000000000408162172990223,"term","109"
"Common Grackle","year",-0.0775078617297667,0.0117069345277834,-6.62067952509871,0.0000000000357551383749464,"term","110"
"Common Grackle","year",-0.182764659470066,0.0260507089822706,-7.01572688844862,0.0000000000022875651574228,"term","111"
"Common Grackle","year",-0.139633124142901,0.014629408469057,-9.54468695287591,0.00000000000000000000136519282721228,"term","112"
"Common Grackle","year",0.0297530064090611,0.0146041429861039,2.03729903475826,0.0416200845154126,"term","201"
"Common Grackle","year",-0.198518054364271,0.0199948194068686,-9.92847448755032,0.0000000000000000000000313007442761321,"term","202"
"Common Grackle","year",-0.0996867986550055,0.0087336980347866,-11.4140422828852,0.00000000000000000000000000000355801459273744,"term","203"
"Common Grackle","year",-0.0261784119441407,0.0147607211313164,-1.77351849623394,0.0761428297667342,"term","204"
"Common Grackle","year",-0.0463332926202069,0.0167691517518814,-2.76300753346147,0.00572714445806893,"term","205"
"Common Grackle","year",-0.0245781187431765,0.0125132806246448,-1.96416267487601,0.0495112298116421,"term","206"
"Common Grackle","year",0.0233826490176457,0.0151224086050631,1.54622518332278,0.12205019353208,"term","207"
"Common Grackle","year",-0.0302281753283101,0.0140619660053308,-2.14964076266795,0.0315836414608208,"term","208"
"Common Grackle","year",-0.0321845037387506,0.0241039899301774,-1.33523552872285,0.181799272003563,"term","301"
"Common Grackle","year",-0.0510719844062444,0.0139160629114714,-3.6700024088095,0.00024254818293969,"term","302"
"Common Grackle","year",-0.127736457082189,0.0141839062193195,-9.00573192652692,0.000000000000000000214231969266973,"term","303"
"Common Grackle","year",-0.0357641448120635,0.0137794022307837,-2.59547868717884,0.00944592610182985,"term","304"
"Common Grackle","year",-0.0178873740621691,0.00886519608255705,-2.01770766214228,0.0436217163750157,"term","305"
"Common Grackle","year",-0.0585215914349742,0.00891884050484018,-6.56156945549313,0.0000000000532443642983014,"term","306"
"Common Grackle","year",-0.0263861762668353,0.0112572192268662,-2.34393376686338,0.0190815595989762,"term","307"
"Common Grackle","year",-0.162720695377709,0.0156513213546004,-10.3966107200195,0.00000000000000000000000025690908934652,"term","308"
"Common Grackle","year",-0.0203056977280995,0.0221304092382402,-0.917547321854867,0.35885590748879,"term","309"
"Common Grackle","year",-0.143946478865435,0.0215421676147722,-6.68207960496631,0.0000000000235574991089334,"term","310"
"Common Grackle","year",-0.0436942456012319,0.0213782436599994,-2.04386507592238,0.0409668781303848,"term","311"
"Common Grackle","year",-0.0111185054843777,0.0129989275368858,-0.855340215785331,0.392362829985401,"term","312"
"Common Grackle","year",0.0297638271150274,0.00893712808214886,3.33035700523058,0.000867347001433112,"term","313"
"Common Grackle","year",-0.115872524662494,0.0129241361132322,-8.96559148304385,0.000000000000000000308619970639302,"term","314"
"Common Yellowthroat","year",0.0309631057219591,0.0169446357189806,1.82731020220609,0.0676531421447179,"term","101"
"Common Yellowthroat","year",-0.11857624220977,0.0486624380039714,-2.43670985411977,0.0148215665552213,"term","102"
"Common Yellowthroat","year",-0.125258858347866,0.03406957349978,-3.6765607984108,0.000236399533026121,"term","103"
"Common Yellowthroat","year",-0.10934169609591,0.0367241173433791,-2.97738118723288,0.00290722301964722,"term","104"
"Common Yellowthroat","year",-0.0228945749802663,0.0175852366018727,-1.30192021288062,0.19294366197151,"term","105"
"Common Yellowthroat","year",-0.0235134413791502,0.0574686810616102,-0.409152271198677,0.682427918310804,"term","106"
"Common Yellowthroat","year",-0.0183223094057238,0.0125222346527837,-1.4631820848087,0.143417561589116,"term","107"
"Common Yellowthroat","year",0.0458467703281037,0.0584709014650562,0.784095493302819,0.432984079630677,"term","108"
"Common Yellowthroat","year",-0.177599205552638,0.0551191436855328,-3.2220966016069,0.00127256222062528,"term","109"
"Common Yellowthroat","year",-0.135414063387732,0.0331420975788866,-4.08586279324694,0.0000439133244844789,"term","110"
"Common Yellowthroat","year",0.147202540037445,0.125622398628402,1.17178577741441,0.24128307425474,"term","111"
"Common Yellowthroat","year",-0.13158480307381,0.0662577089610115,-1.98595461776741,0.0470383632584416,"term","112"
"Common Yellowthroat","year",0.00806197962442832,0.0183376318197583,0.439641263586815,0.660196949759974,"term","201"
"Common Yellowthroat","year",0.0688699663446088,0.0331049945569788,2.08034972566067,0.0374934669443953,"term","202"
"Common Yellowthroat","year",-0.163925773757951,0.207403345191218,-0.790371889165132,0.429310614149401,"term","203"
"Common Yellowthroat","year",-0.0231407252929706,0.0260968335951034,-0.886725403242503,0.375226758076945,"term","204"
"Common Yellowthroat","year",-0.0376929980248476,0.0801667063008201,-0.470182695087998,0.638224496545167,"term","205"
"Common Yellowthroat","year",-0.054504260255256,0.0436388800016213,-1.24898393939604,0.211670948153516,"term","206"
"Common Yellowthroat","year",-0.0332758726273311,0.0342668421132739,-0.97108080509237,0.331508041499996,"term","207"
"Common Yellowthroat","year",-0.00819620183581406,0.0357478786462139,-0.229277992043372,0.818652857713553,"term","208"
"Common Yellowthroat","year",0.0159176676487131,0.030232682567763,0.526505301441098,0.598537169536264,"term","301"
"Common Yellowthroat","year",-0.0678416804650979,0.0246588832351396,-2.75120652537993,0.00593761961049682,"term","302"
"Common Yellowthroat","year",-0.029975172615455,0.0164637878384639,-1.82067291619398,0.0686565915416441,"term","303"
"Common Yellowthroat","year",-0.0719397548784027,0.0198684404744201,-3.62080531539567,0.000293687451559229,"term","304"
"Common Yellowthroat","year",-0.0742820863242342,0.0237716963197017,-3.12481218526547,0.00177918618060733,"term","305"
"Common Yellowthroat","year",0.0943462952978961,0.0348081928817724,2.71046232185473,0.00671894818526046,"term","306"
"Common Yellowthroat","year",-0.0260878163827748,0.0185267870827045,-1.40811335858277,0.159097506030825,"term","307"
"Common Yellowthroat","year",-0.0274363858487313,0.0188127216264983,-1.45839535573025,0.144731600064563,"term","308"
"Common Yellowthroat","year",-0.0961259485007537,0.0375739333023437,-2.55831476910505,0.0105180838115901,"term","309"
"Common Yellowthroat","year",-0.0128107259205096,0.0234223044001516,-0.546945582366639,0.584416118532806,"term","310"
"Common Yellowthroat","year",-0.0646276939004545,0.0201546572808144,-3.20658858148755,0.00134318943949069,"term","311"
"Common Yellowthroat","year",-0.0512653740072018,0.0242669312085498,-2.11256106372197,0.0346383542756061,"term","312"
"Common Yellowthroat","year",0.169336784063984,0.0430321850281811,3.93511935201729,0.0000831553617911091,"term","313"
"Common Yellowthroat","year",-0.0155928774454449,0.0586873097927164,-0.26569419352359,0.790474735603296,"term","314"
"Downy Woodpecker","year",0.0254099286393344,0.0247617005268561,1.0261786589243,0.304807378793906,"term","101"
"Downy Woodpecker","year",-0.142483995844538,0.0573676016537351,-2.48370145756758,0.0130024764505237,"term","102"
"Downy Woodpecker","year",0.0324796000084276,0.0296672576688566,1.09479616791556,0.273605945661601,"term","103"
"Downy Woodpecker","year",0.0137714083413838,0.0224001763139105,0.614790176130522,0.538693297840852,"term","104"
"Downy Woodpecker","year",-0.0244857632497397,0.0197310244639404,-1.24097779588125,0.214613951546429,"term","105"
"Downy Woodpecker","year",0.0211798738205852,0.0200183665845106,1.05802207843338,0.290045376878099,"term","106"
"Downy Woodpecker","year",0.0991219127660457,0.0405886579904274,2.44210864989483,0.0146017513727851,"term","107"
"Downy Woodpecker","year",-0.0881377406636438,0.0776757252811332,-1.13468835140767,0.256505919686868,"term","108"
"Downy Woodpecker","year",0.0133852216890483,0.0150104615041552,0.891726192785148,0.372539710655745,"term","109"
"Downy Woodpecker","year",-0.0371735909518105,0.0197141162094633,-1.88563314514531,0.0593444076656837,"term","110"
"Downy Woodpecker","year",0.0983433644186395,0.0262510152197194,3.7462689955231,0.000179484128530223,"term","111"
"Downy Woodpecker","year",0.0248845807327048,0.0305538692928004,0.814449407184198,0.41538754433379,"term","112"
"Downy Woodpecker","year",0.0357189877664204,0.0313898079322472,1.13791673537849,0.255155252433431,"term","201"
"Downy Woodpecker","year",0.147663601571724,0.0399652224228402,3.6948024462222,0.000220057815311373,"term","202"
"Downy Woodpecker","year",-0.0803489939671142,0.0235576258781657,-3.41074242296994,0.000647862627041478,"term","203"
"Downy Woodpecker","year",0.0290424916855957,0.0243612447569334,1.19215959510156,0.23319867304298,"term","204"
"Downy Woodpecker","year",-0.0501135295791438,0.0244840921399803,-2.04677916145042,0.0406797726067999,"term","205"
"Downy Woodpecker","year",0.0928437053736494,0.039905737492073,2.32657535503741,0.0199878774962635,"term","206"
"Downy Woodpecker","year",0.172040294759385,0.0610775502058276,2.81675172268076,0.00485120108440358,"term","207"
"Downy Woodpecker","year",-0.0216954263605985,0.023405294324719,-0.926945248352861,0.353954962351129,"term","208"
"Downy Woodpecker","year",-0.0424574072132714,0.0209602132493383,-2.02561904825142,0.0428038380179108,"term","301"
"Downy Woodpecker","year",-0.0519861264361524,0.020054740601221,-2.59221136138691,0.00953611644119124,"term","302"
"Downy Woodpecker","year",-0.0359160667499484,0.0465319269456033,-0.771858573403482,0.440198195581531,"term","303"
"Downy Woodpecker","year",-0.0634458881584735,0.0258292617065395,-2.456357013968,0.014035364381035,"term","304"
"Downy Woodpecker","year",-0.0735352584523652,0.0266945023129159,-2.75469673831626,0.00587465589163257,"term","305"
"Downy Woodpecker","year",0.000275948206015797,0.0197679534589506,0.0139593714943138,0.988862394727167,"term","306"
"Downy Woodpecker","year",-0.00292197901738928,0.0204326426599029,-0.143005438211054,0.886285886268799,"term","307"
"Downy Woodpecker","year",-0.0172852340386439,0.0275100522961403,-0.628324288611732,0.529791523544788,"term","308"
"Downy Woodpecker","year",-0.000549712795476949,0.0167606677096125,-0.0327977861622828,0.973835843651063,"term","309"
"Downy Woodpecker","year",0.0760437083086953,0.0510071458470259,1.49084421498031,0.136002400274544,"term","310"
"Downy Woodpecker","year",0.0461241170203426,0.0369121612956472,1.24956424661543,0.211458770602828,"term","311"
"Downy Woodpecker","year",-0.0213155783138777,0.0281333582316441,-0.757662065735975,0.44865331396154,"term","312"
"Downy Woodpecker","year",-0.014638775029855,0.0324017365292751,-0.451789829740415,0.651420397090814,"term","313"
"Downy Woodpecker","year",0.0731106798850034,0.0219162388783415,3.33591362509077,0.000850195745511155,"term","314"
"Eastern Bluebird","year",0.0111902093114159,0.00853538920688217,1.3110367951813,0.189845332640754,"term","101"
"Eastern Bluebird","year",-0.0131066592037822,0.0125886611647265,-1.04114798486333,0.297806872144415,"term","102"
"Eastern Bluebird","year",-0.0167790696455054,0.00807481362447103,-2.07795132195445,0.0377138428314894,"term","103"
"Eastern Bluebird","year",0.059708644557719,0.0131781811242117,4.53087144537866,0.0000058740876539939,"term","104"
"Eastern Bluebird","year",0.0183500666690408,0.00902031728280431,2.03430390458904,0.0419209637536964,"term","105"
"Eastern Bluebird","year",-0.0302624372091106,0.0107818592689414,-2.80679208049818,0.00500375269999984,"term","106"
"Eastern Bluebird","year",-0.00404218889996213,0.00942085977978372,-0.429067940129657,0.667873782680794,"term","107"
"Eastern Bluebird","year",-0.00313725610184681,0.0116803446490226,-0.26859276811745,0.788243078066544,"term","108"
"Eastern Bluebird","year",0.0185856485124373,0.0110086926475371,1.68827027036634,0.0913593594202959,"term","109"
"Eastern Bluebird","year",-0.0135265451094077,0.0101443255719815,-1.3334099949205,0.182397294191628,"term","110"
"Eastern Bluebird","year",-0.00918699827401197,0.00952115856152288,-0.964903400636417,0.334593197995336,"term","111"
"Eastern Bluebird","year",-0.00397943717426566,0.00973549222350565,-0.40875562148338,0.682719010651485,"term","112"
"Eastern Bluebird","year",0.025960637370849,0.0114982685408684,2.25778666401614,0.0239589630499281,"term","201"
"Eastern Bluebird","year",0.0361088301254604,0.0141626924068265,2.54957384431054,0.0107854667193116,"term","202"
"Eastern Bluebird","year",0.0348882070395988,0.0199931776629316,1.74500560280037,0.0809838936947676,"term","203"
"Eastern Bluebird","year",0.0208867896298035,0.0155525625305112,1.34298059170812,0.179278258416723,"term","204"
"Eastern Bluebird","year",-0.000573341227226031,0.0138244261124028,-0.0414730580903933,0.966918770898015,"term","205"
"Eastern Bluebird","year",0.0361648975921068,0.0174703424042867,2.07007377160696,0.0384454366203989,"term","206"
"Eastern Bluebird","year",0.025334896191578,0.0149266671680989,1.69729088926988,0.0896416788538701,"term","207"
"Eastern Bluebird","year",0.0157189664693187,0.0123745946095637,1.27026112493174,0.203991630866519,"term","208"
"Eastern Bluebird","year",-0.0511164040901394,0.0143568885096417,-3.56040962885593,0.000370276728838333,"term","301"
"Eastern Bluebird","year",-0.01562737172759,0.0157243964451379,-0.99382966984543,0.320305798865587,"term","302"
"Eastern Bluebird","year",0.0589833752503225,0.0119541739854847,4.93412387354766,0.000000805113328528003,"term","303"
"Eastern Bluebird","year",-0.0171803020529754,0.012532820395588,-1.37082488304256,0.170429552126231,"term","304"
"Eastern Bluebird","year",0.0142221616220281,0.00740324830617068,1.92107045905427,0.0547228252626693,"term","305"
"Eastern Bluebird","year",-0.0239015108564749,0.00900846696110665,-2.65322734263974,0.0079726152976586,"term","306"
"Eastern Bluebird","year",0.0251959729898901,0.0127861830443643,1.9705625128678,0.0487739380336196,"term","307"
"Eastern Bluebird","year",-0.0246009876491767,0.0103340024696456,-2.38058658505627,0.0172850983588523,"term","308"
"Eastern Bluebird","year",-0.00749019185768408,0.0094765484390185,-0.790392399287925,0.429298639699087,"term","309"
"Eastern Bluebird","year",-0.0148813823531746,0.0134187870839583,-1.10899608586567,0.26743187052466,"term","310"
"Eastern Bluebird","year",-0.0146591927952952,0.0156628270212762,-0.9359225365499,0.349313072824824,"term","311"
"Eastern Bluebird","year",-0.00958713604404435,0.00914013358965136,-1.04890546183035,0.294221631489112,"term","312"
"Eastern Bluebird","year",0.0145580130213737,0.00898641482616749,1.62000233719262,0.105231774852083,"term","313"
"Eastern Bluebird","year",0.00818830940071678,0.0133157024495927,0.614936345394773,0.538596758990036,"term","314"
"Eastern Kingbird","year",-0.0140823056869051,0.0272807151101433,-0.516200020052594,0.605714716288404,"term","101"
"Eastern Kingbird","year",-0.113904134084455,0.0587990599330052,-1.93717610815947,0.0527238197249782,"term","102"
"Eastern Kingbird","year",-0.181697423637232,0.125247785551195,-1.45070368180651,0.146862389805951,"term","103"
"Eastern Kingbird","year",0.0382639984481949,0.13903277218811,0.275215676462411,0.783150543777645,"term","104"
"Eastern Kingbird","year",-0.0197166127426278,0.0275079160322371,-0.716761412224814,0.473521325327837,"term","105"
"Eastern Kingbird","year",0.0247915916070001,0.138895304804654,0.178491214241314,0.858337220429398,"term","106"
"Eastern Kingbird","year",0.0027376250047648,0.0244377297669852,0.112024522362273,0.910803962917921,"term","107"
"Eastern Kingbird","year",-0.309089893599107,0.157238139859434,-1.96574376849933,0.0493282162208163,"term","108"
"Eastern Kingbird","year",-0.320196377128743,0.125109872643224,-2.55932142175421,0.010487672344148,"term","109"
"Eastern Kingbird","year",-0.32615674494216,0.105109476334582,-3.10301940715551,0.00191557078244096,"term","110"
"Eastern Kingbird","year",-0.0667278390751898,0.0721954892283599,-0.924266041942378,0.35534781837771,"term","111"
"Eastern Kingbird","year",-0.107121105076228,0.115380123771307,-0.928419051521828,0.353190239809303,"term","112"
"Eastern Kingbird","year",0.204115458537515,0.0673577718144805,3.03031785403617,0.00244296490981409,"term","201"
"Eastern Kingbird","year",-0.237123539649987,0.190418725631098,-1.24527427050096,0.213030950043724,"term","202"
"Eastern Kingbird","year",0.00000000000000175207597004398,6362.75232283605,0.000000000000000000275364477689277,1,"term","203"
"Eastern Kingbird","year",0.000000000000000519522419261302,6544.71871057683,0.0000000000000000000793804046034414,1,"term","204"
"Eastern Kingbird","year",0.00000000000000175207597004398,6362.75232283605,0.000000000000000000275364477689277,1,"term","205"
"Eastern Kingbird","year",0.213446647854488,0.23994310842286,0.88957190417957,0.373695797970544,"term","206"
"Eastern Kingbird","year",20.2357771809506,15031.1958295229,0.00134625198224118,0.998925846652884,"term","207"
"Eastern Kingbird","year",0.157881787545824,0.086521625587151,1.82476677332875,0.0680362319340238,"term","208"
"Eastern Kingbird","year",-0.121243328008562,0.0616953842352283,-1.96519285051038,0.049391921141247,"term","301"
"Eastern Kingbird","year",-0.10312570892749,0.0743801216042623,-1.38646867877102,0.165603837864606,"term","302"
"Eastern Kingbird","year",0.0316038074328631,0.0391649566931051,0.806940951843997,0.419700503583374,"term","303"
"Eastern Kingbird","year",-0.0595555113381752,0.0316564919072508,-1.88130483670347,0.0599304634619871,"term","304"
"Eastern Kingbird","year",-0.0310534490343629,0.0234537261827573,-1.32403050979562,0.185492912211782,"term","305"
"Eastern Kingbird","year",-0.0559401072766572,0.0319699335791842,-1.74977239593266,0.0801575956872859,"term","306"
"Eastern Kingbird","year",-0.145936724177341,0.040927159957168,-3.56576719054218,0.000362793327832421,"term","307"
"Eastern Kingbird","year",-0.00893006697167031,0.0332102845134672,-0.268894624135154,0.788010773987767,"term","308"
"Eastern Kingbird","year",-0.0695777180802807,0.0679043606458056,-1.02464285678505,0.305531734900262,"term","309"
"Eastern Kingbird","year",-0.0541289114676135,0.0472665007507726,-1.14518550364084,0.252132322054124,"term","310"
"Eastern Kingbird","year",-0.00237833914566778,0.0402954371255729,-0.0590225423850386,0.952934153182143,"term","311"
"Eastern Kingbird","year",0.0555038890414318,0.0272035122079403,2.04032069892913,0.0413183945093276,"term","312"
"Eastern Kingbird","year",0.0662953648670028,0.0343395897460272,1.93058115595783,0.0535348700849426,"term","313"
"Eastern Kingbird","year",-0.0202275642817307,0.0312202617078512,-0.647898613759664,0.517050527402103,"term","314"
