"mbbs_county","year","route_num","stop_num","ijbg_class","numpix","frequency","percent_developed"
"chatham",2021,8,19,"developed",555,49,8.82882882882883
"chatham",2001,8,20,"developed",558,60,10.752688172043
"chatham",2004,8,20,"developed",558,60,10.752688172043
"chatham",2006,8,20,"developed",558,60,10.752688172043
"chatham",2008,8,20,"developed",558,60,10.752688172043
"chatham",2011,8,20,"developed",558,60,10.752688172043
"chatham",2013,8,20,"developed",558,60,10.752688172043
"chatham",2016,8,20,"developed",558,60,10.752688172043
"chatham",2019,8,20,"developed",558,65,11.6487455197133
"chatham",2021,8,20,"developed",558,65,11.6487455197133
"chatham",2001,9,1,"developed",560,45,8.03571428571429
"chatham",2004,9,1,"developed",560,45,8.03571428571429
"chatham",2006,9,1,"developed",560,45,8.03571428571429
"chatham",2008,9,1,"developed",560,45,8.03571428571429
"chatham",2011,9,1,"developed",560,45,8.03571428571429
"chatham",2013,9,1,"developed",560,45,8.03571428571429
"chatham",2016,9,1,"developed",560,45,8.03571428571429
"chatham",2019,9,1,"developed",560,56,10
"chatham",2021,9,1,"developed",560,56,10
"chatham",2001,9,2,"developed",557,70,12.5673249551167
"chatham",2004,9,2,"developed",557,70,12.5673249551167
"chatham",2006,9,2,"developed",557,70,12.5673249551167
"chatham",2008,9,2,"developed",557,70,12.5673249551167
"chatham",2011,9,2,"developed",557,70,12.5673249551167
"chatham",2013,9,2,"developed",557,70,12.5673249551167
"chatham",2016,9,2,"developed",557,86,15.4398563734291
"chatham",2019,9,2,"developed",557,92,16.5170556552962
"chatham",2021,9,2,"developed",557,92,16.5170556552962
"chatham",2001,9,3,"developed",558,99,17.741935483871
"chatham",2004,9,3,"developed",558,99,17.741935483871
"chatham",2006,9,3,"developed",558,99,17.741935483871
"chatham",2008,9,3,"developed",558,99,17.741935483871
"chatham",2011,9,3,"developed",558,99,17.741935483871
"chatham",2013,9,3,"developed",558,99,17.741935483871
"chatham",2016,9,3,"developed",558,99,17.741935483871
"chatham",2019,9,3,"developed",558,134,24.0143369175627
"chatham",2021,9,3,"developed",558,134,24.0143369175627
"chatham",2001,9,4,"developed",551,118,21.4156079854809
"chatham",2004,9,4,"developed",551,118,21.4156079854809
"chatham",2006,9,4,"developed",551,118,21.4156079854809
"chatham",2008,9,4,"developed",551,118,21.4156079854809
"chatham",2011,9,4,"developed",551,118,21.4156079854809
"chatham",2013,9,4,"developed",551,118,21.4156079854809
"chatham",2016,9,4,"developed",551,124,22.5045372050817
"chatham",2019,9,4,"developed",551,153,27.7676950998185
"chatham",2021,9,4,"developed",551,153,27.7676950998185
"chatham",2001,9,5,"developed",557,86,15.4398563734291
"chatham",2004,9,5,"developed",557,86,15.4398563734291
"chatham",2006,9,5,"developed",557,86,15.4398563734291
"chatham",2008,9,5,"developed",557,86,15.4398563734291
"chatham",2011,9,5,"developed",557,86,15.4398563734291
"chatham",2013,9,5,"developed",557,86,15.4398563734291
"chatham",2016,9,5,"developed",557,86,15.4398563734291
"chatham",2019,9,5,"developed",557,118,21.1849192100539
"chatham",2021,9,5,"developed",557,118,21.1849192100539
"chatham",2001,9,6,"developed",554,75,13.5379061371841
"chatham",2004,9,6,"developed",554,75,13.5379061371841
"chatham",2006,9,6,"developed",554,75,13.5379061371841
"chatham",2008,9,6,"developed",554,75,13.5379061371841
"chatham",2011,9,6,"developed",554,75,13.5379061371841
"chatham",2013,9,6,"developed",554,75,13.5379061371841
"chatham",2016,9,6,"developed",554,75,13.5379061371841
"chatham",2019,9,6,"developed",554,104,18.7725631768953
"chatham",2021,9,6,"developed",554,104,18.7725631768953
"chatham",2001,9,7,"developed",560,58,10.3571428571429
"chatham",2004,9,7,"developed",560,58,10.3571428571429
"chatham",2006,9,7,"developed",560,59,10.5357142857143
"chatham",2008,9,7,"developed",560,59,10.5357142857143
"chatham",2011,9,7,"developed",560,70,12.5
"chatham",2013,9,7,"developed",560,70,12.5
"chatham",2016,9,7,"developed",560,78,13.9285714285714
"chatham",2019,9,7,"developed",560,87,15.5357142857143
"chatham",2021,9,7,"developed",560,87,15.5357142857143
"chatham",2001,9,8,"developed",560,100,17.8571428571429
"chatham",2004,9,8,"developed",560,100,17.8571428571429
"chatham",2006,9,8,"developed",560,100,17.8571428571429
"chatham",2008,9,8,"developed",560,100,17.8571428571429
"chatham",2011,9,8,"developed",560,100,17.8571428571429
"chatham",2013,9,8,"developed",560,100,17.8571428571429
"chatham",2016,9,8,"developed",560,100,17.8571428571429
"chatham",2019,9,8,"developed",560,133,23.75
"chatham",2021,9,8,"developed",560,133,23.75
"chatham",2001,9,9,"developed",560,100,17.8571428571429
"chatham",2004,9,9,"developed",560,100,17.8571428571429
"chatham",2006,9,9,"developed",560,100,17.8571428571429
"chatham",2008,9,9,"developed",560,100,17.8571428571429
"chatham",2011,9,9,"developed",560,100,17.8571428571429
"chatham",2013,9,9,"developed",560,100,17.8571428571429
"chatham",2016,9,9,"developed",560,100,17.8571428571429
"chatham",2019,9,9,"developed",560,133,23.75
"chatham",2021,9,9,"developed",560,133,23.75
"chatham",2001,9,10,"developed",561,64,11.4081996434938
"chatham",2004,9,10,"developed",561,64,11.4081996434938
"chatham",2006,9,10,"developed",561,64,11.4081996434938
"chatham",2008,9,10,"developed",561,64,11.4081996434938
"chatham",2011,9,10,"developed",561,64,11.4081996434938
"chatham",2013,9,10,"developed",561,64,11.4081996434938
"chatham",2016,9,10,"developed",561,64,11.4081996434938
"chatham",2019,9,10,"developed",561,87,15.5080213903743
"chatham",2021,9,10,"developed",561,87,15.5080213903743
"chatham",2001,9,11,"developed",554,69,12.4548736462094
"chatham",2004,9,11,"developed",554,69,12.4548736462094
"chatham",2006,9,11,"developed",554,69,12.4548736462094
"chatham",2008,9,11,"developed",554,69,12.4548736462094
"chatham",2011,9,11,"developed",554,69,12.4548736462094
"chatham",2013,9,11,"developed",554,69,12.4548736462094
"chatham",2016,9,11,"developed",554,69,12.4548736462094
"chatham",2019,9,11,"developed",554,74,13.3574007220217
"chatham",2021,9,11,"developed",554,98,17.6895306859206
"chatham",2001,9,12,"developed",560,38,6.78571428571429
"chatham",2004,9,12,"developed",560,38,6.78571428571429
"chatham",2006,9,12,"developed",560,38,6.78571428571429
"chatham",2008,9,12,"developed",560,38,6.78571428571429
"chatham",2011,9,12,"developed",560,38,6.78571428571429
"chatham",2013,9,12,"developed",560,38,6.78571428571429
"chatham",2016,9,12,"developed",560,38,6.78571428571429
"chatham",2019,9,12,"developed",560,44,7.85714285714286
"chatham",2021,9,12,"developed",560,60,10.7142857142857
"chatham",2001,9,13,"developed",560,34,6.07142857142857
"chatham",2004,9,13,"developed",560,34,6.07142857142857
"chatham",2006,9,13,"developed",560,34,6.07142857142857
"chatham",2008,9,13,"developed",560,34,6.07142857142857
"chatham",2011,9,13,"developed",560,34,6.07142857142857
"chatham",2013,9,13,"developed",560,34,6.07142857142857
"chatham",2016,9,13,"developed",560,34,6.07142857142857
"chatham",2019,9,13,"developed",560,38,6.78571428571429
"chatham",2021,9,13,"developed",560,38,6.78571428571429
"chatham",2001,9,14,"developed",561,46,8.19964349376114
"chatham",2004,9,14,"developed",561,46,8.19964349376114
"chatham",2006,9,14,"developed",561,46,8.19964349376114
"chatham",2008,9,14,"developed",561,46,8.19964349376114
"chatham",2011,9,14,"developed",561,46,8.19964349376114
"chatham",2013,9,14,"developed",561,46,8.19964349376114
"chatham",2016,9,14,"developed",561,46,8.19964349376114
"chatham",2019,9,14,"developed",561,51,9.09090909090909
"chatham",2021,9,14,"developed",561,51,9.09090909090909
"chatham",2001,9,15,"developed",562,84,14.9466192170818
"chatham",2004,9,15,"developed",562,84,14.9466192170818
"chatham",2006,9,15,"developed",562,84,14.9466192170818
"chatham",2008,9,15,"developed",562,84,14.9466192170818
"chatham",2011,9,15,"developed",562,84,14.9466192170818
"chatham",2013,9,15,"developed",562,84,14.9466192170818
"chatham",2016,9,15,"developed",562,84,14.9466192170818
"chatham",2019,9,15,"developed",562,92,16.3701067615658
"chatham",2021,9,15,"developed",562,92,16.3701067615658
"chatham",2001,9,16,"developed",553,45,8.1374321880651
"chatham",2004,9,16,"developed",553,45,8.1374321880651
"chatham",2006,9,16,"developed",553,45,8.1374321880651
"chatham",2008,9,16,"developed",553,45,8.1374321880651
"chatham",2011,9,16,"developed",553,45,8.1374321880651
"chatham",2013,9,16,"developed",553,45,8.1374321880651
"chatham",2016,9,16,"developed",553,45,8.1374321880651
"chatham",2019,9,16,"developed",553,48,8.67992766726944
"chatham",2021,9,16,"developed",553,48,8.67992766726944
"chatham",2001,9,17,"developed",559,33,5.90339892665474
"chatham",2004,9,17,"developed",559,33,5.90339892665474
"chatham",2006,9,17,"developed",559,33,5.90339892665474
"chatham",2008,9,17,"developed",559,33,5.90339892665474
"chatham",2011,9,17,"developed",559,33,5.90339892665474
"chatham",2013,9,17,"developed",559,33,5.90339892665474
"chatham",2016,9,17,"developed",559,33,5.90339892665474
"chatham",2019,9,17,"developed",559,92,16.4579606440072
"chatham",2021,9,17,"developed",559,117,20.9302325581395
"chatham",2001,9,18,"developed",560,74,13.2142857142857
"chatham",2004,9,18,"developed",560,74,13.2142857142857
"chatham",2006,9,18,"developed",560,74,13.2142857142857
"chatham",2008,9,18,"developed",560,74,13.2142857142857
"chatham",2011,9,18,"developed",560,74,13.2142857142857
"chatham",2013,9,18,"developed",560,74,13.2142857142857
"chatham",2016,9,18,"developed",560,74,13.2142857142857
"chatham",2019,9,18,"developed",560,87,15.5357142857143
"chatham",2021,9,18,"developed",560,87,15.5357142857143
"chatham",2001,9,19,"developed",560,63,11.25
"chatham",2004,9,19,"developed",560,63,11.25
"chatham",2006,9,19,"developed",560,63,11.25
"chatham",2008,9,19,"developed",560,63,11.25
"chatham",2011,9,19,"developed",560,63,11.25
"chatham",2013,9,19,"developed",560,63,11.25
"chatham",2016,9,19,"developed",560,64,11.4285714285714
"chatham",2019,9,19,"developed",560,72,12.8571428571429
"chatham",2021,9,19,"developed",560,72,12.8571428571429
"chatham",2001,9,20,"developed",557,77,13.8240574506284
"chatham",2004,9,20,"developed",557,77,13.8240574506284
"chatham",2006,9,20,"developed",557,77,13.8240574506284
"chatham",2008,9,20,"developed",557,77,13.8240574506284
"chatham",2011,9,20,"developed",557,77,13.8240574506284
"chatham",2013,9,20,"developed",557,77,13.8240574506284
"chatham",2016,9,20,"developed",557,77,13.8240574506284
"chatham",2019,9,20,"developed",557,78,14.0035906642729
"chatham",2021,9,20,"developed",557,78,14.0035906642729
"chatham",2001,10,1,"developed",556,55,9.89208633093525
"chatham",2004,10,1,"developed",556,55,9.89208633093525
"chatham",2006,10,1,"developed",556,55,9.89208633093525
"chatham",2008,10,1,"developed",556,55,9.89208633093525
"chatham",2011,10,1,"developed",556,55,9.89208633093525
"chatham",2013,10,1,"developed",556,55,9.89208633093525
"chatham",2016,10,1,"developed",556,55,9.89208633093525
"chatham",2019,10,1,"developed",556,56,10.0719424460432
"chatham",2021,10,1,"developed",556,56,10.0719424460432
"chatham",2001,10,2,"developed",561,61,10.873440285205
"chatham",2004,10,2,"developed",561,61,10.873440285205
"chatham",2006,10,2,"developed",561,61,10.873440285205
"chatham",2008,10,2,"developed",561,61,10.873440285205
"chatham",2011,10,2,"developed",561,61,10.873440285205
"chatham",2013,10,2,"developed",561,61,10.873440285205
"chatham",2016,10,2,"developed",561,61,10.873440285205
"chatham",2019,10,2,"developed",561,84,14.9732620320856
"chatham",2021,10,2,"developed",561,84,14.9732620320856
"chatham",2001,10,3,"developed",560,49,8.75
"chatham",2004,10,3,"developed",560,49,8.75
"chatham",2006,10,3,"developed",560,49,8.75
"chatham",2008,10,3,"developed",560,49,8.75
"chatham",2011,10,3,"developed",560,49,8.75
"chatham",2013,10,3,"developed",560,49,8.75
"chatham",2016,10,3,"developed",560,49,8.75
"chatham",2019,10,3,"developed",560,59,10.5357142857143
"chatham",2021,10,3,"developed",560,59,10.5357142857143
"chatham",2001,10,4,"developed",559,64,11.4490161001789
"chatham",2004,10,4,"developed",559,64,11.4490161001789
"chatham",2006,10,4,"developed",559,64,11.4490161001789
"chatham",2008,10,4,"developed",559,64,11.4490161001789
"chatham",2011,10,4,"developed",559,64,11.4490161001789
"chatham",2013,10,4,"developed",559,64,11.4490161001789
"chatham",2016,10,4,"developed",559,64,11.4490161001789
"chatham",2019,10,4,"developed",559,74,13.2379248658318
"chatham",2021,10,4,"developed",559,74,13.2379248658318
"chatham",2001,10,5,"developed",561,83,14.795008912656
"chatham",2004,10,5,"developed",561,83,14.795008912656
"chatham",2006,10,5,"developed",561,83,14.795008912656
"chatham",2008,10,5,"developed",561,83,14.795008912656
"chatham",2011,10,5,"developed",561,83,14.795008912656
"chatham",2013,10,5,"developed",561,83,14.795008912656
"chatham",2016,10,5,"developed",561,83,14.795008912656
"chatham",2019,10,5,"developed",561,94,16.7557932263815
"chatham",2021,10,5,"developed",561,94,16.7557932263815
"chatham",2001,10,6,"developed",559,49,8.76565295169946
"chatham",2004,10,6,"developed",559,49,8.76565295169946
"chatham",2006,10,6,"developed",559,49,8.76565295169946
"chatham",2008,10,6,"developed",559,49,8.76565295169946
"chatham",2011,10,6,"developed",559,49,8.76565295169946
"chatham",2013,10,6,"developed",559,49,8.76565295169946
"chatham",2016,10,6,"developed",559,49,8.76565295169946
"chatham",2019,10,6,"developed",559,78,13.953488372093
"chatham",2021,10,6,"developed",559,78,13.953488372093
"chatham",2001,10,7,"developed",562,38,6.76156583629893
"chatham",2004,10,7,"developed",562,38,6.76156583629893
"chatham",2006,10,7,"developed",562,38,6.76156583629893
"chatham",2008,10,7,"developed",562,38,6.76156583629893
"chatham",2011,10,7,"developed",562,38,6.76156583629893
"chatham",2013,10,7,"developed",562,38,6.76156583629893
"chatham",2016,10,7,"developed",562,38,6.76156583629893
"chatham",2019,10,7,"developed",562,58,10.3202846975089
"chatham",2021,10,7,"developed",562,58,10.3202846975089
"chatham",2001,10,8,"developed",561,54,9.62566844919786
"chatham",2004,10,8,"developed",561,54,9.62566844919786
"chatham",2006,10,8,"developed",561,54,9.62566844919786
"chatham",2008,10,8,"developed",561,54,9.62566844919786
"chatham",2011,10,8,"developed",561,54,9.62566844919786
"chatham",2013,10,8,"developed",561,54,9.62566844919786
"chatham",2016,10,8,"developed",561,54,9.62566844919786
"chatham",2019,10,8,"developed",561,71,12.6559714795009
"chatham",2021,10,8,"developed",561,71,12.6559714795009
"chatham",2001,10,9,"developed",556,52,9.35251798561151
"chatham",2004,10,9,"developed",556,52,9.35251798561151
"chatham",2006,10,9,"developed",556,52,9.35251798561151
"chatham",2008,10,9,"developed",556,52,9.35251798561151
"chatham",2011,10,9,"developed",556,52,9.35251798561151
"chatham",2013,10,9,"developed",556,52,9.35251798561151
"chatham",2016,10,9,"developed",556,52,9.35251798561151
"chatham",2019,10,9,"developed",556,59,10.6115107913669
"chatham",2021,10,9,"developed",556,59,10.6115107913669
"chatham",2001,10,10,"developed",560,44,7.85714285714286
"chatham",2004,10,10,"developed",560,44,7.85714285714286
"chatham",2006,10,10,"developed",560,44,7.85714285714286
"chatham",2008,10,10,"developed",560,44,7.85714285714286
"chatham",2011,10,10,"developed",560,44,7.85714285714286
"chatham",2013,10,10,"developed",560,44,7.85714285714286
"chatham",2016,10,10,"developed",560,44,7.85714285714286
"chatham",2019,10,10,"developed",560,46,8.21428571428571
"chatham",2021,10,10,"developed",560,46,8.21428571428571
"chatham",2001,10,11,"developed",557,63,11.310592459605
"chatham",2004,10,11,"developed",557,63,11.310592459605
"chatham",2006,10,11,"developed",557,63,11.310592459605
"chatham",2008,10,11,"developed",557,63,11.310592459605
"chatham",2011,10,11,"developed",557,63,11.310592459605
"chatham",2013,10,11,"developed",557,63,11.310592459605
"chatham",2016,10,11,"developed",557,63,11.310592459605
"chatham",2019,10,11,"developed",557,85,15.2603231597846
"chatham",2021,10,11,"developed",557,85,15.2603231597846
"chatham",2001,10,12,"developed",552,63,11.4130434782609
"chatham",2004,10,12,"developed",552,63,11.4130434782609
"chatham",2006,10,12,"developed",552,63,11.4130434782609
"chatham",2008,10,12,"developed",552,63,11.4130434782609
"chatham",2011,10,12,"developed",552,63,11.4130434782609
"chatham",2013,10,12,"developed",552,63,11.4130434782609
"chatham",2016,10,12,"developed",552,63,11.4130434782609
"chatham",2019,10,12,"developed",552,89,16.1231884057971
"chatham",2021,10,12,"developed",552,89,16.1231884057971
"chatham",2001,10,13,"developed",560,53,9.46428571428571
"chatham",2004,10,13,"developed",560,53,9.46428571428571
"chatham",2006,10,13,"developed",560,53,9.46428571428571
"chatham",2008,10,13,"developed",560,53,9.46428571428571
"chatham",2011,10,13,"developed",560,53,9.46428571428571
"chatham",2013,10,13,"developed",560,53,9.46428571428571
"chatham",2016,10,13,"developed",560,53,9.46428571428571
"chatham",2019,10,13,"developed",560,64,11.4285714285714
"chatham",2021,10,13,"developed",560,64,11.4285714285714
"chatham",2001,10,14,"developed",559,154,27.5491949910555
"chatham",2004,10,14,"developed",559,154,27.5491949910555
"chatham",2006,10,14,"developed",559,154,27.5491949910555
"chatham",2008,10,14,"developed",559,154,27.5491949910555
"chatham",2011,10,14,"developed",559,154,27.5491949910555
"chatham",2013,10,14,"developed",559,154,27.5491949910555
"chatham",2016,10,14,"developed",559,154,27.5491949910555
"chatham",2019,10,14,"developed",559,155,27.7280858676207
"chatham",2021,10,14,"developed",559,155,27.7280858676207
"chatham",2001,10,15,"developed",556,78,14.0287769784173
"chatham",2004,10,15,"developed",556,78,14.0287769784173
"chatham",2006,10,15,"developed",556,78,14.0287769784173
"chatham",2008,10,15,"developed",556,78,14.0287769784173
"chatham",2011,10,15,"developed",556,78,14.0287769784173
"chatham",2013,10,15,"developed",556,78,14.0287769784173
"chatham",2016,10,15,"developed",556,101,18.1654676258993
"chatham",2019,10,15,"developed",556,106,19.0647482014388
"chatham",2021,10,15,"developed",556,106,19.0647482014388
"chatham",2001,10,16,"developed",558,308,55.1971326164875
"chatham",2004,10,16,"developed",558,308,55.1971326164875
"chatham",2006,10,16,"developed",558,310,55.5555555555556
"chatham",2008,10,16,"developed",558,310,55.5555555555556
"chatham",2011,10,16,"developed",558,316,56.6308243727599
"chatham",2013,10,16,"developed",558,316,56.6308243727599
"chatham",2016,10,16,"developed",558,319,57.168458781362
"chatham",2019,10,16,"developed",558,338,60.573476702509
"chatham",2021,10,16,"developed",558,338,60.573476702509
"chatham",2001,10,17,"developed",562,364,64.7686832740214
"chatham",2004,10,17,"developed",562,364,64.7686832740214
"chatham",2006,10,17,"developed",562,364,64.7686832740214
"chatham",2008,10,17,"developed",562,364,64.7686832740214
"chatham",2011,10,17,"developed",562,369,65.6583629893238
"chatham",2013,10,17,"developed",562,369,65.6583629893238
"chatham",2016,10,17,"developed",562,369,65.6583629893238
"chatham",2019,10,17,"developed",562,394,70.1067615658363
"chatham",2021,10,17,"developed",562,394,70.1067615658363
"chatham",2001,10,18,"developed",553,63,11.3924050632911
"chatham",2004,10,18,"developed",553,63,11.3924050632911
"chatham",2006,10,18,"developed",553,63,11.3924050632911
"chatham",2008,10,18,"developed",553,63,11.3924050632911
"chatham",2011,10,18,"developed",553,63,11.3924050632911
"chatham",2013,10,18,"developed",553,63,11.3924050632911
"chatham",2016,10,18,"developed",553,63,11.3924050632911
"chatham",2019,10,18,"developed",553,101,18.2640144665461
"chatham",2021,10,18,"developed",553,101,18.2640144665461
"chatham",2001,10,19,"developed",552,52,9.42028985507246
"chatham",2004,10,19,"developed",552,52,9.42028985507246
"chatham",2006,10,19,"developed",552,52,9.42028985507246
"chatham",2008,10,19,"developed",552,52,9.42028985507246
"chatham",2011,10,19,"developed",552,52,9.42028985507246
"chatham",2013,10,19,"developed",552,52,9.42028985507246
"chatham",2016,10,19,"developed",552,52,9.42028985507246
"chatham",2019,10,19,"developed",552,72,13.0434782608696
"chatham",2021,10,19,"developed",552,72,13.0434782608696
"chatham",2001,10,20,"developed",560,65,11.6071428571429
"chatham",2004,10,20,"developed",560,65,11.6071428571429
"chatham",2006,10,20,"developed",560,65,11.6071428571429
"chatham",2008,10,20,"developed",560,65,11.6071428571429
"chatham",2011,10,20,"developed",560,65,11.6071428571429
"chatham",2013,10,20,"developed",560,65,11.6071428571429
"chatham",2016,10,20,"developed",560,77,13.75
"chatham",2019,10,20,"developed",560,94,16.7857142857143
"chatham",2021,10,20,"developed",560,94,16.7857142857143
"chatham",2001,11,1,"developed",559,45,8.05008944543828
"chatham",2004,11,1,"developed",559,45,8.05008944543828
"chatham",2006,11,1,"developed",559,45,8.05008944543828
"chatham",2008,11,1,"developed",559,45,8.05008944543828
"chatham",2011,11,1,"developed",559,45,8.05008944543828
"chatham",2013,11,1,"developed",559,45,8.05008944543828
"chatham",2016,11,1,"developed",559,45,8.05008944543828
"chatham",2019,11,1,"developed",559,52,9.30232558139535
"chatham",2021,11,1,"developed",559,52,9.30232558139535
"chatham",2001,11,2,"developed",562,47,8.36298932384341
"chatham",2004,11,2,"developed",562,47,8.36298932384341
"chatham",2006,11,2,"developed",562,47,8.36298932384341
"chatham",2008,11,2,"developed",562,47,8.36298932384341
"chatham",2011,11,2,"developed",562,47,8.36298932384341
"chatham",2013,11,2,"developed",562,47,8.36298932384341
"chatham",2016,11,2,"developed",562,47,8.36298932384341
"chatham",2019,11,2,"developed",562,68,12.0996441281139
"chatham",2021,11,2,"developed",562,86,15.3024911032028
"chatham",2001,11,3,"developed",560,52,9.28571428571429
"chatham",2004,11,3,"developed",560,52,9.28571428571429
"chatham",2006,11,3,"developed",560,52,9.28571428571429
"chatham",2008,11,3,"developed",560,52,9.28571428571429
"chatham",2011,11,3,"developed",560,52,9.28571428571429
"chatham",2013,11,3,"developed",560,52,9.28571428571429
"chatham",2016,11,3,"developed",560,52,9.28571428571429
"chatham",2019,11,3,"developed",560,70,12.5
"chatham",2021,11,3,"developed",560,70,12.5
"chatham",2001,11,4,"developed",558,33,5.91397849462366
"chatham",2004,11,4,"developed",558,33,5.91397849462366
"chatham",2006,11,4,"developed",558,33,5.91397849462366
"chatham",2008,11,4,"developed",558,33,5.91397849462366
"chatham",2011,11,4,"developed",558,33,5.91397849462366
"chatham",2013,11,4,"developed",558,33,5.91397849462366
"chatham",2016,11,4,"developed",558,33,5.91397849462366
"chatham",2019,11,4,"developed",558,46,8.24372759856631
"chatham",2021,11,4,"developed",558,46,8.24372759856631
"chatham",2001,11,5,"developed",557,46,8.25852782764812
"chatham",2004,11,5,"developed",557,46,8.25852782764812
"chatham",2006,11,5,"developed",557,46,8.25852782764812
"chatham",2008,11,5,"developed",557,46,8.25852782764812
"chatham",2011,11,5,"developed",557,46,8.25852782764812
"chatham",2013,11,5,"developed",557,46,8.25852782764812
"chatham",2016,11,5,"developed",557,46,8.25852782764812
"chatham",2019,11,5,"developed",557,51,9.15619389587074
"chatham",2021,11,5,"developed",557,51,9.15619389587074
"chatham",2001,11,6,"developed",563,50,8.8809946714032
"chatham",2004,11,6,"developed",563,50,8.8809946714032
"chatham",2006,11,6,"developed",563,50,8.8809946714032
"chatham",2008,11,6,"developed",563,50,8.8809946714032
"chatham",2011,11,6,"developed",563,50,8.8809946714032
"chatham",2013,11,6,"developed",563,50,8.8809946714032
"chatham",2016,11,6,"developed",563,50,8.8809946714032
"chatham",2019,11,6,"developed",563,61,10.8348134991119
"chatham",2021,11,6,"developed",563,61,10.8348134991119
"chatham",2001,11,7,"developed",558,52,9.31899641577061
"chatham",2004,11,7,"developed",558,52,9.31899641577061
"chatham",2006,11,7,"developed",558,52,9.31899641577061
"chatham",2008,11,7,"developed",558,52,9.31899641577061
"chatham",2011,11,7,"developed",558,52,9.31899641577061
"chatham",2013,11,7,"developed",558,52,9.31899641577061
"chatham",2016,11,7,"developed",558,52,9.31899641577061
"chatham",2019,11,7,"developed",558,76,13.6200716845878
"chatham",2021,11,7,"developed",558,76,13.6200716845878
"chatham",2001,11,8,"developed",562,35,6.22775800711744
"chatham",2004,11,8,"developed",562,35,6.22775800711744
"chatham",2006,11,8,"developed",562,35,6.22775800711744
"chatham",2008,11,8,"developed",562,35,6.22775800711744
"chatham",2011,11,8,"developed",562,35,6.22775800711744
"chatham",2013,11,8,"developed",562,35,6.22775800711744
"chatham",2016,11,8,"developed",562,35,6.22775800711744
"chatham",2019,11,8,"developed",562,38,6.76156583629893
"chatham",2021,11,8,"developed",562,38,6.76156583629893
"chatham",2001,11,9,"developed",556,49,8.81294964028777
"chatham",2004,11,9,"developed",556,49,8.81294964028777
"chatham",2006,11,9,"developed",556,49,8.81294964028777
"chatham",2008,11,9,"developed",556,49,8.81294964028777
"chatham",2011,11,9,"developed",556,49,8.81294964028777
"chatham",2013,11,9,"developed",556,49,8.81294964028777
"chatham",2016,11,9,"developed",556,49,8.81294964028777
"chatham",2019,11,9,"developed",556,57,10.2517985611511
"chatham",2021,11,9,"developed",556,57,10.2517985611511
"chatham",2001,11,10,"developed",561,45,8.02139037433155
"chatham",2004,11,10,"developed",561,45,8.02139037433155
"chatham",2006,11,10,"developed",561,45,8.02139037433155
"chatham",2008,11,10,"developed",561,45,8.02139037433155
"chatham",2011,11,10,"developed",561,45,8.02139037433155
"chatham",2013,11,10,"developed",561,45,8.02139037433155
"chatham",2016,11,10,"developed",561,45,8.02139037433155
"chatham",2019,11,10,"developed",561,59,10.5169340463458
"chatham",2021,11,10,"developed",561,59,10.5169340463458
"chatham",2001,11,11,"developed",553,77,13.9240506329114
"chatham",2004,11,11,"developed",553,77,13.9240506329114
"chatham",2006,11,11,"developed",553,77,13.9240506329114
"chatham",2008,11,11,"developed",553,77,13.9240506329114
"chatham",2011,11,11,"developed",553,77,13.9240506329114
"chatham",2013,11,11,"developed",553,77,13.9240506329114
"chatham",2016,11,11,"developed",553,77,13.9240506329114
"chatham",2019,11,11,"developed",553,94,16.998191681736
"chatham",2021,11,11,"developed",553,94,16.998191681736
"chatham",2001,11,12,"developed",556,39,7.01438848920863
"chatham",2004,11,12,"developed",556,39,7.01438848920863
"chatham",2006,11,12,"developed",556,39,7.01438848920863
"chatham",2008,11,12,"developed",556,39,7.01438848920863
"chatham",2011,11,12,"developed",556,39,7.01438848920863
"chatham",2013,11,12,"developed",556,39,7.01438848920863
"chatham",2016,11,12,"developed",556,39,7.01438848920863
"chatham",2019,11,12,"developed",556,44,7.9136690647482
"chatham",2021,11,12,"developed",556,44,7.9136690647482
"chatham",2001,11,13,"developed",555,63,11.3513513513514
"chatham",2004,11,13,"developed",555,63,11.3513513513514
"chatham",2006,11,13,"developed",555,63,11.3513513513514
"chatham",2008,11,13,"developed",555,63,11.3513513513514
"chatham",2011,11,13,"developed",555,63,11.3513513513514
"chatham",2013,11,13,"developed",555,63,11.3513513513514
"chatham",2016,11,13,"developed",555,63,11.3513513513514
"chatham",2019,11,13,"developed",555,65,11.7117117117117
"chatham",2021,11,13,"developed",555,65,11.7117117117117
"chatham",2001,11,14,"developed",554,36,6.49819494584837
"chatham",2004,11,14,"developed",554,36,6.49819494584837
"chatham",2006,11,14,"developed",554,36,6.49819494584837
"chatham",2008,11,14,"developed",554,36,6.49819494584837
"chatham",2011,11,14,"developed",554,36,6.49819494584837
"chatham",2013,11,14,"developed",554,36,6.49819494584837
"chatham",2016,11,14,"developed",554,36,6.49819494584837
"chatham",2019,11,14,"developed",554,36,6.49819494584837
"chatham",2021,11,14,"developed",554,36,6.49819494584837
"chatham",2001,11,15,"developed",559,62,11.0912343470483
"chatham",2004,11,15,"developed",559,62,11.0912343470483
"chatham",2006,11,15,"developed",559,62,11.0912343470483
"chatham",2008,11,15,"developed",559,62,11.0912343470483
"chatham",2011,11,15,"developed",559,62,11.0912343470483
"chatham",2013,11,15,"developed",559,62,11.0912343470483
"chatham",2016,11,15,"developed",559,62,11.0912343470483
