"ID","NLCD Land Cover Class","route","stop_num"
346,"Developed, Open Space","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Evergreen Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Medium Intensity","drhm-04",6
346,"Developed, Medium Intensity","drhm-04",6
346,"Developed, Medium Intensity","drhm-04",6
346,"Developed, Medium Intensity","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Medium Intensity","drhm-04",6
346,"Developed, Medium Intensity","drhm-04",6
346,"Developed, Medium Intensity","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Pasture/Hay","drhm-04",6
346,"Pasture/Hay","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Medium Intensity","drhm-04",6
346,"Developed, Medium Intensity","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Pasture/Hay","drhm-04",6
346,"Pasture/Hay","drhm-04",6
346,"Pasture/Hay","drhm-04",6
346,"Pasture/Hay","drhm-04",6
346,"Pasture/Hay","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Pasture/Hay","drhm-04",6
346,"Pasture/Hay","drhm-04",6
346,"Pasture/Hay","drhm-04",6
346,"Pasture/Hay","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Pasture/Hay","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Developed, Open Space","drhm-04",6
346,"Developed, Low Intensity","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Mixed Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
346,"Deciduous Forest","drhm-04",6
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Open Water","drhm-04",7
347,"Open Water","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Developed, Low Intensity","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Woody Wetlands","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Evergreen Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Developed, Open Space","drhm-04",7
347,"Developed, Low Intensity","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Pasture/Hay","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Deciduous Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
347,"Mixed Forest","drhm-04",7
