ID,route,stop_num,year,nlcd_code,count,numpix,percent,class,ijbg_class,description,color
499,orng-03,19,2025,43,80,552,14.49275362,forest,mixed forest,Mixed Forest,#B5C98E
499,orng-03,19,2025,71,29,552,5.253623188,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
499,orng-03,19,2025,81,37,552,6.702898551,planted,pasture,Pasture/Hay,#DBD83D
500,orng-03,20,2025,21,74,561,13.19073084,developed,developed,"Developed, Open Space",#DDC9C9
500,orng-03,20,2025,22,3,561,0.534759358,developed,developed,"Developed, Low Intensity",#D89382
500,orng-03,20,2025,41,198,561,35.29411765,forest,deciduous forest,Deciduous Forest,#68AA63
500,orng-03,20,2025,42,27,561,4.812834225,forest,evergreen forest,Evergreen Forest,#1C6330
500,orng-03,20,2025,43,10,561,1.782531194,forest,mixed forest,Mixed Forest,#B5C98E
500,orng-03,20,2025,81,249,561,44.38502674,planted,pasture,Pasture/Hay,#DBD83D
501,orng-04,1,2025,21,278,559,49.73166369,developed,developed,"Developed, Open Space",#DDC9C9
501,orng-04,1,2025,22,189,559,33.81037567,developed,developed,"Developed, Low Intensity",#D89382
501,orng-04,1,2025,23,61,559,10.91234347,developed,developed,"Developed, Medium Intensity",#ED0000
501,orng-04,1,2025,24,21,559,3.756708408,developed,developed,"Developed, High Intensity",#AA0000
501,orng-04,1,2025,41,4,559,0.715563506,forest,deciduous forest,Deciduous Forest,#68AA63
501,orng-04,1,2025,43,6,559,1.073345259,forest,mixed forest,Mixed Forest,#B5C98E
502,orng-04,2,2025,21,308,560,55,developed,developed,"Developed, Open Space",#DDC9C9
502,orng-04,2,2025,22,139,560,24.82142857,developed,developed,"Developed, Low Intensity",#D89382
502,orng-04,2,2025,23,74,560,13.21428571,developed,developed,"Developed, Medium Intensity",#ED0000
502,orng-04,2,2025,24,15,560,2.678571429,developed,developed,"Developed, High Intensity",#AA0000
502,orng-04,2,2025,41,20,560,3.571428571,forest,deciduous forest,Deciduous Forest,#68AA63
502,orng-04,2,2025,43,1,560,0.178571429,forest,mixed forest,Mixed Forest,#B5C98E
502,orng-04,2,2025,81,3,560,0.535714286,planted,pasture,Pasture/Hay,#DBD83D
503,orng-04,3,2025,21,163,561,29.05525847,developed,developed,"Developed, Open Space",#DDC9C9
503,orng-04,3,2025,22,125,561,22.28163993,developed,developed,"Developed, Low Intensity",#D89382
503,orng-04,3,2025,23,81,561,14.43850267,developed,developed,"Developed, Medium Intensity",#ED0000
503,orng-04,3,2025,24,19,561,3.386809269,developed,developed,"Developed, High Intensity",#AA0000
503,orng-04,3,2025,41,141,561,25.13368984,forest,deciduous forest,Deciduous Forest,#68AA63
503,orng-04,3,2025,42,6,561,1.069518717,forest,evergreen forest,Evergreen Forest,#1C6330
503,orng-04,3,2025,43,20,561,3.565062389,forest,mixed forest,Mixed Forest,#B5C98E
503,orng-04,3,2025,81,6,561,1.069518717,planted,pasture,Pasture/Hay,#DBD83D
504,orng-04,4,2025,11,1,557,0.179533214,water,water,Open Water,#476BA0
504,orng-04,4,2025,21,224,557,40.21543986,developed,developed,"Developed, Open Space",#DDC9C9
504,orng-04,4,2025,22,125,557,22.44165171,developed,developed,"Developed, Low Intensity",#D89382
504,orng-04,4,2025,23,46,557,8.258527828,developed,developed,"Developed, Medium Intensity",#ED0000
504,orng-04,4,2025,24,12,557,2.154398564,developed,developed,"Developed, High Intensity",#AA0000
504,orng-04,4,2025,41,73,557,13.1059246,forest,deciduous forest,Deciduous Forest,#68AA63
504,orng-04,4,2025,42,27,557,4.847396768,forest,evergreen forest,Evergreen Forest,#1C6330
504,orng-04,4,2025,43,30,557,5.385996409,forest,mixed forest,Mixed Forest,#B5C98E
504,orng-04,4,2025,71,4,557,0.718132855,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
504,orng-04,4,2025,81,15,557,2.692998205,planted,pasture,Pasture/Hay,#DBD83D
505,orng-04,5,2025,21,116,564,20.56737589,developed,developed,"Developed, Open Space",#DDC9C9
505,orng-04,5,2025,22,150,564,26.59574468,developed,developed,"Developed, Low Intensity",#D89382
505,orng-04,5,2025,23,90,564,15.95744681,developed,developed,"Developed, Medium Intensity",#ED0000
505,orng-04,5,2025,24,27,564,4.787234043,developed,developed,"Developed, High Intensity",#AA0000
505,orng-04,5,2025,41,125,564,22.16312057,forest,deciduous forest,Deciduous Forest,#68AA63
505,orng-04,5,2025,42,7,564,1.241134752,forest,evergreen forest,Evergreen Forest,#1C6330
505,orng-04,5,2025,43,29,564,5.141843972,forest,mixed forest,Mixed Forest,#B5C98E
505,orng-04,5,2025,81,20,564,3.546099291,planted,pasture,Pasture/Hay,#DBD83D
506,orng-04,6,2025,21,95,559,16.99463327,developed,developed,"Developed, Open Space",#DDC9C9
506,orng-04,6,2025,22,148,559,26.47584973,developed,developed,"Developed, Low Intensity",#D89382
506,orng-04,6,2025,23,204,559,36.49373882,developed,developed,"Developed, Medium Intensity",#ED0000
506,orng-04,6,2025,24,101,559,18.06797853,developed,developed,"Developed, High Intensity",#AA0000
506,orng-04,6,2025,41,11,559,1.967799642,forest,deciduous forest,Deciduous Forest,#68AA63
507,orng-04,7,2025,11,10,554,1.805054152,water,water,Open Water,#476BA0
507,orng-04,7,2025,21,236,554,42.59927798,developed,developed,"Developed, Open Space",#DDC9C9
507,orng-04,7,2025,22,124,554,22.38267148,developed,developed,"Developed, Low Intensity",#D89382
507,orng-04,7,2025,23,43,554,7.761732852,developed,developed,"Developed, Medium Intensity",#ED0000
507,orng-04,7,2025,24,6,554,1.083032491,developed,developed,"Developed, High Intensity",#AA0000
507,orng-04,7,2025,41,65,554,11.73285199,forest,deciduous forest,Deciduous Forest,#68AA63
507,orng-04,7,2025,42,19,554,3.429602888,forest,evergreen forest,Evergreen Forest,#1C6330
507,orng-04,7,2025,43,46,554,8.303249097,forest,mixed forest,Mixed Forest,#B5C98E
507,orng-04,7,2025,90,5,554,0.902527076,wetlands,wetlands,Woody Wetlands,#BAD8EA
508,orng-04,8,2025,11,3,552,0.543478261,water,water,Open Water,#476BA0
508,orng-04,8,2025,21,275,552,49.81884058,developed,developed,"Developed, Open Space",#DDC9C9
508,orng-04,8,2025,22,46,552,8.333333333,developed,developed,"Developed, Low Intensity",#D89382
508,orng-04,8,2025,41,148,552,26.8115942,forest,deciduous forest,Deciduous Forest,#68AA63
508,orng-04,8,2025,42,24,552,4.347826087,forest,evergreen forest,Evergreen Forest,#1C6330
508,orng-04,8,2025,43,56,552,10.14492754,forest,mixed forest,Mixed Forest,#B5C98E
509,orng-04,9,2025,21,202,561,36.00713012,developed,developed,"Developed, Open Space",#DDC9C9
509,orng-04,9,2025,22,41,561,7.308377897,developed,developed,"Developed, Low Intensity",#D89382
509,orng-04,9,2025,41,210,561,37.43315508,forest,deciduous forest,Deciduous Forest,#68AA63
509,orng-04,9,2025,42,17,561,3.03030303,forest,evergreen forest,Evergreen Forest,#1C6330
509,orng-04,9,2025,43,91,561,16.22103387,forest,mixed forest,Mixed Forest,#B5C98E
510,orng-04,10,2025,11,16,561,2.852049911,water,water,Open Water,#476BA0
510,orng-04,10,2025,21,157,561,27.98573975,developed,developed,"Developed, Open Space",#DDC9C9
510,orng-04,10,2025,22,18,561,3.20855615,developed,developed,"Developed, Low Intensity",#D89382
510,orng-04,10,2025,23,1,561,0.178253119,developed,developed,"Developed, Medium Intensity",#ED0000
510,orng-04,10,2025,41,164,561,29.23351159,forest,deciduous forest,Deciduous Forest,#68AA63
510,orng-04,10,2025,42,37,561,6.595365419,forest,evergreen forest,Evergreen Forest,#1C6330
510,orng-04,10,2025,43,82,561,14.61675579,forest,mixed forest,Mixed Forest,#B5C98E
510,orng-04,10,2025,71,9,561,1.604278075,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
510,orng-04,10,2025,81,77,561,13.7254902,planted,pasture,Pasture/Hay,#DBD83D
511,orng-04,11,2025,11,3,561,0.534759358,water,water,Open Water,#476BA0
511,orng-04,11,2025,21,97,561,17.29055258,developed,developed,"Developed, Open Space",#DDC9C9
511,orng-04,11,2025,22,1,561,0.178253119,developed,developed,"Developed, Low Intensity",#D89382
511,orng-04,11,2025,41,252,561,44.9197861,forest,deciduous forest,Deciduous Forest,#68AA63
511,orng-04,11,2025,42,12,561,2.139037433,forest,evergreen forest,Evergreen Forest,#1C6330
511,orng-04,11,2025,43,133,561,23.70766488,forest,mixed forest,Mixed Forest,#B5C98E
511,orng-04,11,2025,71,1,561,0.178253119,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
511,orng-04,11,2025,81,62,561,11.0516934,planted,pasture,Pasture/Hay,#DBD83D
512,orng-04,12,2025,21,65,559,11.62790698,developed,developed,"Developed, Open Space",#DDC9C9
512,orng-04,12,2025,22,4,559,0.715563506,developed,developed,"Developed, Low Intensity",#D89382
512,orng-04,12,2025,41,264,559,47.22719141,forest,deciduous forest,Deciduous Forest,#68AA63
512,orng-04,12,2025,42,14,559,2.504472272,forest,evergreen forest,Evergreen Forest,#1C6330
512,orng-04,12,2025,43,117,559,20.93023256,forest,mixed forest,Mixed Forest,#B5C98E
512,orng-04,12,2025,71,1,559,0.178890877,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
512,orng-04,12,2025,81,87,559,15.56350626,planted,pasture,Pasture/Hay,#DBD83D
512,orng-04,12,2025,90,6,559,1.073345259,wetlands,wetlands,Woody Wetlands,#BAD8EA
512,orng-04,12,2025,95,1,559,0.178890877,wetlands,wetlands,Emergent Herbaceous Wetlands,#70A3BA
513,orng-04,13,2025,21,126,563,22.38010657,developed,developed,"Developed, Open Space",#DDC9C9
513,orng-04,13,2025,22,18,563,3.197158082,developed,developed,"Developed, Low Intensity",#D89382
513,orng-04,13,2025,23,7,563,1.243339254,developed,developed,"Developed, Medium Intensity",#ED0000
513,orng-04,13,2025,41,245,563,43.51687389,forest,deciduous forest,Deciduous Forest,#68AA63
513,orng-04,13,2025,42,10,563,1.776198934,forest,evergreen forest,Evergreen Forest,#1C6330
513,orng-04,13,2025,43,61,563,10.8348135,forest,mixed forest,Mixed Forest,#B5C98E
513,orng-04,13,2025,52,62,563,11.01243339,shrubland,shrubland,Scrub/Shrub,#CCBA7C
513,orng-04,13,2025,71,22,563,3.907637655,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
513,orng-04,13,2025,81,12,563,2.131438721,planted,pasture,Pasture/Hay,#DBD83D
514,orng-04,14,2025,11,3,556,0.539568345,water,water,Open Water,#476BA0
514,orng-04,14,2025,21,185,556,33.27338129,developed,developed,"Developed, Open Space",#DDC9C9
514,orng-04,14,2025,22,40,556,7.194244604,developed,developed,"Developed, Low Intensity",#D89382
514,orng-04,14,2025,23,10,556,1.798561151,developed,developed,"Developed, Medium Intensity",#ED0000
514,orng-04,14,2025,41,205,556,36.8705036,forest,deciduous forest,Deciduous Forest,#68AA63
514,orng-04,14,2025,42,4,556,0.71942446,forest,evergreen forest,Evergreen Forest,#1C6330
514,orng-04,14,2025,43,93,556,16.72661871,forest,mixed forest,Mixed Forest,#B5C98E
514,orng-04,14,2025,81,16,556,2.877697842,planted,pasture,Pasture/Hay,#DBD83D
515,orng-04,15,2025,21,91,560,16.25,developed,developed,"Developed, Open Space",#DDC9C9
515,orng-04,15,2025,22,21,560,3.75,developed,developed,"Developed, Low Intensity",#D89382
515,orng-04,15,2025,23,4,560,0.714285714,developed,developed,"Developed, Medium Intensity",#ED0000
515,orng-04,15,2025,41,236,560,42.14285714,forest,deciduous forest,Deciduous Forest,#68AA63
515,orng-04,15,2025,42,11,560,1.964285714,forest,evergreen forest,Evergreen Forest,#1C6330
515,orng-04,15,2025,43,130,560,23.21428571,forest,mixed forest,Mixed Forest,#B5C98E
515,orng-04,15,2025,81,67,560,11.96428571,planted,pasture,Pasture/Hay,#DBD83D
516,orng-04,16,2025,21,121,560,21.60714286,developed,developed,"Developed, Open Space",#DDC9C9
516,orng-04,16,2025,22,81,560,14.46428571,developed,developed,"Developed, Low Intensity",#D89382
516,orng-04,16,2025,41,28,560,5,forest,deciduous forest,Deciduous Forest,#68AA63
516,orng-04,16,2025,42,91,560,16.25,forest,evergreen forest,Evergreen Forest,#1C6330
516,orng-04,16,2025,43,178,560,31.78571429,forest,mixed forest,Mixed Forest,#B5C98E
516,orng-04,16,2025,71,1,560,0.178571429,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
516,orng-04,16,2025,81,60,560,10.71428571,planted,pasture,Pasture/Hay,#DBD83D
517,orng-04,17,2025,21,52,558,9.318996416,developed,developed,"Developed, Open Space",#DDC9C9
517,orng-04,17,2025,41,231,558,41.39784946,forest,deciduous forest,Deciduous Forest,#68AA63
517,orng-04,17,2025,42,59,558,10.5734767,forest,evergreen forest,Evergreen Forest,#1C6330
517,orng-04,17,2025,43,154,558,27.59856631,forest,mixed forest,Mixed Forest,#B5C98E
517,orng-04,17,2025,52,29,558,5.197132616,shrubland,shrubland,Scrub/Shrub,#CCBA7C
517,orng-04,17,2025,71,32,558,5.734767025,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
517,orng-04,17,2025,81,1,558,0.17921147,planted,pasture,Pasture/Hay,#DBD83D
518,orng-04,18,2025,11,5,558,0.896057348,water,water,Open Water,#476BA0
518,orng-04,18,2025,21,53,558,9.498207885,developed,developed,"Developed, Open Space",#DDC9C9
518,orng-04,18,2025,22,3,558,0.537634409,developed,developed,"Developed, Low Intensity",#D89382
518,orng-04,18,2025,41,227,558,40.68100358,forest,deciduous forest,Deciduous Forest,#68AA63
518,orng-04,18,2025,42,73,558,13.08243728,forest,evergreen forest,Evergreen Forest,#1C6330
518,orng-04,18,2025,43,165,558,29.56989247,forest,mixed forest,Mixed Forest,#B5C98E
518,orng-04,18,2025,81,32,558,5.734767025,planted,pasture,Pasture/Hay,#DBD83D
519,orng-04,19,2025,11,4,561,0.713012478,water,water,Open Water,#476BA0
519,orng-04,19,2025,21,92,561,16.39928699,developed,developed,"Developed, Open Space",#DDC9C9
519,orng-04,19,2025,22,11,561,1.960784314,developed,developed,"Developed, Low Intensity",#D89382
519,orng-04,19,2025,41,142,561,25.31194296,forest,deciduous forest,Deciduous Forest,#68AA63
519,orng-04,19,2025,42,64,561,11.40819964,forest,evergreen forest,Evergreen Forest,#1C6330
519,orng-04,19,2025,43,132,561,23.52941176,forest,mixed forest,Mixed Forest,#B5C98E
519,orng-04,19,2025,81,116,561,20.67736185,planted,pasture,Pasture/Hay,#DBD83D
520,orng-04,20,2025,11,1,561,0.178253119,water,water,Open Water,#476BA0
520,orng-04,20,2025,21,88,561,15.68627451,developed,developed,"Developed, Open Space",#DDC9C9
520,orng-04,20,2025,22,18,561,3.20855615,developed,developed,"Developed, Low Intensity",#D89382
520,orng-04,20,2025,41,76,561,13.54723708,forest,deciduous forest,Deciduous Forest,#68AA63
520,orng-04,20,2025,42,108,561,19.2513369,forest,evergreen forest,Evergreen Forest,#1C6330
520,orng-04,20,2025,43,197,561,35.11586453,forest,mixed forest,Mixed Forest,#B5C98E
520,orng-04,20,2025,52,3,561,0.534759358,shrubland,shrubland,Scrub/Shrub,#CCBA7C
520,orng-04,20,2025,81,70,561,12.47771836,planted,pasture,Pasture/Hay,#DBD83D
521,orng-05,1,2025,11,4,561,0.713012478,water,water,Open Water,#476BA0
521,orng-05,1,2025,21,32,561,5.704099822,developed,developed,"Developed, Open Space",#DDC9C9
521,orng-05,1,2025,22,13,561,2.317290553,developed,developed,"Developed, Low Intensity",#D89382
521,orng-05,1,2025,23,4,561,0.713012478,developed,developed,"Developed, Medium Intensity",#ED0000
521,orng-05,1,2025,41,124,561,22.10338681,forest,deciduous forest,Deciduous Forest,#68AA63
521,orng-05,1,2025,42,27,561,4.812834225,forest,evergreen forest,Evergreen Forest,#1C6330
521,orng-05,1,2025,43,126,561,22.45989305,forest,mixed forest,Mixed Forest,#B5C98E
521,orng-05,1,2025,52,43,561,7.664884135,shrubland,shrubland,Scrub/Shrub,#CCBA7C
521,orng-05,1,2025,71,10,561,1.782531194,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
521,orng-05,1,2025,81,178,561,31.72905526,planted,pasture,Pasture/Hay,#DBD83D
522,orng-05,2,2025,21,83,552,15.03623188,developed,developed,"Developed, Open Space",#DDC9C9
522,orng-05,2,2025,22,9,552,1.630434783,developed,developed,"Developed, Low Intensity",#D89382
522,orng-05,2,2025,41,125,552,22.64492754,forest,deciduous forest,Deciduous Forest,#68AA63
522,orng-05,2,2025,42,2,552,0.362318841,forest,evergreen forest,Evergreen Forest,#1C6330
522,orng-05,2,2025,43,107,552,19.38405797,forest,mixed forest,Mixed Forest,#B5C98E
522,orng-05,2,2025,52,73,552,13.22463768,shrubland,shrubland,Scrub/Shrub,#CCBA7C
522,orng-05,2,2025,71,2,552,0.362318841,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
522,orng-05,2,2025,81,151,552,27.35507246,planted,pasture,Pasture/Hay,#DBD83D
523,orng-05,3,2025,21,84,553,15.18987342,developed,developed,"Developed, Open Space",#DDC9C9
523,orng-05,3,2025,22,3,553,0.542495479,developed,developed,"Developed, Low Intensity",#D89382
523,orng-05,3,2025,41,58,553,10.48824593,forest,deciduous forest,Deciduous Forest,#68AA63
523,orng-05,3,2025,42,101,553,18.26401447,forest,evergreen forest,Evergreen Forest,#1C6330
523,orng-05,3,2025,43,135,553,24.41229656,forest,mixed forest,Mixed Forest,#B5C98E
523,orng-05,3,2025,71,2,553,0.361663653,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
523,orng-05,3,2025,81,170,553,30.74141049,planted,pasture,Pasture/Hay,#DBD83D
524,orng-05,4,2025,21,87,552,15.76086957,developed,developed,"Developed, Open Space",#DDC9C9
524,orng-05,4,2025,22,4,552,0.724637681,developed,developed,"Developed, Low Intensity",#D89382
524,orng-05,4,2025,41,98,552,17.75362319,forest,deciduous forest,Deciduous Forest,#68AA63
524,orng-05,4,2025,42,103,552,18.65942029,forest,evergreen forest,Evergreen Forest,#1C6330
524,orng-05,4,2025,43,81,552,14.67391304,forest,mixed forest,Mixed Forest,#B5C98E
524,orng-05,4,2025,81,179,552,32.42753623,planted,pasture,Pasture/Hay,#DBD83D
525,orng-05,5,2025,11,2,558,0.358422939,water,water,Open Water,#476BA0
525,orng-05,5,2025,21,66,558,11.82795699,developed,developed,"Developed, Open Space",#DDC9C9
525,orng-05,5,2025,22,3,558,0.537634409,developed,developed,"Developed, Low Intensity",#D89382
525,orng-05,5,2025,23,3,558,0.537634409,developed,developed,"Developed, Medium Intensity",#ED0000
525,orng-05,5,2025,41,85,558,15.23297491,forest,deciduous forest,Deciduous Forest,#68AA63
525,orng-05,5,2025,42,123,558,22.04301075,forest,evergreen forest,Evergreen Forest,#1C6330
525,orng-05,5,2025,43,95,558,17.02508961,forest,mixed forest,Mixed Forest,#B5C98E
525,orng-05,5,2025,81,181,558,32.43727599,planted,pasture,Pasture/Hay,#DBD83D
526,orng-05,6,2025,21,104,557,18.67145422,developed,developed,"Developed, Open Space",#DDC9C9
526,orng-05,6,2025,22,9,557,1.615798923,developed,developed,"Developed, Low Intensity",#D89382
526,orng-05,6,2025,41,70,557,12.56732496,forest,deciduous forest,Deciduous Forest,#68AA63
526,orng-05,6,2025,42,10,557,1.795332136,forest,evergreen forest,Evergreen Forest,#1C6330
526,orng-05,6,2025,43,111,557,19.92818671,forest,mixed forest,Mixed Forest,#B5C98E
526,orng-05,6,2025,81,253,557,45.42190305,planted,pasture,Pasture/Hay,#DBD83D
527,orng-05,7,2025,11,3,561,0.534759358,water,water,Open Water,#476BA0
527,orng-05,7,2025,21,79,561,14.08199643,developed,developed,"Developed, Open Space",#DDC9C9
527,orng-05,7,2025,22,11,561,1.960784314,developed,developed,"Developed, Low Intensity",#D89382
527,orng-05,7,2025,41,138,561,24.59893048,forest,deciduous forest,Deciduous Forest,#68AA63
527,orng-05,7,2025,42,72,561,12.8342246,forest,evergreen forest,Evergreen Forest,#1C6330
527,orng-05,7,2025,43,82,561,14.61675579,forest,mixed forest,Mixed Forest,#B5C98E
527,orng-05,7,2025,52,29,561,5.169340463,shrubland,shrubland,Scrub/Shrub,#CCBA7C
527,orng-05,7,2025,71,2,561,0.356506239,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
527,orng-05,7,2025,81,145,561,25.84670232,planted,pasture,Pasture/Hay,#DBD83D
528,orng-05,8,2025,21,47,558,8.422939068,developed,developed,"Developed, Open Space",#DDC9C9
528,orng-05,8,2025,22,8,558,1.433691756,developed,developed,"Developed, Low Intensity",#D89382
528,orng-05,8,2025,23,3,558,0.537634409,developed,developed,"Developed, Medium Intensity",#ED0000
528,orng-05,8,2025,41,83,558,14.87455197,forest,deciduous forest,Deciduous Forest,#68AA63
528,orng-05,8,2025,43,19,558,3.405017921,forest,mixed forest,Mixed Forest,#B5C98E
528,orng-05,8,2025,52,13,558,2.329749104,shrubland,shrubland,Scrub/Shrub,#CCBA7C
528,orng-05,8,2025,81,267,558,47.84946237,planted,pasture,Pasture/Hay,#DBD83D
528,orng-05,8,2025,82,118,558,21.14695341,planted,cultivated crops,Cultivated Crops,#AA7028
529,orng-05,9,2025,11,9,560,1.607142857,water,water,Open Water,#476BA0
529,orng-05,9,2025,21,70,560,12.5,developed,developed,"Developed, Open Space",#DDC9C9
529,orng-05,9,2025,22,9,560,1.607142857,developed,developed,"Developed, Low Intensity",#D89382
529,orng-05,9,2025,41,2,560,0.357142857,forest,deciduous forest,Deciduous Forest,#68AA63
529,orng-05,9,2025,43,8,560,1.428571429,forest,mixed forest,Mixed Forest,#B5C98E
529,orng-05,9,2025,52,8,560,1.428571429,shrubland,shrubland,Scrub/Shrub,#CCBA7C
529,orng-05,9,2025,71,1,560,0.178571429,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
529,orng-05,9,2025,81,115,560,20.53571429,planted,pasture,Pasture/Hay,#DBD83D
529,orng-05,9,2025,82,338,560,60.35714286,planted,cultivated crops,Cultivated Crops,#AA7028
530,orng-05,10,2025,11,9,561,1.604278075,water,water,Open Water,#476BA0
530,orng-05,10,2025,21,53,561,9.44741533,developed,developed,"Developed, Open Space",#DDC9C9
530,orng-05,10,2025,22,6,561,1.069518717,developed,developed,"Developed, Low Intensity",#D89382
530,orng-05,10,2025,41,138,561,24.59893048,forest,deciduous forest,Deciduous Forest,#68AA63
530,orng-05,10,2025,42,12,561,2.139037433,forest,evergreen forest,Evergreen Forest,#1C6330
530,orng-05,10,2025,43,74,561,13.19073084,forest,mixed forest,Mixed Forest,#B5C98E
530,orng-05,10,2025,71,1,561,0.178253119,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
530,orng-05,10,2025,81,225,561,40.10695187,planted,pasture,Pasture/Hay,#DBD83D
530,orng-05,10,2025,82,43,561,7.664884135,planted,cultivated crops,Cultivated Crops,#AA7028
531,orng-05,11,2025,11,4,558,0.716845878,water,water,Open Water,#476BA0
531,orng-05,11,2025,21,62,558,11.11111111,developed,developed,"Developed, Open Space",#DDC9C9
531,orng-05,11,2025,22,6,558,1.075268817,developed,developed,"Developed, Low Intensity",#D89382
531,orng-05,11,2025,41,126,558,22.58064516,forest,deciduous forest,Deciduous Forest,#68AA63
531,orng-05,11,2025,42,92,558,16.4874552,forest,evergreen forest,Evergreen Forest,#1C6330
531,orng-05,11,2025,43,60,558,10.75268817,forest,mixed forest,Mixed Forest,#B5C98E
531,orng-05,11,2025,71,2,558,0.358422939,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
531,orng-05,11,2025,81,122,558,21.86379928,planted,pasture,Pasture/Hay,#DBD83D
531,orng-05,11,2025,82,83,558,14.87455197,planted,cultivated crops,Cultivated Crops,#AA7028
531,orng-05,11,2025,95,1,558,0.17921147,wetlands,wetlands,Emergent Herbaceous Wetlands,#70A3BA
532,orng-05,12,2025,21,61,558,10.93189964,developed,developed,"Developed, Open Space",#DDC9C9
532,orng-05,12,2025,22,6,558,1.075268817,developed,developed,"Developed, Low Intensity",#D89382
532,orng-05,12,2025,41,23,558,4.121863799,forest,deciduous forest,Deciduous Forest,#68AA63
532,orng-05,12,2025,42,154,558,27.59856631,forest,evergreen forest,Evergreen Forest,#1C6330
532,orng-05,12,2025,43,160,558,28.67383513,forest,mixed forest,Mixed Forest,#B5C98E
532,orng-05,12,2025,52,7,558,1.254480287,shrubland,shrubland,Scrub/Shrub,#CCBA7C
532,orng-05,12,2025,71,15,558,2.688172043,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
532,orng-05,12,2025,81,132,558,23.65591398,planted,pasture,Pasture/Hay,#DBD83D
533,orng-05,13,2025,11,1,563,0.177619893,water,water,Open Water,#476BA0
533,orng-05,13,2025,21,73,563,12.96625222,developed,developed,"Developed, Open Space",#DDC9C9
533,orng-05,13,2025,22,5,563,0.888099467,developed,developed,"Developed, Low Intensity",#D89382
533,orng-05,13,2025,41,8,563,1.420959147,forest,deciduous forest,Deciduous Forest,#68AA63
533,orng-05,13,2025,42,346,563,61.45648313,forest,evergreen forest,Evergreen Forest,#1C6330
533,orng-05,13,2025,43,52,563,9.236234458,forest,mixed forest,Mixed Forest,#B5C98E
533,orng-05,13,2025,52,1,563,0.177619893,shrubland,shrubland,Scrub/Shrub,#CCBA7C
533,orng-05,13,2025,71,15,563,2.664298401,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
533,orng-05,13,2025,81,62,563,11.01243339,planted,pasture,Pasture/Hay,#DBD83D
534,orng-05,14,2025,11,2,552,0.362318841,water,water,Open Water,#476BA0
534,orng-05,14,2025,21,48,552,8.695652174,developed,developed,"Developed, Open Space",#DDC9C9
534,orng-05,14,2025,22,1,552,0.18115942,developed,developed,"Developed, Low Intensity",#D89382
534,orng-05,14,2025,23,1,552,0.18115942,developed,developed,"Developed, Medium Intensity",#ED0000
534,orng-05,14,2025,41,54,552,9.782608696,forest,deciduous forest,Deciduous Forest,#68AA63
534,orng-05,14,2025,42,34,552,6.15942029,forest,evergreen forest,Evergreen Forest,#1C6330
534,orng-05,14,2025,43,81,552,14.67391304,forest,mixed forest,Mixed Forest,#B5C98E
534,orng-05,14,2025,81,331,552,59.96376812,planted,pasture,Pasture/Hay,#DBD83D
535,orng-05,15,2025,11,22,561,3.921568627,water,water,Open Water,#476BA0
535,orng-05,15,2025,21,41,561,7.308377897,developed,developed,"Developed, Open Space",#DDC9C9
535,orng-05,15,2025,22,11,561,1.960784314,developed,developed,"Developed, Low Intensity",#D89382
535,orng-05,15,2025,23,3,561,0.534759358,developed,developed,"Developed, Medium Intensity",#ED0000
535,orng-05,15,2025,41,283,561,50.4456328,forest,deciduous forest,Deciduous Forest,#68AA63
535,orng-05,15,2025,42,5,561,0.891265597,forest,evergreen forest,Evergreen Forest,#1C6330
535,orng-05,15,2025,43,31,561,5.525846702,forest,mixed forest,Mixed Forest,#B5C98E
535,orng-05,15,2025,71,1,561,0.178253119,herbaceous,herbaceous,Grassland/Herbaceous,#E2E2C1
535,orng-05,15,2025,81,163,561,29.05525847,planted,pasture,Pasture/Hay,#DBD83D
535,orng-05,15,2025,82,1,561,0.178253119,planted,cultivated crops,Cultivated Crops,#AA7028
536,orng-05,16,2025,11,31,553,5.605786618,water,water,Open Water,#476BA0
536,orng-05,16,2025,21,69,553,12.47739602,developed,developed,"Developed, Open Space",#DDC9C9
536,orng-05,16,2025,22,9,553,1.627486438,developed,developed,"Developed, Low Intensity",#D89382
536,orng-05,16,2025,41,21,553,3.797468354,forest,deciduous forest,Deciduous Forest,#68AA63
536,orng-05,16,2025,43,6,553,1.084990958,forest,mixed forest,Mixed Forest,#B5C98E
