"County_Route","nlcd","year","routequarter","frequency","totpix","class","ijbg_class","description","color","percent"
"Orange-09","81",2004,4,414,2791,"planted","pasture","Pasture/Hay","#DBD83D",14.8333930490863
"Orange-09","81",2006,4,415,2791,"planted","pasture","Pasture/Hay","#DBD83D",14.8692225008957
"Orange-09","81",2008,4,425,2791,"planted","pasture","Pasture/Hay","#DBD83D",15.2275170189896
"Orange-09","81",2011,4,410,2791,"planted","pasture","Pasture/Hay","#DBD83D",14.6900752418488
"Orange-09","81",2013,4,418,2791,"planted","pasture","Pasture/Hay","#DBD83D",14.9767108563239
"Orange-09","81",2016,4,408,2791,"planted","pasture","Pasture/Hay","#DBD83D",14.61841633823
"Orange-09","81",2019,4,398,2791,"planted","pasture","Pasture/Hay","#DBD83D",14.2601218201362
"Orange-09","81",2021,4,398,2791,"planted","pasture","Pasture/Hay","#DBD83D",14.2601218201362
"Orange-09","82",2001,4,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-09","82",2004,4,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-09","82",2006,4,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-09","82",2008,4,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-09","82",2011,4,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-09","82",2013,4,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-09","82",2016,4,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-09","82",2019,4,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-09","82",2021,4,0,2791,"planted","cultivated crops","Cultivated Crops","#AA7028",0
"Orange-09","90",2001,4,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-09","90",2004,4,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-09","90",2006,4,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-09","90",2008,4,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-09","90",2011,4,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-09","90",2013,4,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-09","90",2016,4,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-09","90",2019,4,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-09","90",2021,4,0,2791,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-09","95",2001,4,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2004,4,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2006,4,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2008,4,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2011,4,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2013,4,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2016,4,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2019,4,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-09","95",2021,4,0,2791,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","11",2001,1,6,2774,"water","water","Open Water","#476BA0",0.216294160057678
"Orange-10","11",2004,1,6,2774,"water","water","Open Water","#476BA0",0.216294160057678
"Orange-10","11",2006,1,6,2774,"water","water","Open Water","#476BA0",0.216294160057678
"Orange-10","11",2008,1,6,2774,"water","water","Open Water","#476BA0",0.216294160057678
"Orange-10","11",2011,1,6,2774,"water","water","Open Water","#476BA0",0.216294160057678
"Orange-10","11",2013,1,6,2774,"water","water","Open Water","#476BA0",0.216294160057678
"Orange-10","11",2016,1,6,2774,"water","water","Open Water","#476BA0",0.216294160057678
"Orange-10","11",2019,1,6,2774,"water","water","Open Water","#476BA0",0.216294160057678
"Orange-10","11",2021,1,6,2774,"water","water","Open Water","#476BA0",0.216294160057678
"Orange-10","21",2001,1,356,2774,"developed","developed","Developed, Open Space","#DDC9C9",12.8334534967556
"Orange-10","21",2004,1,356,2774,"developed","developed","Developed, Open Space","#DDC9C9",12.8334534967556
"Orange-10","21",2006,1,354,2774,"developed","developed","Developed, Open Space","#DDC9C9",12.761355443403
"Orange-10","21",2008,1,354,2774,"developed","developed","Developed, Open Space","#DDC9C9",12.761355443403
"Orange-10","21",2011,1,360,2774,"developed","developed","Developed, Open Space","#DDC9C9",12.9776496034607
"Orange-10","21",2013,1,360,2774,"developed","developed","Developed, Open Space","#DDC9C9",12.9776496034607
"Orange-10","21",2016,1,360,2774,"developed","developed","Developed, Open Space","#DDC9C9",12.9776496034607
"Orange-10","21",2019,1,415,2774,"developed","developed","Developed, Open Space","#DDC9C9",14.9603460706561
"Orange-10","21",2021,1,415,2774,"developed","developed","Developed, Open Space","#DDC9C9",14.9603460706561
"Orange-10","22",2001,1,113,2774,"developed","developed","Developed, Low Intensity","#D89382",4.07354001441961
"Orange-10","22",2004,1,113,2774,"developed","developed","Developed, Low Intensity","#D89382",4.07354001441961
"Orange-10","22",2006,1,113,2774,"developed","developed","Developed, Low Intensity","#D89382",4.07354001441961
"Orange-10","22",2008,1,113,2774,"developed","developed","Developed, Low Intensity","#D89382",4.07354001441961
"Orange-10","22",2011,1,114,2774,"developed","developed","Developed, Low Intensity","#D89382",4.10958904109589
"Orange-10","22",2013,1,114,2774,"developed","developed","Developed, Low Intensity","#D89382",4.10958904109589
"Orange-10","22",2016,1,114,2774,"developed","developed","Developed, Low Intensity","#D89382",4.10958904109589
"Orange-10","22",2019,1,126,2774,"developed","developed","Developed, Low Intensity","#D89382",4.54217736121125
"Orange-10","22",2021,1,126,2774,"developed","developed","Developed, Low Intensity","#D89382",4.54217736121125
"Orange-10","23",2001,1,44,2774,"developed","developed","Developed, Medium Intensity","#ED0000",1.58615717375631
"Orange-10","23",2004,1,44,2774,"developed","developed","Developed, Medium Intensity","#ED0000",1.58615717375631
"Orange-10","23",2006,1,46,2774,"developed","developed","Developed, Medium Intensity","#ED0000",1.65825522710887
"Orange-10","23",2008,1,46,2774,"developed","developed","Developed, Medium Intensity","#ED0000",1.65825522710887
"Orange-10","23",2011,1,46,2774,"developed","developed","Developed, Medium Intensity","#ED0000",1.65825522710887
"Orange-10","23",2013,1,46,2774,"developed","developed","Developed, Medium Intensity","#ED0000",1.65825522710887
"Orange-10","23",2016,1,46,2774,"developed","developed","Developed, Medium Intensity","#ED0000",1.65825522710887
"Orange-10","23",2019,1,61,2774,"developed","developed","Developed, Medium Intensity","#ED0000",2.19899062725306
"Orange-10","23",2021,1,61,2774,"developed","developed","Developed, Medium Intensity","#ED0000",2.19899062725306
"Orange-10","24",2001,1,8,2774,"developed","developed","Developed, High Intensity","#AA0000",0.288392213410238
"Orange-10","24",2004,1,8,2774,"developed","developed","Developed, High Intensity","#AA0000",0.288392213410238
"Orange-10","24",2006,1,8,2774,"developed","developed","Developed, High Intensity","#AA0000",0.288392213410238
"Orange-10","24",2008,1,8,2774,"developed","developed","Developed, High Intensity","#AA0000",0.288392213410238
"Orange-10","24",2011,1,8,2774,"developed","developed","Developed, High Intensity","#AA0000",0.288392213410238
"Orange-10","24",2013,1,8,2774,"developed","developed","Developed, High Intensity","#AA0000",0.288392213410238
"Orange-10","24",2016,1,8,2774,"developed","developed","Developed, High Intensity","#AA0000",0.288392213410238
"Orange-10","24",2019,1,10,2774,"developed","developed","Developed, High Intensity","#AA0000",0.360490266762797
"Orange-10","24",2021,1,10,2774,"developed","developed","Developed, High Intensity","#AA0000",0.360490266762797
"Orange-10","31",2001,1,0,2774,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2004,1,0,2774,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2006,1,0,2774,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2008,1,0,2774,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2011,1,0,2774,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2013,1,0,2774,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2016,1,0,2774,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2019,1,0,2774,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2021,1,0,2774,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","41",2001,1,1235,2774,"forest","deciduous forest","Deciduous Forest","#68AA63",44.5205479452055
"Orange-10","41",2004,1,1228,2774,"forest","deciduous forest","Deciduous Forest","#68AA63",44.2682047584715
"Orange-10","41",2006,1,1228,2774,"forest","deciduous forest","Deciduous Forest","#68AA63",44.2682047584715
"Orange-10","41",2008,1,1228,2774,"forest","deciduous forest","Deciduous Forest","#68AA63",44.2682047584715
"Orange-10","41",2011,1,1228,2774,"forest","deciduous forest","Deciduous Forest","#68AA63",44.2682047584715
"Orange-10","41",2013,1,1228,2774,"forest","deciduous forest","Deciduous Forest","#68AA63",44.2682047584715
"Orange-10","41",2016,1,1225,2774,"forest","deciduous forest","Deciduous Forest","#68AA63",44.1600576784427
"Orange-10","41",2019,1,1193,2774,"forest","deciduous forest","Deciduous Forest","#68AA63",43.0064888248017
"Orange-10","41",2021,1,1191,2774,"forest","deciduous forest","Deciduous Forest","#68AA63",42.9343907714492
"Orange-10","42",2001,1,133,2774,"forest","evergreen forest","Evergreen Forest","#1C6330",4.79452054794521
"Orange-10","42",2004,1,116,2774,"forest","evergreen forest","Evergreen Forest","#1C6330",4.18168709444845
"Orange-10","42",2006,1,120,2774,"forest","evergreen forest","Evergreen Forest","#1C6330",4.32588320115357
"Orange-10","42",2008,1,120,2774,"forest","evergreen forest","Evergreen Forest","#1C6330",4.32588320115357
"Orange-10","42",2011,1,120,2774,"forest","evergreen forest","Evergreen Forest","#1C6330",4.32588320115357
"Orange-10","42",2013,1,120,2774,"forest","evergreen forest","Evergreen Forest","#1C6330",4.32588320115357
"Orange-10","42",2016,1,126,2774,"forest","evergreen forest","Evergreen Forest","#1C6330",4.54217736121125
"Orange-10","42",2019,1,115,2774,"forest","evergreen forest","Evergreen Forest","#1C6330",4.14563806777217
"Orange-10","42",2021,1,126,2774,"forest","evergreen forest","Evergreen Forest","#1C6330",4.54217736121125
"Orange-10","43",2001,1,444,2774,"forest","mixed forest","Mixed Forest","#B5C98E",16.0057678442682
"Orange-10","43",2004,1,443,2774,"forest","mixed forest","Mixed Forest","#B5C98E",15.9697188175919
"Orange-10","43",2006,1,446,2774,"forest","mixed forest","Mixed Forest","#B5C98E",16.0778658976208
"Orange-10","43",2008,1,445,2774,"forest","mixed forest","Mixed Forest","#B5C98E",16.0418168709445
"Orange-10","43",2011,1,446,2774,"forest","mixed forest","Mixed Forest","#B5C98E",16.0778658976208
"Orange-10","43",2013,1,448,2774,"forest","mixed forest","Mixed Forest","#B5C98E",16.1499639509733
"Orange-10","43",2016,1,457,2774,"forest","mixed forest","Mixed Forest","#B5C98E",16.4744051910598
"Orange-10","43",2019,1,450,2774,"forest","mixed forest","Mixed Forest","#B5C98E",16.2220620043259
"Orange-10","43",2021,1,445,2774,"forest","mixed forest","Mixed Forest","#B5C98E",16.0418168709445
"Orange-10","52",2001,1,6,2774,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.216294160057678
"Orange-10","52",2004,1,6,2774,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.216294160057678
"Orange-10","52",2006,1,1,2774,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.0360490266762797
"Orange-10","52",2008,1,1,2774,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.0360490266762797
"Orange-10","52",2011,1,1,2774,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.0360490266762797
"Orange-10","52",2013,1,4,2774,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.144196106705119
"Orange-10","52",2016,1,8,2774,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.288392213410238
"Orange-10","52",2019,1,18,2774,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.648882480173035
"Orange-10","52",2021,1,7,2774,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.252343186733958
"Orange-10","71",2001,1,8,2774,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.288392213410238
"Orange-10","71",2004,1,33,2774,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.18961788031723
"Orange-10","71",2006,1,31,2774,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.11751982696467
"Orange-10","71",2008,1,32,2774,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.15356885364095
"Orange-10","71",2011,1,31,2774,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.11751982696467
"Orange-10","71",2013,1,37,2774,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.33381398702235
"Orange-10","71",2016,1,21,2774,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.757029560201875
"Orange-10","71",2019,1,13,2774,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.468637346791637
"Orange-10","71",2021,1,20,2774,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.720980533525595
"Orange-10","81",2001,1,408,2774,"planted","pasture","Pasture/Hay","#DBD83D",14.7080028839221
"Orange-10","81",2004,1,408,2774,"planted","pasture","Pasture/Hay","#DBD83D",14.7080028839221
"Orange-10","81",2006,1,408,2774,"planted","pasture","Pasture/Hay","#DBD83D",14.7080028839221
"Orange-10","81",2008,1,408,2774,"planted","pasture","Pasture/Hay","#DBD83D",14.7080028839221
"Orange-10","81",2011,1,401,2774,"planted","pasture","Pasture/Hay","#DBD83D",14.4556596971882
"Orange-10","81",2013,1,390,2774,"planted","pasture","Pasture/Hay","#DBD83D",14.0591204037491
"Orange-10","81",2016,1,390,2774,"planted","pasture","Pasture/Hay","#DBD83D",14.0591204037491
"Orange-10","81",2019,1,362,2774,"planted","pasture","Pasture/Hay","#DBD83D",13.0497476568133
"Orange-10","81",2021,1,362,2774,"planted","pasture","Pasture/Hay","#DBD83D",13.0497476568133
"Orange-10","82",2001,1,13,2774,"planted","cultivated crops","Cultivated Crops","#AA7028",0.468637346791637
"Orange-10","82",2004,1,13,2774,"planted","cultivated crops","Cultivated Crops","#AA7028",0.468637346791637
"Orange-10","82",2006,1,13,2774,"planted","cultivated crops","Cultivated Crops","#AA7028",0.468637346791637
"Orange-10","82",2008,1,13,2774,"planted","cultivated crops","Cultivated Crops","#AA7028",0.468637346791637
"Orange-10","82",2011,1,13,2774,"planted","cultivated crops","Cultivated Crops","#AA7028",0.468637346791637
"Orange-10","82",2013,1,13,2774,"planted","cultivated crops","Cultivated Crops","#AA7028",0.468637346791637
"Orange-10","82",2016,1,13,2774,"planted","cultivated crops","Cultivated Crops","#AA7028",0.468637346791637
"Orange-10","82",2019,1,5,2774,"planted","cultivated crops","Cultivated Crops","#AA7028",0.180245133381399
"Orange-10","82",2021,1,5,2774,"planted","cultivated crops","Cultivated Crops","#AA7028",0.180245133381399
"Orange-10","90",2001,1,0,2774,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2004,1,0,2774,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2006,1,0,2774,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2008,1,0,2774,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2011,1,0,2774,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2013,1,0,2774,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2016,1,0,2774,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2019,1,0,2774,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","90",2021,1,0,2774,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-10","95",2001,1,0,2774,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2004,1,0,2774,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2006,1,0,2774,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2008,1,0,2774,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2011,1,0,2774,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2013,1,0,2774,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2016,1,0,2774,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2019,1,0,2774,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","95",2021,1,0,2774,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-10","11",2001,2,70,2791,"water","water","Open Water","#476BA0",2.50806162665711
"Orange-10","11",2004,2,70,2791,"water","water","Open Water","#476BA0",2.50806162665711
"Orange-10","11",2006,2,70,2791,"water","water","Open Water","#476BA0",2.50806162665711
"Orange-10","11",2008,2,70,2791,"water","water","Open Water","#476BA0",2.50806162665711
"Orange-10","11",2011,2,70,2791,"water","water","Open Water","#476BA0",2.50806162665711
"Orange-10","11",2013,2,70,2791,"water","water","Open Water","#476BA0",2.50806162665711
"Orange-10","11",2016,2,70,2791,"water","water","Open Water","#476BA0",2.50806162665711
"Orange-10","11",2019,2,70,2791,"water","water","Open Water","#476BA0",2.50806162665711
"Orange-10","11",2021,2,70,2791,"water","water","Open Water","#476BA0",2.50806162665711
"Orange-10","21",2001,2,447,2791,"developed","developed","Developed, Open Space","#DDC9C9",16.0157649587961
"Orange-10","21",2004,2,447,2791,"developed","developed","Developed, Open Space","#DDC9C9",16.0157649587961
"Orange-10","21",2006,2,447,2791,"developed","developed","Developed, Open Space","#DDC9C9",16.0157649587961
"Orange-10","21",2008,2,447,2791,"developed","developed","Developed, Open Space","#DDC9C9",16.0157649587961
"Orange-10","21",2011,2,447,2791,"developed","developed","Developed, Open Space","#DDC9C9",16.0157649587961
"Orange-10","21",2013,2,447,2791,"developed","developed","Developed, Open Space","#DDC9C9",16.0157649587961
"Orange-10","21",2016,2,447,2791,"developed","developed","Developed, Open Space","#DDC9C9",16.0157649587961
"Orange-10","21",2019,2,504,2791,"developed","developed","Developed, Open Space","#DDC9C9",18.0580437119312
"Orange-10","21",2021,2,504,2791,"developed","developed","Developed, Open Space","#DDC9C9",18.0580437119312
"Orange-10","22",2001,2,34,2791,"developed","developed","Developed, Low Intensity","#D89382",1.21820136151917
"Orange-10","22",2004,2,34,2791,"developed","developed","Developed, Low Intensity","#D89382",1.21820136151917
"Orange-10","22",2006,2,34,2791,"developed","developed","Developed, Low Intensity","#D89382",1.21820136151917
"Orange-10","22",2008,2,34,2791,"developed","developed","Developed, Low Intensity","#D89382",1.21820136151917
"Orange-10","22",2011,2,34,2791,"developed","developed","Developed, Low Intensity","#D89382",1.21820136151917
"Orange-10","22",2013,2,34,2791,"developed","developed","Developed, Low Intensity","#D89382",1.21820136151917
"Orange-10","22",2016,2,34,2791,"developed","developed","Developed, Low Intensity","#D89382",1.21820136151917
"Orange-10","22",2019,2,46,2791,"developed","developed","Developed, Low Intensity","#D89382",1.64815478323182
"Orange-10","22",2021,2,46,2791,"developed","developed","Developed, Low Intensity","#D89382",1.64815478323182
"Orange-10","23",2001,2,8,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.286635614475098
"Orange-10","23",2004,2,8,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.286635614475098
"Orange-10","23",2006,2,8,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.286635614475098
"Orange-10","23",2008,2,8,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.286635614475098
"Orange-10","23",2011,2,8,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.286635614475098
"Orange-10","23",2013,2,8,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.286635614475098
"Orange-10","23",2016,2,8,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.286635614475098
"Orange-10","23",2019,2,17,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.609100680759584
"Orange-10","23",2021,2,17,2791,"developed","developed","Developed, Medium Intensity","#ED0000",0.609100680759584
"Orange-10","24",2001,2,3,2791,"developed","developed","Developed, High Intensity","#AA0000",0.107488355428162
"Orange-10","24",2004,2,3,2791,"developed","developed","Developed, High Intensity","#AA0000",0.107488355428162
"Orange-10","24",2006,2,3,2791,"developed","developed","Developed, High Intensity","#AA0000",0.107488355428162
"Orange-10","24",2008,2,3,2791,"developed","developed","Developed, High Intensity","#AA0000",0.107488355428162
"Orange-10","24",2011,2,3,2791,"developed","developed","Developed, High Intensity","#AA0000",0.107488355428162
"Orange-10","24",2013,2,3,2791,"developed","developed","Developed, High Intensity","#AA0000",0.107488355428162
"Orange-10","24",2016,2,3,2791,"developed","developed","Developed, High Intensity","#AA0000",0.107488355428162
"Orange-10","24",2019,2,3,2791,"developed","developed","Developed, High Intensity","#AA0000",0.107488355428162
"Orange-10","24",2021,2,3,2791,"developed","developed","Developed, High Intensity","#AA0000",0.107488355428162
"Orange-10","31",2001,2,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2004,2,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2006,2,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2008,2,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2011,2,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2013,2,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2016,2,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2019,2,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","31",2021,2,0,2791,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Orange-10","41",2001,2,1218,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",43.6402723038337
"Orange-10","41",2004,2,1218,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",43.6402723038337
"Orange-10","41",2006,2,1218,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",43.6402723038337
"Orange-10","41",2008,2,1218,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",43.6402723038337
"Orange-10","41",2011,2,1218,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",43.6402723038337
"Orange-10","41",2013,2,1221,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",43.7477606592619
"Orange-10","41",2016,2,1227,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",43.9627373701182
"Orange-10","41",2019,2,1171,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",41.9562880687925
"Orange-10","41",2021,2,1171,2791,"forest","deciduous forest","Deciduous Forest","#68AA63",41.9562880687925
"Orange-10","42",2001,2,160,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",5.73271228950197
"Orange-10","42",2004,2,160,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",5.73271228950197
"Orange-10","42",2006,2,160,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",5.73271228950197
"Orange-10","42",2008,2,162,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",5.80437119312074
"Orange-10","42",2011,2,162,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",5.80437119312074
"Orange-10","42",2013,2,162,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",5.80437119312074
"Orange-10","42",2016,2,165,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",5.91185954854891
"Orange-10","42",2019,2,167,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",5.98351845216768
"Orange-10","42",2021,2,165,2791,"forest","evergreen forest","Evergreen Forest","#1C6330",5.91185954854891
"Orange-10","43",2001,2,461,2791,"forest","mixed forest","Mixed Forest","#B5C98E",16.5173772841276
"Orange-10","43",2004,2,461,2791,"forest","mixed forest","Mixed Forest","#B5C98E",16.5173772841276
"Orange-10","43",2006,2,461,2791,"forest","mixed forest","Mixed Forest","#B5C98E",16.5173772841276
"Orange-10","43",2008,2,479,2791,"forest","mixed forest","Mixed Forest","#B5C98E",17.1623074166965
"Orange-10","43",2011,2,504,2791,"forest","mixed forest","Mixed Forest","#B5C98E",18.0580437119312
"Orange-10","43",2013,2,510,2791,"forest","mixed forest","Mixed Forest","#B5C98E",18.2730204227875
"Orange-10","43",2016,2,510,2791,"forest","mixed forest","Mixed Forest","#B5C98E",18.2730204227875
"Orange-10","43",2019,2,490,2791,"forest","mixed forest","Mixed Forest","#B5C98E",17.5564313865998
"Orange-10","43",2021,2,483,2791,"forest","mixed forest","Mixed Forest","#B5C98E",17.3056252239341
"Orange-10","52",2001,2,21,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.752418487997134
"Orange-10","52",2004,2,50,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.79147259046937
"Orange-10","52",2006,2,60,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.14976710856324
"Orange-10","52",2008,2,31,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.11071300609101
"Orange-10","52",2011,2,10,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.358294518093873
"Orange-10","52",2013,2,10,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.358294518093873
"Orange-10","52",2016,2,1,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.0358294518093873
"Orange-10","52",2019,2,7,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.250806162665711
"Orange-10","52",2021,2,7,2791,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.250806162665711
"Orange-10","71",2001,2,43,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.54066642780365
"Orange-10","71",2004,2,14,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.501612325331422
"Orange-10","71",2006,2,4,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.143317807237549
"Orange-10","71",2008,2,13,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.465782873522035
"Orange-10","71",2011,2,13,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.465782873522035
"Orange-10","71",2013,2,4,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.143317807237549
"Orange-10","71",2016,2,4,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.143317807237549
"Orange-10","71",2019,2,3,2791,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.107488355428162
