"County_Route","nlcd","year","routehalf","frequency","totpix","class","ijbg_class","description","color","percent"
"Durham-04","21",2004,1,1038,5579,"developed","developed","Developed, Open Space","#DDC9C9",18.6054848539165
"Durham-04","21",2006,1,1036,5579,"developed","developed","Developed, Open Space","#DDC9C9",18.5696361355082
"Durham-04","21",2008,1,1036,5579,"developed","developed","Developed, Open Space","#DDC9C9",18.5696361355082
"Durham-04","21",2011,1,1052,5579,"developed","developed","Developed, Open Space","#DDC9C9",18.8564258827747
"Durham-04","21",2013,1,1052,5579,"developed","developed","Developed, Open Space","#DDC9C9",18.8564258827747
"Durham-04","21",2016,1,1049,5579,"developed","developed","Developed, Open Space","#DDC9C9",18.8026528051622
"Durham-04","21",2019,1,1152,5579,"developed","developed","Developed, Open Space","#DDC9C9",20.6488618031905
"Durham-04","21",2021,1,1152,5579,"developed","developed","Developed, Open Space","#DDC9C9",20.6488618031905
"Durham-04","22",2001,1,194,5579,"developed","developed","Developed, Low Intensity","#D89382",3.47732568560674
"Durham-04","22",2004,1,194,5579,"developed","developed","Developed, Low Intensity","#D89382",3.47732568560674
"Durham-04","22",2006,1,195,5579,"developed","developed","Developed, Low Intensity","#D89382",3.4952500448109
"Durham-04","22",2008,1,195,5579,"developed","developed","Developed, Low Intensity","#D89382",3.4952500448109
"Durham-04","22",2011,1,217,5579,"developed","developed","Developed, Low Intensity","#D89382",3.88958594730238
"Durham-04","22",2013,1,217,5579,"developed","developed","Developed, Low Intensity","#D89382",3.88958594730238
"Durham-04","22",2016,1,218,5579,"developed","developed","Developed, Low Intensity","#D89382",3.90751030650654
"Durham-04","22",2019,1,289,5579,"developed","developed","Developed, Low Intensity","#D89382",5.18013981000179
"Durham-04","22",2021,1,289,5579,"developed","developed","Developed, Low Intensity","#D89382",5.18013981000179
"Durham-04","23",2001,1,71,5579,"developed","developed","Developed, Medium Intensity","#ED0000",1.27262950349525
"Durham-04","23",2004,1,71,5579,"developed","developed","Developed, Medium Intensity","#ED0000",1.27262950349525
"Durham-04","23",2006,1,72,5579,"developed","developed","Developed, Medium Intensity","#ED0000",1.29055386269941
"Durham-04","23",2008,1,72,5579,"developed","developed","Developed, Medium Intensity","#ED0000",1.29055386269941
"Durham-04","23",2011,1,88,5579,"developed","developed","Developed, Medium Intensity","#ED0000",1.57734360996594
"Durham-04","23",2013,1,88,5579,"developed","developed","Developed, Medium Intensity","#ED0000",1.57734360996594
"Durham-04","23",2016,1,90,5579,"developed","developed","Developed, Medium Intensity","#ED0000",1.61319232837426
"Durham-04","23",2019,1,127,5579,"developed","developed","Developed, Medium Intensity","#ED0000",2.27639361892812
"Durham-04","23",2021,1,127,5579,"developed","developed","Developed, Medium Intensity","#ED0000",2.27639361892812
"Durham-04","24",2001,1,28,5579,"developed","developed","Developed, High Intensity","#AA0000",0.501882057716437
"Durham-04","24",2004,1,28,5579,"developed","developed","Developed, High Intensity","#AA0000",0.501882057716437
"Durham-04","24",2006,1,28,5579,"developed","developed","Developed, High Intensity","#AA0000",0.501882057716437
"Durham-04","24",2008,1,28,5579,"developed","developed","Developed, High Intensity","#AA0000",0.501882057716437
"Durham-04","24",2011,1,28,5579,"developed","developed","Developed, High Intensity","#AA0000",0.501882057716437
"Durham-04","24",2013,1,28,5579,"developed","developed","Developed, High Intensity","#AA0000",0.501882057716437
"Durham-04","24",2016,1,28,5579,"developed","developed","Developed, High Intensity","#AA0000",0.501882057716437
"Durham-04","24",2019,1,40,5579,"developed","developed","Developed, High Intensity","#AA0000",0.716974368166338
"Durham-04","24",2021,1,40,5579,"developed","developed","Developed, High Intensity","#AA0000",0.716974368166338
"Durham-04","31",2001,1,0,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Durham-04","31",2004,1,0,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Durham-04","31",2006,1,0,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Durham-04","31",2008,1,0,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Durham-04","31",2011,1,0,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Durham-04","31",2013,1,0,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Durham-04","31",2016,1,0,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Durham-04","31",2019,1,0,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Durham-04","31",2021,1,0,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0
"Durham-04","41",2001,1,2154,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",38.6090697257573
"Durham-04","41",2004,1,2152,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",38.573221007349
"Durham-04","41",2006,1,2152,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",38.573221007349
"Durham-04","41",2008,1,2145,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",38.4477504929199
"Durham-04","41",2011,1,2142,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",38.3939774153074
"Durham-04","41",2013,1,2142,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",38.3939774153074
"Durham-04","41",2016,1,2142,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",38.3939774153074
"Durham-04","41",2019,1,2035,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",36.4760709804625
"Durham-04","41",2021,1,2035,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",36.4760709804625
"Durham-04","42",2001,1,262,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",4.69618211148951
"Durham-04","42",2004,1,254,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",4.55278723785625
"Durham-04","42",2006,1,268,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",4.80372826671447
"Durham-04","42",2008,1,251,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",4.49901416024377
"Durham-04","42",2011,1,250,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",4.48108980103961
"Durham-04","42",2013,1,250,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",4.48108980103961
"Durham-04","42",2016,1,250,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",4.48108980103961
"Durham-04","42",2019,1,233,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",4.17637569456892
"Durham-04","42",2021,1,233,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",4.17637569456892
"Durham-04","43",2001,1,765,5579,"forest","mixed forest","Mixed Forest","#B5C98E",13.7121347911812
"Durham-04","43",2004,1,765,5579,"forest","mixed forest","Mixed Forest","#B5C98E",13.7121347911812
"Durham-04","43",2006,1,765,5579,"forest","mixed forest","Mixed Forest","#B5C98E",13.7121347911812
"Durham-04","43",2008,1,763,5579,"forest","mixed forest","Mixed Forest","#B5C98E",13.6762860727729
"Durham-04","43",2011,1,763,5579,"forest","mixed forest","Mixed Forest","#B5C98E",13.6762860727729
"Durham-04","43",2013,1,763,5579,"forest","mixed forest","Mixed Forest","#B5C98E",13.6762860727729
"Durham-04","43",2016,1,766,5579,"forest","mixed forest","Mixed Forest","#B5C98E",13.7300591503854
"Durham-04","43",2019,1,671,5579,"forest","mixed forest","Mixed Forest","#B5C98E",12.0272450259903
"Durham-04","43",2021,1,672,5579,"forest","mixed forest","Mixed Forest","#B5C98E",12.0451693851945
"Durham-04","52",2001,1,24,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.430184620899803
"Durham-04","52",2004,1,24,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.430184620899803
"Durham-04","52",2006,1,14,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.250941028858218
"Durham-04","52",2008,1,28,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.501882057716437
"Durham-04","52",2011,1,19,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.340562824879011
"Durham-04","52",2013,1,23,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.412260261695644
"Durham-04","52",2016,1,19,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.340562824879011
"Durham-04","52",2019,1,16,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.286789747266535
"Durham-04","52",2021,1,15,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.268865388062377
"Durham-04","71",2001,1,88,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.57734360996594
"Durham-04","71",2004,1,97,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.73866284280337
"Durham-04","71",2006,1,94,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.68488976519089
"Durham-04","71",2008,1,106,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.8999820756408
"Durham-04","71",2011,1,65,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.1650833482703
"Durham-04","71",2013,1,61,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.09338591145367
"Durham-04","71",2016,1,60,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.07546155224951
"Durham-04","71",2019,1,46,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.824520523391289
"Durham-04","71",2021,1,46,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.824520523391289
"Durham-04","81",2001,1,364,5579,"planted","pasture","Pasture/Hay","#DBD83D",6.52446675031368
"Durham-04","81",2004,1,335,5579,"planted","pasture","Pasture/Hay","#DBD83D",6.00466033339308
"Durham-04","81",2006,1,322,5579,"planted","pasture","Pasture/Hay","#DBD83D",5.77164366373902
"Durham-04","81",2008,1,322,5579,"planted","pasture","Pasture/Hay","#DBD83D",5.77164366373902
"Durham-04","81",2011,1,322,5579,"planted","pasture","Pasture/Hay","#DBD83D",5.77164366373902
"Durham-04","81",2013,1,322,5579,"planted","pasture","Pasture/Hay","#DBD83D",5.77164366373902
"Durham-04","81",2016,1,322,5579,"planted","pasture","Pasture/Hay","#DBD83D",5.77164366373902
"Durham-04","81",2019,1,331,5579,"planted","pasture","Pasture/Hay","#DBD83D",5.93296289657645
"Durham-04","81",2021,1,331,5579,"planted","pasture","Pasture/Hay","#DBD83D",5.93296289657645
"Durham-04","82",2001,1,3,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",0.0537730776124754
"Durham-04","82",2004,1,32,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",0.57357949453307
"Durham-04","82",2006,1,45,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",0.80659616418713
"Durham-04","82",2008,1,45,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",0.80659616418713
"Durham-04","82",2011,1,45,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",0.80659616418713
"Durham-04","82",2013,1,45,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",0.80659616418713
"Durham-04","82",2016,1,45,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",0.80659616418713
"Durham-04","82",2019,1,42,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",0.752823086574655
"Durham-04","82",2021,1,42,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",0.752823086574655
"Durham-04","90",2001,1,520,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",9.32066678616239
"Durham-04","90",2004,1,520,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",9.32066678616239
"Durham-04","90",2006,1,520,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",9.32066678616239
"Durham-04","90",2008,1,520,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",9.32066678616239
"Durham-04","90",2011,1,520,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",9.32066678616239
"Durham-04","90",2013,1,520,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",9.32066678616239
"Durham-04","90",2016,1,520,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",9.32066678616239
"Durham-04","90",2019,1,528,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",9.46406165979566
"Durham-04","90",2021,1,528,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",9.46406165979566
"Durham-04","95",2001,1,0,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Durham-04","95",2004,1,1,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0179243592041585
"Durham-04","95",2006,1,1,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0179243592041585
"Durham-04","95",2008,1,1,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0179243592041585
"Durham-04","95",2011,1,1,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0179243592041585
"Durham-04","95",2013,1,1,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0179243592041585
"Durham-04","95",2016,1,1,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0179243592041585
"Durham-04","95",2019,1,0,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Durham-04","95",2021,1,0,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Durham-04","11",2001,2,50,5579,"water","water","Open Water","#476BA0",0.896217960207923
"Durham-04","11",2004,2,62,5579,"water","water","Open Water","#476BA0",1.11131027065782
"Durham-04","11",2006,2,45,5579,"water","water","Open Water","#476BA0",0.80659616418713
"Durham-04","11",2008,2,49,5579,"water","water","Open Water","#476BA0",0.878293601003764
"Durham-04","11",2011,2,52,5579,"water","water","Open Water","#476BA0",0.932066678616239
"Durham-04","11",2013,2,45,5579,"water","water","Open Water","#476BA0",0.80659616418713
"Durham-04","11",2016,2,56,5579,"water","water","Open Water","#476BA0",1.00376411543287
"Durham-04","11",2019,2,53,5579,"water","water","Open Water","#476BA0",0.949991037820398
"Durham-04","11",2021,2,49,5579,"water","water","Open Water","#476BA0",0.878293601003764
"Durham-04","21",2001,2,454,5579,"developed","developed","Developed, Open Space","#DDC9C9",8.13765907868794
"Durham-04","21",2004,2,454,5579,"developed","developed","Developed, Open Space","#DDC9C9",8.13765907868794
"Durham-04","21",2006,2,462,5579,"developed","developed","Developed, Open Space","#DDC9C9",8.28105395232121
"Durham-04","21",2008,2,462,5579,"developed","developed","Developed, Open Space","#DDC9C9",8.28105395232121
"Durham-04","21",2011,2,461,5579,"developed","developed","Developed, Open Space","#DDC9C9",8.26312959311705
"Durham-04","21",2013,2,461,5579,"developed","developed","Developed, Open Space","#DDC9C9",8.26312959311705
"Durham-04","21",2016,2,461,5579,"developed","developed","Developed, Open Space","#DDC9C9",8.26312959311705
"Durham-04","21",2019,2,433,5579,"developed","developed","Developed, Open Space","#DDC9C9",7.76124753540061
"Durham-04","21",2021,2,432,5579,"developed","developed","Developed, Open Space","#DDC9C9",7.74332317619645
"Durham-04","22",2001,2,208,5579,"developed","developed","Developed, Low Intensity","#D89382",3.72826671446496
"Durham-04","22",2004,2,208,5579,"developed","developed","Developed, Low Intensity","#D89382",3.72826671446496
"Durham-04","22",2006,2,228,5579,"developed","developed","Developed, Low Intensity","#D89382",4.08675389854813
"Durham-04","22",2008,2,228,5579,"developed","developed","Developed, Low Intensity","#D89382",4.08675389854813
"Durham-04","22",2011,2,228,5579,"developed","developed","Developed, Low Intensity","#D89382",4.08675389854813
"Durham-04","22",2013,2,228,5579,"developed","developed","Developed, Low Intensity","#D89382",4.08675389854813
"Durham-04","22",2016,2,228,5579,"developed","developed","Developed, Low Intensity","#D89382",4.08675389854813
"Durham-04","22",2019,2,278,5579,"developed","developed","Developed, Low Intensity","#D89382",4.98297185875605
"Durham-04","22",2021,2,278,5579,"developed","developed","Developed, Low Intensity","#D89382",4.98297185875605
"Durham-04","23",2001,2,101,5579,"developed","developed","Developed, Medium Intensity","#ED0000",1.81036027962
"Durham-04","23",2004,2,101,5579,"developed","developed","Developed, Medium Intensity","#ED0000",1.81036027962
"Durham-04","23",2006,2,145,5579,"developed","developed","Developed, Medium Intensity","#ED0000",2.59903208460298
"Durham-04","23",2008,2,145,5579,"developed","developed","Developed, Medium Intensity","#ED0000",2.59903208460298
"Durham-04","23",2011,2,146,5579,"developed","developed","Developed, Medium Intensity","#ED0000",2.61695644380713
"Durham-04","23",2013,2,146,5579,"developed","developed","Developed, Medium Intensity","#ED0000",2.61695644380713
"Durham-04","23",2016,2,146,5579,"developed","developed","Developed, Medium Intensity","#ED0000",2.61695644380713
"Durham-04","23",2019,2,171,5579,"developed","developed","Developed, Medium Intensity","#ED0000",3.0650654239111
"Durham-04","23",2021,2,172,5579,"developed","developed","Developed, Medium Intensity","#ED0000",3.08298978311525
"Durham-04","24",2001,2,55,5579,"developed","developed","Developed, High Intensity","#AA0000",0.985839756228715
"Durham-04","24",2004,2,55,5579,"developed","developed","Developed, High Intensity","#AA0000",0.985839756228715
"Durham-04","24",2006,2,105,5579,"developed","developed","Developed, High Intensity","#AA0000",1.88205771643664
"Durham-04","24",2008,2,105,5579,"developed","developed","Developed, High Intensity","#AA0000",1.88205771643664
"Durham-04","24",2011,2,105,5579,"developed","developed","Developed, High Intensity","#AA0000",1.88205771643664
"Durham-04","24",2013,2,105,5579,"developed","developed","Developed, High Intensity","#AA0000",1.88205771643664
"Durham-04","24",2016,2,105,5579,"developed","developed","Developed, High Intensity","#AA0000",1.88205771643664
"Durham-04","24",2019,2,124,5579,"developed","developed","Developed, High Intensity","#AA0000",2.22262054131565
"Durham-04","24",2021,2,124,5579,"developed","developed","Developed, High Intensity","#AA0000",2.22262054131565
"Durham-04","31",2001,2,81,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",1.45187309553683
"Durham-04","31",2004,2,85,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",1.52357053235347
"Durham-04","31",2006,2,60,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",1.07546155224951
"Durham-04","31",2008,2,60,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",1.07546155224951
"Durham-04","31",2011,2,60,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",1.07546155224951
"Durham-04","31",2013,2,60,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",1.07546155224951
"Durham-04","31",2016,2,60,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",1.07546155224951
"Durham-04","31",2019,2,80,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",1.43394873633268
"Durham-04","31",2021,2,81,5579,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",1.45187309553683
"Durham-04","41",2001,2,1091,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",19.5554758917369
"Durham-04","41",2004,2,1012,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",18.1394515146084
"Durham-04","41",2006,2,979,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",17.5479476608711
"Durham-04","41",2008,2,987,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",17.6913425345044
"Durham-04","41",2011,2,990,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",17.7451156121169
"Durham-04","41",2013,2,1007,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",18.0498297185876
"Durham-04","41",2016,2,1017,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",18.2290733106291
"Durham-04","41",2019,2,938,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",16.8130489335006
"Durham-04","41",2021,2,938,5579,"forest","deciduous forest","Deciduous Forest","#68AA63",16.8130489335006
"Durham-04","42",2001,2,710,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",12.7262950349525
"Durham-04","42",2004,2,704,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",12.6187488797276
"Durham-04","42",2006,2,727,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",13.0310091414232
"Durham-04","42",2008,2,737,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",13.2102527334648
"Durham-04","42",2011,2,804,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",14.4111848001434
"Durham-04","42",2013,2,814,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",14.590428392185
"Durham-04","42",2016,2,799,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",14.3215630041226
"Durham-04","42",2019,2,833,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",14.930991217064
"Durham-04","42",2021,2,836,5579,"forest","evergreen forest","Evergreen Forest","#1C6330",14.9847642946765
"Durham-04","43",2001,2,812,5579,"forest","mixed forest","Mixed Forest","#B5C98E",14.5545796737767
"Durham-04","43",2004,2,812,5579,"forest","mixed forest","Mixed Forest","#B5C98E",14.5545796737767
"Durham-04","43",2006,2,811,5579,"forest","mixed forest","Mixed Forest","#B5C98E",14.5366553145725
"Durham-04","43",2008,2,814,5579,"forest","mixed forest","Mixed Forest","#B5C98E",14.590428392185
"Durham-04","43",2011,2,826,5579,"forest","mixed forest","Mixed Forest","#B5C98E",14.8055207026349
"Durham-04","43",2013,2,838,5579,"forest","mixed forest","Mixed Forest","#B5C98E",15.0206130130848
"Durham-04","43",2016,2,842,5579,"forest","mixed forest","Mixed Forest","#B5C98E",15.0923104499014
"Durham-04","43",2019,2,835,5579,"forest","mixed forest","Mixed Forest","#B5C98E",14.9668399354723
"Durham-04","43",2021,2,828,5579,"forest","mixed forest","Mixed Forest","#B5C98E",14.8413694210432
"Durham-04","52",2001,2,25,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.448108980103961
"Durham-04","52",2004,2,47,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.842444882595447
"Durham-04","52",2006,2,29,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.519806416920595
"Durham-04","52",2008,2,105,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.88205771643664
"Durham-04","52",2011,2,50,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.896217960207923
"Durham-04","52",2013,2,10,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.179243592041585
"Durham-04","52",2016,2,10,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.179243592041585
"Durham-04","52",2019,2,20,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.358487184083169
"Durham-04","52",2021,2,16,5579,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.286789747266535
"Durham-04","71",2001,2,186,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",3.33393081197347
"Durham-04","71",2004,2,257,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",4.60656031546872
"Durham-04","71",2006,2,213,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",3.81788851048575
"Durham-04","71",2008,2,124,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.22262054131565
"Durham-04","71",2011,2,119,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.13299874529486
"Durham-04","71",2013,2,120,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.15092310449901
"Durham-04","71",2016,2,132,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.36601541494892
"Durham-04","71",2019,2,120,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.15092310449901
"Durham-04","71",2021,2,127,5579,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.27639361892812
"Durham-04","81",2001,2,879,5579,"planted","pasture","Pasture/Hay","#DBD83D",15.7555117404553
"Durham-04","81",2004,2,855,5579,"planted","pasture","Pasture/Hay","#DBD83D",15.3253271195555
"Durham-04","81",2006,2,804,5579,"planted","pasture","Pasture/Hay","#DBD83D",14.4111848001434
"Durham-04","81",2008,2,796,5579,"planted","pasture","Pasture/Hay","#DBD83D",14.2677899265101
"Durham-04","81",2011,2,774,5579,"planted","pasture","Pasture/Hay","#DBD83D",13.8734540240186
"Durham-04","81",2013,2,774,5579,"planted","pasture","Pasture/Hay","#DBD83D",13.8734540240186
"Durham-04","81",2016,2,749,5579,"planted","pasture","Pasture/Hay","#DBD83D",13.4253450439147
"Durham-04","81",2019,2,693,5579,"planted","pasture","Pasture/Hay","#DBD83D",12.4215809284818
"Durham-04","81",2021,2,693,5579,"planted","pasture","Pasture/Hay","#DBD83D",12.4215809284818
"Durham-04","82",2001,2,15,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",0.268865388062377
"Durham-04","82",2004,2,25,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",0.448108980103961
"Durham-04","82",2006,2,55,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",0.985839756228715
"Durham-04","82",2008,2,55,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",0.985839756228715
"Durham-04","82",2011,2,55,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",0.985839756228715
"Durham-04","82",2013,2,55,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",0.985839756228715
"Durham-04","82",2016,2,68,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",1.21885642588277
"Durham-04","82",2019,2,67,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",1.20093206667862
"Durham-04","82",2021,2,67,5579,"planted","cultivated crops","Cultivated Crops","#AA7028",1.20093206667862
"Durham-04","90",2001,2,872,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",15.6300412260262
"Durham-04","90",2004,2,865,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",15.5045707115971
"Durham-04","90",2006,2,857,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",15.3611758379638
"Durham-04","90",2008,2,868,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",15.5583437892095
"Durham-04","90",2011,2,870,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",15.5941925076179
"Durham-04","90",2013,2,875,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",15.6838143036386
"Durham-04","90",2016,2,868,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",15.5583437892095
"Durham-04","90",2019,2,888,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",15.9168309732927
"Durham-04","90",2021,2,888,5579,"wetlands","wetlands","Woody Wetlands","#BAD8EA",15.9168309732927
"Durham-04","95",2001,2,40,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.716974368166338
"Durham-04","95",2004,2,37,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.663201290553863
"Durham-04","95",2006,2,59,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",1.05753719304535
"Durham-04","95",2008,2,44,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.788671804982972
"Durham-04","95",2011,2,39,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.69905000896218
"Durham-04","95",2013,2,41,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.734898727370497
"Durham-04","95",2016,2,38,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.681125649758021
"Durham-04","95",2019,2,46,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.824520523391289
"Durham-04","95",2021,2,50,5579,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.896217960207923
