"route","stop_num","year","perc_grassland_stop","quarter_route","perc_grassland_quarter"
"drhm-02",11,2015,31.8996415770609,3,40.27633760472
"drhm-02",11,2016,31.7204301075269,3,40.1688107229996
"drhm-02",11,2017,31.7204301075269,3,40.2407531690428
"drhm-02",11,2018,31.7204301075269,3,40.2767243920644
"drhm-02",11,2019,31.7204301075269,3,40.2045233908776
"drhm-02",11,2020,31.7204301075269,3,40.1684873548415
"drhm-02",11,2021,31.7204301075269,3,39.9529171780274
"drhm-02",11,2022,31.7204301075269,3,39.9170748841206
"drhm-02",11,2023,31.7204301075269,3,39.7731244821057
"drhm-02",12,1999,52.5179856115108,3,40.6353417701758
"drhm-02",12,2000,52.5179856115108,3,40.6711840640827
"drhm-02",12,2001,52.5179856115108,3,41.0294132610215
"drhm-02",12,2002,52.5179856115108,3,40.9935709671147
"drhm-02",12,2003,52.5179856115108,3,40.9218863793011
"drhm-02",12,2004,52.5179856115108,3,43.0119764693912
"drhm-02",12,2005,52.5179856115108,3,43.1559268714061
"drhm-02",12,2006,52.158273381295,3,42.6523269614474
"drhm-02",12,2007,53.4172661870504,3,42.8680894865625
"drhm-02",12,2008,53.2374100719425,3,42.4368843199198
"drhm-02",12,2009,53.0575539568345,3,42.0769762568324
"drhm-02",12,2010,53.0575539568345,3,40.8519447737363
"drhm-02",12,2011,53.2374100719424,3,40.671893522671
"drhm-02",12,2012,53.0575539568345,3,40.6000800057426
"drhm-02",12,2013,52.8776978417266,3,40.3839286025408
"drhm-02",12,2014,52.5179856115108,3,40.204265532648
"drhm-02",12,2015,52.5179856115108,3,40.27633760472
"drhm-02",12,2016,52.5179856115108,3,40.1688107229996
"drhm-02",12,2017,52.8776978417266,3,40.2407531690428
"drhm-02",12,2018,53.0575539568345,3,40.2767243920644
"drhm-02",12,2019,52.8776978417266,3,40.2045233908776
"drhm-02",12,2020,52.8776978417266,3,40.1684873548415
"drhm-02",12,2021,52.6978417266187,3,39.9529171780274
"drhm-02",12,2022,52.6978417266187,3,39.9170748841206
"drhm-02",12,2023,52.6978417266187,3,39.7731244821057
"drhm-02",13,1999,44.4444444444444,3,40.6353417701758
"drhm-02",13,2000,44.4444444444445,3,40.6711840640827
"drhm-02",13,2001,46.594982078853,3,41.0294132610215
"drhm-02",13,2002,46.7741935483871,3,40.9935709671147
"drhm-02",13,2003,46.415770609319,3,40.9218863793011
"drhm-02",13,2004,46.415770609319,3,43.0119764693912
"drhm-02",13,2005,46.415770609319,3,43.1559268714061
"drhm-02",13,2006,45.6989247311828,3,42.6523269614474
"drhm-02",13,2007,45.6989247311828,3,42.8680894865625
"drhm-02",13,2008,44.8028673835126,3,42.4368843199198
"drhm-02",13,2009,44.4444444444444,3,42.0769762568324
"drhm-02",13,2010,44.2652329749104,3,40.8519447737363
"drhm-02",13,2011,44.2652329749104,3,40.671893522671
"drhm-02",13,2012,44.2652329749104,3,40.6000800057426
"drhm-02",13,2013,44.2652329749104,3,40.3839286025408
"drhm-02",13,2014,44.2652329749104,3,40.204265532648
"drhm-02",13,2015,44.2652329749104,3,40.27633760472
"drhm-02",13,2016,44.0860215053763,3,40.1688107229996
"drhm-02",13,2017,44.0860215053764,3,40.2407531690428
"drhm-02",13,2018,44.0860215053764,3,40.2767243920644
"drhm-02",13,2019,44.2652329749104,3,40.2045233908776
"drhm-02",13,2020,44.2652329749104,3,40.1684873548415
"drhm-02",13,2021,44.0860215053764,3,39.9529171780274
"drhm-02",13,2022,44.0860215053764,3,39.9170748841206
"drhm-02",13,2023,43.9068100358423,3,39.7731244821057
"drhm-02",14,1999,17.5627240143369,3,40.6353417701758
"drhm-02",14,2000,17.741935483871,3,40.6711840640827
"drhm-02",14,2001,17.741935483871,3,41.0294132610215
"drhm-02",14,2002,17.741935483871,3,40.9935709671147
"drhm-02",14,2003,17.741935483871,3,40.9218863793011
"drhm-02",14,2004,17.741935483871,3,43.0119764693912
"drhm-02",14,2005,17.741935483871,3,43.1559268714061
"drhm-02",14,2006,17.741935483871,3,42.6523269614474
"drhm-02",14,2007,17.741935483871,3,42.8680894865625
"drhm-02",14,2008,17.5627240143369,3,42.4368843199198
"drhm-02",14,2009,17.5627240143369,3,42.0769762568324
"drhm-02",14,2010,17.5627240143369,3,40.8519447737363
"drhm-02",14,2011,17.3835125448029,3,40.671893522671
"drhm-02",14,2012,17.3835125448029,3,40.6000800057426
"drhm-02",14,2013,17.3835125448029,3,40.3839286025408
"drhm-02",14,2014,17.3835125448029,3,40.204265532648
"drhm-02",14,2015,17.3835125448029,3,40.27633760472
"drhm-02",14,2016,17.2043010752688,3,40.1688107229996
"drhm-02",14,2017,17.2043010752688,3,40.2407531690428
"drhm-02",14,2018,17.2043010752688,3,40.2767243920644
"drhm-02",14,2019,17.2043010752689,3,40.2045233908776
"drhm-02",14,2020,17.2043010752688,3,40.1684873548415
"drhm-02",14,2021,16.8458781362007,3,39.9529171780274
"drhm-02",14,2022,16.6666666666667,3,39.9170748841206
"drhm-02",14,2023,16.6666666666667,3,39.7731244821057
"drhm-02",15,1999,55.8558558558559,3,40.6353417701758
"drhm-02",15,2000,55.8558558558559,3,40.6711840640827
"drhm-02",15,2001,55.6756756756757,3,41.0294132610215
"drhm-02",15,2002,55.6756756756757,3,40.9935709671147
"drhm-02",15,2003,55.6756756756757,3,40.9218863793011
"drhm-02",15,2004,66.1261261261262,3,43.0119764693912
"drhm-02",15,2005,66.6666666666667,3,43.1559268714061
"drhm-02",15,2006,65.2252252252252,3,42.6523269614474
"drhm-02",15,2007,65.045045045045,3,42.8680894865625
"drhm-02",15,2008,64.1441441441441,3,42.4368843199198
"drhm-02",15,2009,62.8828828828829,3,42.0769762568324
"drhm-02",15,2010,56.9369369369369,3,40.8519447737363
"drhm-02",15,2011,56.036036036036,3,40.671893522671
"drhm-02",15,2012,56.036036036036,3,40.6000800057426
"drhm-02",15,2013,55.1351351351352,3,40.3839286025408
"drhm-02",15,2014,54.954954954955,3,40.204265532648
"drhm-02",15,2015,55.3153153153153,3,40.27633760472
"drhm-02",15,2016,55.3153153153153,3,40.1688107229996
"drhm-02",15,2017,55.3153153153153,3,40.2407531690428
"drhm-02",15,2018,55.3153153153153,3,40.2767243920644
"drhm-02",15,2019,54.954954954955,3,40.2045233908776
"drhm-02",15,2020,54.7747747747748,3,40.1684873548415
"drhm-02",15,2021,54.4144144144144,3,39.9529171780274
"drhm-02",15,2022,54.4144144144144,3,39.9170748841206
"drhm-02",15,2023,53.8738738738739,3,39.7731244821057
"drhm-02",16,1999,20.253164556962,4,22.8614027053368
"drhm-02",16,2000,22.7848101265823,4,23.439674265304
"drhm-02",16,2001,25.3164556962025,4,23.9450495540909
"drhm-02",16,2002,25.3164556962025,4,23.9807001779768
"drhm-02",16,2003,25.3164556962025,4,23.942813332411
"drhm-02",16,2004,25.3164556962025,4,23.7269859942815
"drhm-02",16,2005,24.9547920433996,4,23.5098738829627
"drhm-02",16,2006,24.7739602169982,4,23.0777034653093
"drhm-02",16,2007,24.2314647377938,4,21.7829218532278
"drhm-02",16,2008,23.8698010849909,4,24.3451777217702
"drhm-02",16,2009,23.8698010849909,4,24.4162256791414
"drhm-02",16,2010,23.6889692585895,4,24.4157099377471
"drhm-02",16,2011,23.508137432188,4,24.3435723494452
"drhm-02",16,2012,23.6889692585895,4,24.9821106654376
"drhm-02",16,2013,23.508137432188,4,24.553213547876
"drhm-02",16,2014,36.1663652802894,4,27.1568015635394
"drhm-02",16,2015,36.1663652802893,4,26.3338092322024
"drhm-02",16,2016,35.8047016274864,4,25.9418873386716
"drhm-02",16,2017,34.5388788426763,4,26.0481817215248
"drhm-02",16,2018,32.7305605786618,4,30.0629910167491
"drhm-02",16,2019,31.2839059674503,4,29.382896328965
"drhm-02",16,2020,28.3905967450272,4,28.1637817342671
"drhm-02",16,2021,24.4122965641953,4,28.079867723816
"drhm-02",16,2022,24.0506329113924,4,29.3920756733224
"drhm-02",16,2023,24.0506329113924,4,28.8935248839162
"drhm-02",17,1999,14.5648312611012,4,22.8614027053368
"drhm-02",17,2000,14.5648312611012,4,23.439674265304
"drhm-02",17,2001,15.4529307282415,4,23.9450495540909
"drhm-02",17,2002,15.4529307282416,4,23.9807001779768
"drhm-02",17,2003,15.4529307282416,4,23.942813332411
"drhm-02",17,2004,15.8081705150977,4,23.7269859942815
"drhm-02",17,2005,16.1634103019538,4,23.5098738829627
"drhm-02",17,2006,16.1634103019538,4,23.0777034653093
"drhm-02",17,2007,15.9857904085258,4,21.7829218532278
"drhm-02",17,2008,26.4653641207815,4,24.3451777217702
"drhm-02",17,2009,26.6429840142096,4,24.4162256791414
"drhm-02",17,2010,26.6429840142096,4,24.4157099377471
"drhm-02",17,2011,26.6429840142096,4,24.3435723494452
"drhm-02",17,2012,26.4653641207816,4,24.9821106654376
"drhm-02",17,2013,25.9325044404974,4,24.553213547876
"drhm-02",17,2014,25.3996447602132,4,27.1568015635394
"drhm-02",17,2015,23.8010657193605,4,26.3338092322024
"drhm-02",17,2016,22.3801065719361,4,25.9418873386716
"drhm-02",17,2017,22.9129662522203,4,26.0481817215248
"drhm-02",17,2018,27.5310834813499,4,30.0629910167491
"drhm-02",17,2019,26.8206039076377,4,29.382896328965
"drhm-02",17,2020,25.9325044404974,4,28.1637817342671
"drhm-02",17,2021,24.866785079929,4,28.079867723816
"drhm-02",17,2022,23.8010657193606,4,29.3920756733224
"drhm-02",17,2023,21.6696269982238,4,28.8935248839162
"drhm-02",18,1999,24.2805755395683,4,22.8614027053368
"drhm-02",18,2000,24.6402877697842,4,23.439674265304
"drhm-02",18,2001,24.4604316546762,4,23.9450495540909
"drhm-02",18,2002,24.4604316546763,4,23.9807001779768
"drhm-02",18,2003,23.5611510791367,4,23.942813332411
"drhm-02",18,2004,22.4820143884892,4,23.7269859942815
"drhm-02",18,2005,21.4028776978417,4,23.5098738829627
"drhm-02",18,2006,19.2446043165468,4,23.0777034653093
"drhm-02",18,2007,13.6690647482015,4,21.7829218532278
"drhm-02",18,2008,16.0071942446043,4,24.3451777217702
"drhm-02",18,2009,16.0071942446043,4,24.4162256791414
"drhm-02",18,2010,16.0071942446043,4,24.4157099377471
"drhm-02",18,2011,15.8273381294964,4,24.3435723494452
"drhm-02",18,2012,15.1079136690648,4,24.9821106654376
"drhm-02",18,2013,14.9280575539569,4,24.553213547876
"drhm-02",18,2014,15.2877697841727,4,27.1568015635394
"drhm-02",18,2015,12.9496402877698,4,26.3338092322024
"drhm-02",18,2016,12.9496402877698,4,25.9418873386716
"drhm-02",18,2017,14.7482014388489,4,26.0481817215248
"drhm-02",18,2018,31.6546762589928,4,30.0629910167491
"drhm-02",18,2019,31.6546762589928,4,29.382896328965
"drhm-02",18,2020,31.294964028777,4,28.1637817342671
"drhm-02",18,2021,31.2949640287769,4,28.079867723816
"drhm-02",18,2022,30.9352517985612,4,29.3920756733224
"drhm-02",18,2023,30.3956834532374,4,28.8935248839162
"drhm-02",19,1999,14.0319715808171,4,22.8614027053368
"drhm-02",19,2000,14.0319715808171,4,23.439674265304
"drhm-02",19,2001,14.0319715808171,4,23.9450495540909
"drhm-02",19,2002,14.0319715808171,4,23.9807001779768
"drhm-02",19,2003,14.9200710479573,4,23.942813332411
"drhm-02",19,2004,14.5648312611012,4,23.7269859942815
"drhm-02",19,2005,14.5648312611012,4,23.5098738829627
"drhm-02",19,2006,14.5648312611012,4,23.0777034653093
"drhm-02",19,2007,14.5648312611012,4,21.7829218532278
"drhm-02",19,2008,14.9200710479574,4,24.3451777217702
"drhm-02",19,2009,15.0976909413854,4,24.4162256791414
"drhm-02",19,2010,15.0976909413854,4,24.4157099377471
"drhm-02",19,2011,15.0976909413854,4,24.3435723494452
"drhm-02",19,2012,18.6500888099467,4,24.9821106654376
"drhm-02",19,2013,19.538188277087,4,24.553213547876
"drhm-02",19,2014,20.0710479573712,4,27.1568015635394
"drhm-02",19,2015,20.0710479573712,4,26.3338092322024
"drhm-02",19,2016,19.7158081705151,4,25.9418873386716
"drhm-02",19,2017,19.538188277087,4,26.0481817215248
"drhm-02",19,2018,19.1829484902309,4,30.0629910167491
"drhm-02",19,2019,17.9396092362345,4,29.382896328965
"drhm-02",19,2020,16.1634103019538,4,28.1637817342671
"drhm-02",19,2021,19.0053285968028,4,28.079867723816
"drhm-02",19,2022,27.3534635879218,4,29.3920756733224
"drhm-02",19,2023,27.3534635879218,4,28.8935248839162
"drhm-02",20,1999,41.1764705882353,4,22.8614027053368
"drhm-02",20,2000,41.1764705882353,4,23.439674265304
"drhm-02",20,2001,40.4634581105169,4,23.9450495540909
"drhm-02",20,2002,40.6417112299465,4,23.9807001779768
"drhm-02",20,2003,40.4634581105169,4,23.942813332411
"drhm-02",20,2004,40.4634581105169,4,23.7269859942815
"drhm-02",20,2005,40.4634581105169,4,23.5098738829627
"drhm-02",20,2006,40.6417112299465,4,23.0777034653093
"drhm-02",20,2007,40.4634581105169,4,21.7829218532278
"drhm-02",20,2008,40.4634581105169,4,24.3451777217702
"drhm-02",20,2009,40.4634581105169,4,24.4162256791414
"drhm-02",20,2010,40.6417112299465,4,24.4157099377471
"drhm-02",20,2011,40.6417112299465,4,24.3435723494452
"drhm-02",20,2012,40.9982174688057,4,24.9821106654376
"drhm-02",20,2013,38.8591800356507,4,24.553213547876
"drhm-02",20,2014,38.8591800356506,4,27.1568015635394
"drhm-02",20,2015,38.680926916221,4,26.3338092322024
"drhm-02",20,2016,38.8591800356506,4,25.9418873386716
"drhm-02",20,2017,38.5026737967914,4,26.0481817215248
"drhm-02",20,2018,39.2156862745098,4,30.0629910167491
"drhm-02",20,2019,39.2156862745098,4,29.382896328965
"drhm-02",20,2020,39.0374331550802,4,28.1637817342671
"drhm-02",20,2021,40.8199643493762,4,28.079867723816
"drhm-02",20,2022,40.8199643493762,4,29.3920756733224
"drhm-02",20,2023,40.9982174688058,4,28.8935248839162
"drhm-03",10,1999,0.3584229390681,2,0.3584229390681
"drhm-03",10,2000,0.3584229390681,2,0.3584229390681
"drhm-03",10,2001,0.3584229390681,2,0.3584229390681
"drhm-03",10,2002,0.3584229390681,2,0.3584229390681
"drhm-03",10,2003,0.3584229390681,2,0.3584229390681
"drhm-03",10,2004,0.3584229390681,2,0.3584229390681
"drhm-03",10,2005,0.3584229390681,2,0.3584229390681
"drhm-03",10,2006,0.3584229390681,2,0.3584229390681
"drhm-03",10,2007,0.3584229390681,2,0.3584229390681
"drhm-03",10,2008,0.3584229390681,2,0.3584229390681
"drhm-03",10,2009,0.3584229390681,2,0.3584229390681
"drhm-03",10,2010,0.3584229390681,2,0.3584229390681
"drhm-03",10,2011,0.3584229390681,2,0.3584229390681
"drhm-03",10,2012,0.3584229390681,2,0.3584229390681
"drhm-03",10,2013,0.3584229390681,2,0.3584229390681
"drhm-03",10,2014,0.3584229390681,2,0.3584229390681
"drhm-03",10,2015,0.3584229390681,2,0.3584229390681
"drhm-03",10,2016,0.3584229390681,2,0.3584229390681
"drhm-03",10,2017,0.3584229390681,2,0.3584229390681
"drhm-03",10,2018,0.3584229390681,2,0.3584229390681
"drhm-03",10,2019,0.3584229390681,2,0.3584229390681
"drhm-03",10,2020,0.3584229390681,2,0.3584229390681
"drhm-03",10,2021,0.3584229390681,2,0.3584229390681
"drhm-03",10,2022,0.17921146953405,2,0.17921146953405
"drhm-03",10,2023,0.17921146953405,2,0.17921146953405
"drhm-03",11,1999,1.77935943060498,3,4.64171111605249
"drhm-03",11,2000,1.77935943060498,3,6.87182257244534
"drhm-03",11,2001,1.77935943060498,3,6.87182257244534
"drhm-03",11,2002,1.77935943060498,3,6.87182257244534
"drhm-03",11,2003,8.71886120996441,3,14.6272877478393
"drhm-03",11,2004,9.4306049822064,3,16.2331596339603
"drhm-03",11,2005,9.96441281138789,3,17.0357778342654
"drhm-03",11,2006,9.4306049822064,3,16.5903024911032
"drhm-03",11,2007,9.2526690391459,3,16.2334773767158
"drhm-03",11,2008,9.2526690391459,3,16.0549059481444
"drhm-03",11,2009,8.89679715302491,3,15.3412557193696
"drhm-03",11,2010,2.66903914590747,3,9.19166243009659
"drhm-03",11,2011,1.95729537366548,3,6.87150482968988
"drhm-03",11,2012,1.77935943060498,3,6.6039654295882
"drhm-03",11,2013,2.84697508896797,3,7.67348754448398
"drhm-03",11,2014,3.02491103202847,3,7.94102694458566
"drhm-03",11,2015,1.60142348754448,3,6.42571174377224
"drhm-03",11,2016,1.60142348754448,3,6.42571174377224
"drhm-03",11,2017,1.60142348754448,3,6.42571174377224
"drhm-03",11,2018,1.60142348754448,3,6.33642602948654
"drhm-03",11,2019,1.42348754448399,3,4.16497203863751
"drhm-03",11,2020,1.42348754448399,3,6.15817234367054
"drhm-03",11,2021,1.42348754448399,3,6.15817234367054
"drhm-03",11,2022,1.77935943060499,3,6.33610828673104
"drhm-03",11,2023,1.77935943060499,3,4.28359600067784
"drhm-03",12,1999,11.9642857142857,3,4.64171111605249
"drhm-03",12,2000,11.9642857142857,3,6.87182257244534
"drhm-03",12,2001,11.9642857142857,3,6.87182257244534
"drhm-03",12,2002,11.9642857142857,3,6.87182257244534
"drhm-03",12,2003,20.5357142857143,3,14.6272877478393
"drhm-03",12,2004,23.0357142857143,3,16.2331596339603
"drhm-03",12,2005,24.1071428571429,3,17.0357778342654
"drhm-03",12,2006,23.75,3,16.5903024911032
"drhm-03",12,2007,23.2142857142857,3,16.2334773767158
"drhm-03",12,2008,22.8571428571429,3,16.0549059481444
"drhm-03",12,2009,21.7857142857143,3,15.3412557193696
"drhm-03",12,2010,15.7142857142857,3,9.19166243009659
"drhm-03",12,2011,11.7857142857143,3,6.87150482968988
"drhm-03",12,2012,11.4285714285714,3,6.6039654295882
"drhm-03",12,2013,12.5,3,7.67348754448398
"drhm-03",12,2014,12.8571428571429,3,7.94102694458566
"drhm-03",12,2015,11.25,3,6.42571174377224
"drhm-03",12,2016,11.25,3,6.42571174377224
"drhm-03",12,2017,11.25,3,6.42571174377224
"drhm-03",12,2018,11.0714285714286,3,6.33642602948654
"drhm-03",12,2019,10.8928571428571,3,4.16497203863751
"drhm-03",12,2020,10.8928571428571,3,6.15817234367054
"drhm-03",12,2021,10.8928571428571,3,6.15817234367054
"drhm-03",12,2022,10.8928571428571,3,6.33610828673104
"drhm-03",12,2023,10.8928571428571,3,4.28359600067784
"drhm-03",13,1999,0.181488203266788,3,4.64171111605249
"drhm-03",14,2019,0.178571428571429,3,4.16497203863751
"drhm-03",14,2023,0.178571428571429,3,4.28359600067784
"drhm-03",16,2022,4.64285714285714,4,1.69571237585943
"drhm-03",16,2023,4.82142857142857,4,1.6512286732875
"drhm-03",17,1999,1.985559566787,4,3.97431515271025
"drhm-03",17,2000,1.44404332129964,4,3.57155641219402
"drhm-03",17,2001,0.180505415162455,4,1.38385502707811
"drhm-03",18,1999,4.46428571428571,4,3.97431515271025
"drhm-03",18,2000,4.46428571428571,4,3.57155641219402
"drhm-03",18,2001,4.10714285714286,4,1.38385502707811
"drhm-03",18,2002,3.92857142857143,4,1.66603004838299
"drhm-03",18,2003,4.28571428571429,4,1.78507766743061
"drhm-03",18,2004,4.64285714285715,4,1.90412528647823
"drhm-03",18,2005,3.21428571428571,4,1.42793481028775
"drhm-03",18,2006,2.14285714285714,4,1.07079195314489
"drhm-03",18,2007,1.96428571428572,4,1.01126814362109
"drhm-03",18,2008,1.07142857142857,4,0.713649096002037
"drhm-03",18,2009,4.28571428571428,4,1.78507766743061
"drhm-03",18,2010,4.28571428571428,4,1.72565996095408
"drhm-03",18,2011,3.75,4,1.48767082590612
"drhm-03",18,2012,3.39285714285714,4,1.24978779390544
"drhm-03",18,2013,2.5,4,0.952168746286395
"drhm-03",18,2014,2.14285714285715,4,0.833121127238775
"drhm-03",18,2015,1.42857142857143,4,0.595025889143536
"drhm-03",18,2016,0.535714285714286,4,0.297406841524489
"drhm-03",18,2017,0.535714285714286,4,0.832166199813259
"drhm-03",18,2018,0.535714285714286,4,0.891583906289789
"drhm-03",18,2019,0.535714285714286,4,0.891583906289789
"drhm-03",18,2020,0.535714285714286,4,0.832166199813259
"drhm-03",18,2021,0.535714285714286,4,0.832166199813259
"drhm-03",18,2022,0.535714285714286,4,1.69571237585943
"drhm-03",18,2023,0.535714285714286,4,1.6512286732875
"drhm-03",19,1999,1.06951871657754,4,3.97431515271025
"drhm-03",19,2000,1.06951871657754,4,3.57155641219402
"drhm-03",19,2001,0.89126559714795,4,1.38385502707811
"drhm-03",19,2002,0.89126559714795,4,1.66603004838299
"drhm-03",19,2003,0.89126559714795,4,1.78507766743061
"drhm-03",19,2004,0.89126559714795,4,1.90412528647823
"drhm-03",19,2005,0.89126559714795,4,1.42793481028775
"drhm-03",19,2006,0.89126559714795,4,1.07079195314489
"drhm-03",19,2007,0.89126559714795,4,1.01126814362109
"drhm-03",19,2008,0.89126559714795,4,0.713649096002037
"drhm-03",19,2009,0.89126559714795,4,1.78507766743061
"drhm-03",19,2010,0.71301247771836,4,1.72565996095408
"drhm-03",19,2011,0.53475935828877,4,1.48767082590612
"drhm-03",19,2012,0.17825311942959,4,1.24978779390544
"drhm-03",19,2013,0.17825311942959,4,0.952168746286395
"drhm-03",19,2014,0.17825311942959,4,0.833121127238775
"drhm-03",19,2015,0.17825311942959,4,0.595025889143536
"drhm-03",19,2016,0.17825311942959,4,0.297406841524489
"drhm-03",19,2017,1.7825311942959,4,0.832166199813259
"drhm-03",19,2018,1.96078431372549,4,0.891583906289789
"drhm-03",19,2019,1.96078431372549,4,0.891583906289789
"drhm-03",19,2020,1.7825311942959,4,0.832166199813259
"drhm-03",19,2021,1.7825311942959,4,0.832166199813259
"drhm-03",19,2022,1.42602495543672,4,1.69571237585943
"drhm-03",19,2023,1.06951871657754,4,1.6512286732875
"drhm-03",20,1999,8.37789661319073,4,3.97431515271025
"drhm-03",20,2000,7.30837789661319,4,3.57155641219402
"drhm-03",20,2001,0.35650623885918,4,1.38385502707811
"drhm-03",20,2002,0.17825311942959,4,1.66603004838299
"drhm-03",20,2003,0.17825311942959,4,1.78507766743061
"drhm-03",20,2004,0.17825311942959,4,1.90412528647823
"drhm-03",20,2005,0.17825311942959,4,1.42793481028775
"drhm-03",20,2006,0.17825311942959,4,1.07079195314489
"drhm-03",20,2007,0.17825311942959,4,1.01126814362109
"drhm-03",20,2008,0.17825311942959,4,0.713649096002037
"drhm-03",20,2009,0.17825311942959,4,1.78507766743061
"drhm-03",20,2010,0.17825311942959,4,1.72565996095408
"drhm-03",20,2011,0.17825311942959,4,1.48767082590612
"drhm-03",20,2012,0.17825311942959,4,1.24978779390544
"drhm-03",20,2013,0.17825311942959,4,0.952168746286395
"drhm-03",20,2014,0.17825311942959,4,0.833121127238775
"drhm-03",20,2015,0.17825311942959,4,0.595025889143536
"drhm-03",20,2016,0.17825311942959,4,0.297406841524489
"drhm-03",20,2017,0.17825311942959,4,0.832166199813259
"drhm-03",20,2018,0.17825311942959,4,0.891583906289789
"drhm-03",20,2019,0.17825311942959,4,0.891583906289789
"drhm-03",20,2020,0.17825311942959,4,0.832166199813259
"drhm-03",20,2021,0.17825311942959,4,0.832166199813259
"drhm-03",20,2022,0.17825311942959,4,1.69571237585943
"drhm-03",20,2023,0.17825311942959,4,1.6512286732875
"drhm-04",1,1999,0.180505415162455,1,1.90299650678565
"drhm-04",1,2000,0.180505415162455,1,1.93896772980724
"drhm-04",1,2001,0.180505415162455,1,1.90312543590043
"drhm-04",2,1999,0.357142857142858,1,1.90299650678565
"drhm-04",2,2000,0.357142857142858,1,1.93896772980724
"drhm-04",2,2001,0.357142857142858,1,1.90312543590043
"drhm-04",2,2002,0.535714285714286,1,2.55795709054876
"drhm-04",2,2003,0.535714285714286,1,2.51299306177178
"drhm-04",2,2004,0.535714285714286,1,2.6030822807192
"drhm-04",2,2005,0.357142857142858,1,2.55843942357634
"drhm-04",2,2006,0.357142857142858,1,2.42386966003234
"drhm-04",2,2007,0.357142857142858,1,2.42370849863887
"drhm-04",2,2008,0.357142857142858,1,2.28881641230794
"drhm-04",2,2009,0.357142857142858,1,2.33361927969145
"drhm-04",2,2010,0.535714285714286,1,2.3334592694508
"drhm-04",2,2011,0.535714285714286,1,2.24369237329031
"drhm-04",2,2012,0.535714285714286,1,2.28849524067382
"drhm-04",2,2013,0.357142857142858,1,2.19904951614745
"drhm-04",2,2014,0.357142857142858,1,2.15424664876394
"drhm-04",2,2015,0.357142857142858,1,2.15424664876394
"drhm-04",2,2016,0.357142857142858,1,2.19904951614745
"drhm-04",2,2017,0.357142857142858,1,2.19904951614745
"drhm-04",2,2018,0.535714285714286,1,2.24369237329031
"drhm-04",2,2019,0.357142857142858,1,2.15424664876394
"drhm-04",2,2020,0.357142857142858,1,2.15424664876394
"drhm-04",2,2021,0.357142857142858,1,2.10928261998696
"drhm-04",2,2022,1.07142857142857,1,2.37762094471888
"drhm-04",2,2023,1.07142857142857,1,2.37778210611235
"drhm-04",3,1999,4.67625899280576,1,1.90299650678565
"drhm-04",3,2000,4.85611510791367,1,1.93896772980724
"drhm-04",3,2001,4.85611510791367,1,1.90312543590043
"drhm-04",3,2002,5.21582733812949,1,2.55795709054876
"drhm-04",3,2003,5.03597122302158,1,2.51299306177178
"drhm-04",3,2004,5.57553956834532,1,2.6030822807192
"drhm-04",3,2005,5.57553956834532,1,2.55843942357634
"drhm-04",3,2006,5.39568345323741,1,2.42386966003234
"drhm-04",3,2007,5.21582733812949,1,2.42370849863887
"drhm-04",3,2008,4.67625899280575,1,2.28881641230794
"drhm-04",3,2009,4.67625899280575,1,2.33361927969145
"drhm-04",3,2010,4.67625899280575,1,2.3334592694508
"drhm-04",3,2011,4.49640287769784,1,2.24369237329031
"drhm-04",3,2012,4.49640287769784,1,2.28849524067382
"drhm-04",3,2013,4.49640287769784,1,2.19904951614745
"drhm-04",3,2014,4.49640287769784,1,2.15424664876394
"drhm-04",3,2015,4.49640287769784,1,2.15424664876394
"drhm-04",3,2016,4.49640287769784,1,2.19904951614745
"drhm-04",3,2017,4.49640287769784,1,2.19904951614745
"drhm-04",3,2018,4.49640287769784,1,2.24369237329031
"drhm-04",3,2019,4.49640287769784,1,2.15424664876394
"drhm-04",3,2020,4.49640287769784,1,2.15424664876394
"drhm-04",3,2021,4.31654676258993,1,2.10928261998696
"drhm-04",3,2022,4.49640287769784,1,2.37762094471888
"drhm-04",3,2023,4.67625899280576,1,2.37778210611235
"drhm-04",4,1999,3.584229390681,1,1.90299650678565
"drhm-04",4,2000,3.40501792114695,1,1.93896772980724
"drhm-04",4,2001,3.40501792114695,1,1.90312543590043
"drhm-04",4,2002,3.584229390681,1,2.55795709054876
"drhm-04",4,2003,3.584229390681,1,2.51299306177178
"drhm-04",4,2004,3.40501792114695,1,2.6030822807192
"drhm-04",4,2005,3.40501792114695,1,2.55843942357634
"drhm-04",4,2006,3.40501792114695,1,2.42386966003234
"drhm-04",4,2007,3.40501792114695,1,2.42370849863887
"drhm-04",4,2008,3.40501792114695,1,2.28881641230794
"drhm-04",4,2009,3.40501792114695,1,2.33361927969145
"drhm-04",4,2010,3.40501792114695,1,2.3334592694508
"drhm-04",4,2011,3.2258064516129,1,2.24369237329031
"drhm-04",4,2012,3.2258064516129,1,2.28849524067382
"drhm-04",4,2013,3.2258064516129,1,2.19904951614745
"drhm-04",4,2014,3.04659498207885,1,2.15424664876394
"drhm-04",4,2015,3.04659498207885,1,2.15424664876394
"drhm-04",4,2016,3.04659498207885,1,2.19904951614745
"drhm-04",4,2017,3.04659498207885,1,2.19904951614745
"drhm-04",4,2018,3.04659498207885,1,2.24369237329031
"drhm-04",4,2019,3.04659498207885,1,2.15424664876394
"drhm-04",4,2020,3.04659498207885,1,2.15424664876394
"drhm-04",4,2021,3.04659498207885,1,2.10928261998696
