"County_Route","nlcd","year","frequency","totpix","class","ijbg_class","description","color","percent"
"Orange-05","42",2016,1554,11153,"forest","evergreen forest","Evergreen Forest","#1C6330",13.9334708150273
"Orange-05","42",2019,1561,11153,"forest","evergreen forest","Evergreen Forest","#1C6330",13.996234197077
"Orange-05","42",2021,1603,11153,"forest","evergreen forest","Evergreen Forest","#1C6330",14.3728144893751
"Orange-05","43",2001,1525,11153,"forest","mixed forest","Mixed Forest","#B5C98E",13.673451089393
"Orange-05","43",2004,1528,11153,"forest","mixed forest","Mixed Forest","#B5C98E",13.7003496817
"Orange-05","43",2006,1518,11153,"forest","mixed forest","Mixed Forest","#B5C98E",13.6106877073433
"Orange-05","43",2008,1536,11153,"forest","mixed forest","Mixed Forest","#B5C98E",13.7720792611853
"Orange-05","43",2011,1553,11153,"forest","mixed forest","Mixed Forest","#B5C98E",13.9245046175917
"Orange-05","43",2013,1550,11153,"forest","mixed forest","Mixed Forest","#B5C98E",13.8976060252847
"Orange-05","43",2016,1561,11153,"forest","mixed forest","Mixed Forest","#B5C98E",13.996234197077
"Orange-05","43",2019,1474,11153,"forest","mixed forest","Mixed Forest","#B5C98E",13.2161750201739
"Orange-05","43",2021,1471,11153,"forest","mixed forest","Mixed Forest","#B5C98E",13.1892764278669
"Orange-05","52",2001,81,11153,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.72626199228907
"Orange-05","52",2004,139,11153,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.24630144355779
"Orange-05","52",2006,55,11153,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.493140858961714
"Orange-05","52",2008,107,11153,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.959383125616426
"Orange-05","52",2011,57,11153,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.511073253833049
"Orange-05","52",2013,174,11153,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.56011835380615
"Orange-05","52",2016,164,11153,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.47045637944948
"Orange-05","52",2019,186,11153,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.66771272303416
"Orange-05","52",2021,252,11153,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.25948175378822
"Orange-05","71",2001,168,11153,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.50632116919215
"Orange-05","71",2004,151,11153,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.3538958127858
"Orange-05","71",2006,253,11153,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.26844795122389
"Orange-05","71",2008,191,11153,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.7125437102125
"Orange-05","71",2011,302,11153,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.7077916255716
"Orange-05","71",2013,198,11153,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.77530709226217
"Orange-05","71",2016,183,11153,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.64081413072716
"Orange-05","71",2019,169,11153,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.51528736662781
"Orange-05","71",2021,65,11153,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",0.58280283331839
"Orange-05","81",2001,3366,11153,"planted","pasture","Pasture/Hay","#DBD83D",30.1802205684569
"Orange-05","81",2004,3306,11153,"planted","pasture","Pasture/Hay","#DBD83D",29.6422487223169
"Orange-05","81",2006,3223,11153,"planted","pasture","Pasture/Hay","#DBD83D",28.8980543351565
"Orange-05","81",2008,3165,11153,"planted","pasture","Pasture/Hay","#DBD83D",28.3780148838877
"Orange-05","81",2011,3128,11153,"planted","pasture","Pasture/Hay","#DBD83D",28.046265578768
"Orange-05","81",2013,3124,11153,"planted","pasture","Pasture/Hay","#DBD83D",28.0104007890254
"Orange-05","81",2016,3116,11153,"planted","pasture","Pasture/Hay","#DBD83D",27.93867120954
"Orange-05","81",2019,2948,11153,"planted","pasture","Pasture/Hay","#DBD83D",26.4323500403479
"Orange-05","81",2021,2948,11153,"planted","pasture","Pasture/Hay","#DBD83D",26.4323500403479
"Orange-05","82",2001,1230,11153,"planted","cultivated crops","Cultivated Crops","#AA7028",11.0284228458711
"Orange-05","82",2004,1233,11153,"planted","cultivated crops","Cultivated Crops","#AA7028",11.0553214381781
"Orange-05","82",2006,1287,11153,"planted","cultivated crops","Cultivated Crops","#AA7028",11.5394960997041
"Orange-05","82",2008,1327,11153,"planted","cultivated crops","Cultivated Crops","#AA7028",11.8981439971308
"Orange-05","82",2011,1327,11153,"planted","cultivated crops","Cultivated Crops","#AA7028",11.8981439971308
"Orange-05","82",2013,1339,11153,"planted","cultivated crops","Cultivated Crops","#AA7028",12.0057383663588
"Orange-05","82",2016,1347,11153,"planted","cultivated crops","Cultivated Crops","#AA7028",12.0774679458442
"Orange-05","82",2019,1329,11153,"planted","cultivated crops","Cultivated Crops","#AA7028",11.9160763920022
"Orange-05","82",2021,1329,11153,"planted","cultivated crops","Cultivated Crops","#AA7028",11.9160763920022
"Orange-05","90",2001,0,11153,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-05","90",2004,0,11153,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-05","90",2006,0,11153,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-05","90",2008,0,11153,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-05","90",2011,0,11153,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-05","90",2013,0,11153,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-05","90",2016,0,11153,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-05","90",2019,0,11153,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-05","90",2021,0,11153,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0
"Orange-05","95",2001,3,11153,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0268985923070026
"Orange-05","95",2004,1,11153,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.00896619743566753
"Orange-05","95",2006,2,11153,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0179323948713351
"Orange-05","95",2008,3,11153,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0268985923070026
"Orange-05","95",2011,2,11153,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0179323948713351
"Orange-05","95",2013,5,11153,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0448309871783377
"Orange-05","95",2016,2,11153,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0179323948713351
"Orange-05","95",2019,3,11153,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0268985923070026
"Orange-05","95",2021,3,11153,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0.0268985923070026
"Orange-06","11",2001,23,11177,"water","water","Open Water","#476BA0",0.205779726223495
"Orange-06","11",2004,24,11177,"water","water","Open Water","#476BA0",0.214726670841907
"Orange-06","11",2006,23,11177,"water","water","Open Water","#476BA0",0.205779726223495
"Orange-06","11",2008,23,11177,"water","water","Open Water","#476BA0",0.205779726223495
"Orange-06","11",2011,24,11177,"water","water","Open Water","#476BA0",0.214726670841907
"Orange-06","11",2013,22,11177,"water","water","Open Water","#476BA0",0.196832781605082
"Orange-06","11",2016,23,11177,"water","water","Open Water","#476BA0",0.205779726223495
"Orange-06","11",2019,23,11177,"water","water","Open Water","#476BA0",0.205779726223495
"Orange-06","11",2021,23,11177,"water","water","Open Water","#476BA0",0.205779726223495
"Orange-06","21",2001,1990,11177,"developed","developed","Developed, Open Space","#DDC9C9",17.8044197906415
"Orange-06","21",2004,1990,11177,"developed","developed","Developed, Open Space","#DDC9C9",17.8044197906415
"Orange-06","21",2006,2003,11177,"developed","developed","Developed, Open Space","#DDC9C9",17.9207300706809
"Orange-06","21",2008,2003,11177,"developed","developed","Developed, Open Space","#DDC9C9",17.9207300706809
"Orange-06","21",2011,2050,11177,"developed","developed","Developed, Open Space","#DDC9C9",18.3412364677463
"Orange-06","21",2013,2050,11177,"developed","developed","Developed, Open Space","#DDC9C9",18.3412364677463
"Orange-06","21",2016,2074,11177,"developed","developed","Developed, Open Space","#DDC9C9",18.5559631385882
"Orange-06","21",2019,2174,11177,"developed","developed","Developed, Open Space","#DDC9C9",19.4506576004295
"Orange-06","21",2021,2172,11177,"developed","developed","Developed, Open Space","#DDC9C9",19.4327637111926
"Orange-06","22",2001,654,11177,"developed","developed","Developed, Low Intensity","#D89382",5.85130178044198
"Orange-06","22",2004,654,11177,"developed","developed","Developed, Low Intensity","#D89382",5.85130178044198
"Orange-06","22",2006,663,11177,"developed","developed","Developed, Low Intensity","#D89382",5.93182428200769
"Orange-06","22",2008,663,11177,"developed","developed","Developed, Low Intensity","#D89382",5.93182428200769
"Orange-06","22",2011,762,11177,"developed","developed","Developed, Low Intensity","#D89382",6.81757179923056
"Orange-06","22",2013,762,11177,"developed","developed","Developed, Low Intensity","#D89382",6.81757179923056
"Orange-06","22",2016,785,11177,"developed","developed","Developed, Low Intensity","#D89382",7.02335152545406
"Orange-06","22",2019,899,11177,"developed","developed","Developed, Low Intensity","#D89382",8.04330321195312
"Orange-06","22",2021,926,11177,"developed","developed","Developed, Low Intensity","#D89382",8.28487071665026
"Orange-06","23",2001,293,11177,"developed","developed","Developed, Medium Intensity","#ED0000",2.62145477319495
"Orange-06","23",2004,293,11177,"developed","developed","Developed, Medium Intensity","#ED0000",2.62145477319495
"Orange-06","23",2006,302,11177,"developed","developed","Developed, Medium Intensity","#ED0000",2.70197727476067
"Orange-06","23",2008,302,11177,"developed","developed","Developed, Medium Intensity","#ED0000",2.70197727476067
"Orange-06","23",2011,349,11177,"developed","developed","Developed, Medium Intensity","#ED0000",3.12248367182607
"Orange-06","23",2013,349,11177,"developed","developed","Developed, Medium Intensity","#ED0000",3.12248367182607
"Orange-06","23",2016,357,11177,"developed","developed","Developed, Medium Intensity","#ED0000",3.19405922877337
"Orange-06","23",2019,610,11177,"developed","developed","Developed, Medium Intensity","#ED0000",5.45763621723182
"Orange-06","23",2021,647,11177,"developed","developed","Developed, Medium Intensity","#ED0000",5.78867316811309
"Orange-06","24",2001,40,11177,"developed","developed","Developed, High Intensity","#AA0000",0.357877784736512
"Orange-06","24",2004,40,11177,"developed","developed","Developed, High Intensity","#AA0000",0.357877784736512
"Orange-06","24",2006,49,11177,"developed","developed","Developed, High Intensity","#AA0000",0.438400286302228
"Orange-06","24",2008,49,11177,"developed","developed","Developed, High Intensity","#AA0000",0.438400286302228
"Orange-06","24",2011,58,11177,"developed","developed","Developed, High Intensity","#AA0000",0.518922787867943
"Orange-06","24",2013,58,11177,"developed","developed","Developed, High Intensity","#AA0000",0.518922787867943
"Orange-06","24",2016,59,11177,"developed","developed","Developed, High Intensity","#AA0000",0.527869732486356
"Orange-06","24",2019,135,11177,"developed","developed","Developed, High Intensity","#AA0000",1.20783752348573
"Orange-06","24",2021,138,11177,"developed","developed","Developed, High Intensity","#AA0000",1.23467835734097
"Orange-06","31",2001,31,11177,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.277355283170797
"Orange-06","31",2004,31,11177,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.277355283170797
"Orange-06","31",2006,31,11177,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.277355283170797
"Orange-06","31",2008,34,11177,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.304196117026036
"Orange-06","31",2011,31,11177,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.277355283170797
"Orange-06","31",2013,31,11177,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.277355283170797
"Orange-06","31",2016,31,11177,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.277355283170797
"Orange-06","31",2019,43,11177,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.384718618591751
"Orange-06","31",2021,59,11177,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.527869732486356
"Orange-06","41",2001,2792,11177,"forest","deciduous forest","Deciduous Forest","#68AA63",24.9798693746086
"Orange-06","41",2004,2730,11177,"forest","deciduous forest","Deciduous Forest","#68AA63",24.425158808267
"Orange-06","41",2006,2697,11177,"forest","deciduous forest","Deciduous Forest","#68AA63",24.1299096358594
"Orange-06","41",2008,2533,11177,"forest","deciduous forest","Deciduous Forest","#68AA63",22.6626107184397
"Orange-06","41",2011,2507,11177,"forest","deciduous forest","Deciduous Forest","#68AA63",22.4299901583609
"Orange-06","41",2013,2524,11177,"forest","deciduous forest","Deciduous Forest","#68AA63",22.5820882168739
"Orange-06","41",2016,2462,11177,"forest","deciduous forest","Deciduous Forest","#68AA63",22.0273776505323
"Orange-06","41",2019,2304,11177,"forest","deciduous forest","Deciduous Forest","#68AA63",20.6137604008231
"Orange-06","41",2021,2305,11177,"forest","deciduous forest","Deciduous Forest","#68AA63",20.6227073454415
"Orange-06","42",2001,2073,11177,"forest","evergreen forest","Evergreen Forest","#1C6330",18.5470161939698
"Orange-06","42",2004,1977,11177,"forest","evergreen forest","Evergreen Forest","#1C6330",17.6881095106021
"Orange-06","42",2006,1927,11177,"forest","evergreen forest","Evergreen Forest","#1C6330",17.2407622796815
"Orange-06","42",2008,1848,11177,"forest","evergreen forest","Evergreen Forest","#1C6330",16.5339536548269
"Orange-06","42",2011,1850,11177,"forest","evergreen forest","Evergreen Forest","#1C6330",16.5518475440637
"Orange-06","42",2013,1870,11177,"forest","evergreen forest","Evergreen Forest","#1C6330",16.730786436432
"Orange-06","42",2016,1934,11177,"forest","evergreen forest","Evergreen Forest","#1C6330",17.3033908920104
"Orange-06","42",2019,1837,11177,"forest","evergreen forest","Evergreen Forest","#1C6330",16.4355372640243
"Orange-06","42",2021,1839,11177,"forest","evergreen forest","Evergreen Forest","#1C6330",16.4534311532612
"Orange-06","43",2001,1956,11177,"forest","mixed forest","Mixed Forest","#B5C98E",17.5002236736155
"Orange-06","43",2004,1944,11177,"forest","mixed forest","Mixed Forest","#B5C98E",17.3928603381945
"Orange-06","43",2006,1956,11177,"forest","mixed forest","Mixed Forest","#B5C98E",17.5002236736155
"Orange-06","43",2008,1937,11177,"forest","mixed forest","Mixed Forest","#B5C98E",17.3302317258656
"Orange-06","43",2011,1939,11177,"forest","mixed forest","Mixed Forest","#B5C98E",17.3481256151024
"Orange-06","43",2013,1950,11177,"forest","mixed forest","Mixed Forest","#B5C98E",17.446542005905
"Orange-06","43",2016,1987,11177,"forest","mixed forest","Mixed Forest","#B5C98E",17.7775789567863
"Orange-06","43",2019,1829,11177,"forest","mixed forest","Mixed Forest","#B5C98E",16.363961707077
"Orange-06","43",2021,1816,11177,"forest","mixed forest","Mixed Forest","#B5C98E",16.2476514270377
"Orange-06","52",2001,82,11177,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.733649458709851
"Orange-06","52",2004,68,11177,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.608392234052071
"Orange-06","52",2006,72,11177,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.644180012525722
"Orange-06","52",2008,98,11177,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.876800572604456
"Orange-06","52",2011,66,11177,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.590498344815246
"Orange-06","52",2013,265,11177,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",2.37094032387939
"Orange-06","52",2016,149,11177,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.33309474814351
"Orange-06","52",2019,103,11177,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",0.92153529569652
"Orange-06","52",2021,114,11177,"shrubland","shrubland","Scrub/Shrub","#CCBA7C",1.01995168649906
"Orange-06","71",2001,133,11177,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.1899436342489
"Orange-06","71",2004,310,11177,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.77355283170797
"Orange-06","71",2006,361,11177,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",3.22984700724703
"Orange-06","71",2008,598,11177,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",5.35027288181086
"Orange-06","71",2011,465,11177,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",4.16032924756196
"Orange-06","71",2013,237,11177,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.12042587456384
"Orange-06","71",2016,294,11177,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.63040171781337
"Orange-06","71",2019,273,11177,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",2.4425158808267
"Orange-06","71",2021,207,11177,"herbaceous","herbaceous","Grassland/Herbaceous","#E2E2C1",1.85201753601145
"Orange-06","81",2001,892,11177,"planted","pasture","Pasture/Hay","#DBD83D",7.98067459962423
"Orange-06","81",2004,898,11177,"planted","pasture","Pasture/Hay","#DBD83D",8.0343562673347
"Orange-06","81",2006,875,11177,"planted","pasture","Pasture/Hay","#DBD83D",7.82857654111121
"Orange-06","81",2008,857,11177,"planted","pasture","Pasture/Hay","#DBD83D",7.66753153797978
"Orange-06","81",2011,844,11177,"planted","pasture","Pasture/Hay","#DBD83D",7.55122125794041
"Orange-06","81",2013,827,11177,"planted","pasture","Pasture/Hay","#DBD83D",7.3991231994274
"Orange-06","81",2016,784,11177,"planted","pasture","Pasture/Hay","#DBD83D",7.01440458083564
"Orange-06","81",2019,722,11177,"planted","pasture","Pasture/Hay","#DBD83D",6.45969401449405
"Orange-06","81",2021,706,11177,"planted","pasture","Pasture/Hay","#DBD83D",6.31654290059944
"Orange-06","82",2001,179,11177,"planted","cultivated crops","Cultivated Crops","#AA7028",1.60150308669589
"Orange-06","82",2004,179,11177,"planted","cultivated crops","Cultivated Crops","#AA7028",1.60150308669589
"Orange-06","82",2006,179,11177,"planted","cultivated crops","Cultivated Crops","#AA7028",1.60150308669589
"Orange-06","82",2008,193,11177,"planted","cultivated crops","Cultivated Crops","#AA7028",1.72676031135367
"Orange-06","82",2011,193,11177,"planted","cultivated crops","Cultivated Crops","#AA7028",1.72676031135367
"Orange-06","82",2013,193,11177,"planted","cultivated crops","Cultivated Crops","#AA7028",1.72676031135367
"Orange-06","82",2016,199,11177,"planted","cultivated crops","Cultivated Crops","#AA7028",1.78044197906415
"Orange-06","82",2019,186,11177,"planted","cultivated crops","Cultivated Crops","#AA7028",1.66413169902478
"Orange-06","82",2021,186,11177,"planted","cultivated crops","Cultivated Crops","#AA7028",1.66413169902478
"Orange-06","90",2001,39,11177,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.3489308401181
"Orange-06","90",2004,39,11177,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.3489308401181
"Orange-06","90",2006,39,11177,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.3489308401181
"Orange-06","90",2008,39,11177,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.3489308401181
"Orange-06","90",2011,39,11177,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.3489308401181
"Orange-06","90",2013,39,11177,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.3489308401181
"Orange-06","90",2016,39,11177,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.3489308401181
"Orange-06","90",2019,39,11177,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.3489308401181
"Orange-06","90",2021,39,11177,"wetlands","wetlands","Woody Wetlands","#BAD8EA",0.3489308401181
"Orange-06","95",2001,0,11177,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-06","95",2004,0,11177,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-06","95",2006,0,11177,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-06","95",2008,0,11177,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-06","95",2011,0,11177,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-06","95",2013,0,11177,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-06","95",2016,0,11177,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-06","95",2019,0,11177,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-06","95",2021,0,11177,"wetlands","wetlands","Emergent Herbaceous Wetlands","#70A3BA",0
"Orange-07","11",2001,121,11156,"water","water","Open Water","#476BA0",1.08461814270348
"Orange-07","11",2004,163,11156,"water","water","Open Water","#476BA0",1.46109716744353
"Orange-07","11",2006,150,11156,"water","water","Open Water","#476BA0",1.34456794550018
"Orange-07","11",2008,150,11156,"water","water","Open Water","#476BA0",1.34456794550018
"Orange-07","11",2011,147,11156,"water","water","Open Water","#476BA0",1.31767658659018
"Orange-07","11",2013,160,11156,"water","water","Open Water","#476BA0",1.43420580853352
"Orange-07","11",2016,150,11156,"water","water","Open Water","#476BA0",1.34456794550018
"Orange-07","11",2019,117,11156,"water","water","Open Water","#476BA0",1.04876299749014
"Orange-07","11",2021,116,11156,"water","water","Open Water","#476BA0",1.03979921118681
"Orange-07","21",2001,1118,11156,"developed","developed","Developed, Open Space","#DDC9C9",10.021513087128
"Orange-07","21",2004,1118,11156,"developed","developed","Developed, Open Space","#DDC9C9",10.021513087128
"Orange-07","21",2006,1118,11156,"developed","developed","Developed, Open Space","#DDC9C9",10.021513087128
"Orange-07","21",2008,1118,11156,"developed","developed","Developed, Open Space","#DDC9C9",10.021513087128
"Orange-07","21",2011,1130,11156,"developed","developed","Developed, Open Space","#DDC9C9",10.129078522768
"Orange-07","21",2013,1130,11156,"developed","developed","Developed, Open Space","#DDC9C9",10.129078522768
"Orange-07","21",2016,1130,11156,"developed","developed","Developed, Open Space","#DDC9C9",10.129078522768
"Orange-07","21",2019,1340,11156,"developed","developed","Developed, Open Space","#DDC9C9",12.0114736464683
"Orange-07","21",2021,1337,11156,"developed","developed","Developed, Open Space","#DDC9C9",11.9845822875583
"Orange-07","22",2001,215,11156,"developed","developed","Developed, Low Intensity","#D89382",1.92721405521692
"Orange-07","22",2004,215,11156,"developed","developed","Developed, Low Intensity","#D89382",1.92721405521692
"Orange-07","22",2006,215,11156,"developed","developed","Developed, Low Intensity","#D89382",1.92721405521692
"Orange-07","22",2008,215,11156,"developed","developed","Developed, Low Intensity","#D89382",1.92721405521692
"Orange-07","22",2011,219,11156,"developed","developed","Developed, Low Intensity","#D89382",1.96306920043026
"Orange-07","22",2013,219,11156,"developed","developed","Developed, Low Intensity","#D89382",1.96306920043026
"Orange-07","22",2016,219,11156,"developed","developed","Developed, Low Intensity","#D89382",1.96306920043026
"Orange-07","22",2019,347,11156,"developed","developed","Developed, Low Intensity","#D89382",3.11043384725708
"Orange-07","22",2021,348,11156,"developed","developed","Developed, Low Intensity","#D89382",3.11939763356042
"Orange-07","23",2001,19,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.170311939763356
"Orange-07","23",2004,19,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.170311939763356
"Orange-07","23",2006,19,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.170311939763356
"Orange-07","23",2008,19,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.170311939763356
"Orange-07","23",2011,20,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.179275726066691
"Orange-07","23",2013,20,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.179275726066691
"Orange-07","23",2016,20,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.179275726066691
"Orange-07","23",2019,45,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.403370383650054
"Orange-07","23",2021,47,11156,"developed","developed","Developed, Medium Intensity","#ED0000",0.421297956256723
"Orange-07","24",2001,0,11156,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-07","24",2004,0,11156,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-07","24",2006,0,11156,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-07","24",2008,0,11156,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-07","24",2011,0,11156,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-07","24",2013,0,11156,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-07","24",2016,0,11156,"developed","developed","Developed, High Intensity","#AA0000",0
"Orange-07","24",2019,2,11156,"developed","developed","Developed, High Intensity","#AA0000",0.0179275726066691
"Orange-07","24",2021,2,11156,"developed","developed","Developed, High Intensity","#AA0000",0.0179275726066691
"Orange-07","31",2001,10,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0896378630333453
"Orange-07","31",2004,10,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0896378630333453
"Orange-07","31",2006,10,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0896378630333453
"Orange-07","31",2008,10,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0896378630333453
"Orange-07","31",2011,11,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0986016493366798
"Orange-07","31",2013,10,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0896378630333453
"Orange-07","31",2016,12,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.107565435640014
"Orange-07","31",2019,10,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.0896378630333453
"Orange-07","31",2021,20,11156,"barren","barren","Barren Land (Rock/Sand/Clay)","#B2ADA3",0.179275726066691
"Orange-07","41",2001,3670,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",32.8970957332377
"Orange-07","41",2004,3506,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",31.4270347794909
"Orange-07","41",2006,3513,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",31.4897812836142
"Orange-07","41",2008,3412,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",30.5844388669774
"Orange-07","41",2011,3471,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",31.1133022588741
"Orange-07","41",2013,3314,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",29.7059878092506
"Orange-07","41",2016,3362,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",30.1362495518107
"Orange-07","41",2019,3155,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",28.2807457870204
"Orange-07","41",2021,3054,11156,"forest","deciduous forest","Deciduous Forest","#68AA63",27.3754033703837
"Orange-07","42",2001,420,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",3.7647902474005
"Orange-07","42",2004,396,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",3.54965937612047
"Orange-07","42",2006,396,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",3.54965937612047
"Orange-07","42",2008,411,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",3.68411617067049
"Orange-07","42",2011,409,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",3.66618859806382
"Orange-07","42",2013,368,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",3.29867335962711
"Orange-07","42",2016,385,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",3.45105772678379
"Orange-07","42",2019,431,11156,"forest","evergreen forest","Evergreen Forest","#1C6330",3.86339189673718
