"mean","sd","X5.5.","X94.5.","rhat","ess_bulk","parameter","common_name"
-0.0533845202,0.00617264704411953,-0.0631031975,-0.0433204445,1.0004092592443,924.824900028018,"52","Scarlet Tanager"
0.01847559856,0.00284670115277627,0.014059951,0.0231266025,1.0078592887009,1310.62210208584,"53","Summer Tanager"
0.0001700372450615,0.00141027886990776,-0.0021387795,0.00240589795,1.00131733859024,1744.31286763065,"54","Tufted Titmouse"
0.00887022788645,0.00441007544747796,0.00150635195,0.0160422765,1.00169143750218,673.523299434434,"55","White-breasted Nuthatch"
0.04913898365,0.00497331082856848,0.041120838,0.0569467065,1.00819379976939,467.847498980679,"56","White-eyed Vireo"
-0.06496986065,0.00262240604975497,-0.069073132,-0.060885521,1.00232759500027,2381.76381062759,"57","Wood Thrush"
0.0052779199297,0.00363119003346555,-0.0004177703,0.0111196245,1.00202448200542,1033.41534150645,"58","Yellow-billed Cuckoo"
-0.0434647328,0.00328655166620601,-0.0488881825,-0.0382217085,1.0003768643339,1591.62979840842,"59","Yellow-breasted Chat"
-0.025676046629,0.00656260835161888,-0.036211716,-0.0154196215,1.00075759400705,854.956134497234,"60","Yellow-throated Vireo"
0.05117591695,0.00531438868387506,0.0425062805,0.0595734985,1.00721217868763,524.798039482709,"61","Yellow-throated Warbler"
0.6672362605,0.0370702289625558,0.60844913,0.726793585,1.00217812165077,1363.45581743136,"a_bar",NA
1.59245731,0.0282896831663192,1.5498402,1.63769,1.00180044542353,1483.8133443513,"sigma",NA
-0.0862722189,0.023468334045449,-0.12228224,-0.0483246455,1.00041900827596,794.089658318149,"64",NA
0.1951280704,0.0337488506419616,0.14246843,0.24900986,1.00379059314875,799.32141339251,"65",NA
0.00290035789285,0.0267606727082853,-0.039789325,0.0452454075,0.999407946080722,1706.49047535153,"66",NA
0.054987701786625,0.0503863535334974,-0.0234935495,0.13193003,1.00220110375756,2385.11546166627,"67",NA
-0.610373467,0.0320339829821357,-0.66185933,-0.559855205,1.00346473301422,637.972043163547,"68",NA
-0.1081178113715,0.0413002401029995,-0.17429232,-0.041155243,1.00325127060005,690.702855123676,"69",NA
-0.126297333045,0.0388181323469465,-0.188074035,-0.0629388815,1.0039073361901,984.485876233279,"70",NA
0.08034325032955,0.0410118294227906,0.0151133405,0.146336265,1.00075283107007,865.262181494276,"71",NA
0.0953291462325,0.0390980497134244,0.034088262,0.157729155,1.00274306979387,695.404644199254,"72",NA
-0.280170595,0.0305860363964538,-0.329891545,-0.23091183,1.00147207782178,857.906667264766,"73",NA
-0.12256598265,0.0338584983602445,-0.17667455,-0.0688672005,1.00197302697983,1077.93606635668,"74",NA
0.1413356321,0.0336274668162423,0.0882848975,0.19566458,1.00075093492861,594.235390705487,"75",NA
0.0699017728699,0.0322077980710429,0.0168897935,0.1217388,1.00047535964177,1375.45025894776,"76",NA
-0.028454651405975,0.0344580420401047,-0.0843019585,0.0272993065,1.00182426489331,782.282571953607,"77",NA
0.0587811032921,0.0258273082745141,0.017275599,0.099843751,1.00164460110973,868.647977401296,"78",NA
-0.4520657045,0.0443945641088905,-0.523419755,-0.38179402,1.00028449580564,1574.81577106965,"79",NA
0.08544036904525,0.0355135227917205,0.026638191,0.14192861,1.00106734245492,1240.96932844984,"80",NA
0.2401540569,0.0501605891897424,0.15944107,0.320301785,1.00381247619594,2155.88381841977,"81",NA
-0.2601025675,0.0324266937309311,-0.31166667,-0.207128105,1.00032345864251,735.449355433763,"82",NA
-0.021666702293445,0.029314915713869,-0.0688862145,0.025176623,1.00606000242618,781.135820930293,"83",NA
0.1343775105045,0.0503442262716561,0.0535048975,0.21635681,1.002093037551,1995.58850556099,"84",NA
-0.3396112155,0.0483298531105144,-0.415147375,-0.26168934,1.00353353386809,1839.45224440761,"85",NA
0.1110889957,0.0235389076815034,0.0742751935,0.14783711,1.00031246811239,912.076394075539,"86",NA
0.2761596775,0.0347705032715285,0.221825825,0.33234829,1.00182682737514,1254.31357506793,"87",NA
0.4156902435,0.04272480615333,0.34606056,0.481781015,1.00643093085629,1907.82764344655,"88",NA
0.0529803362175,0.0409853991623531,-0.013763696,0.11719098,1.00059528527071,1668.55430222399,"89",NA
-0.18259096015,0.0287124282851772,-0.227662345,-0.136857615,1.00270369529875,742.146149295674,"90",NA
-0.00696032435995,0.0290718322172578,-0.053678862,0.037096415,1.00481726415066,1509.68581375533,"91",NA
0.04090531417658,0.0384730160046621,-0.0198801175,0.100235525,1.00161439980781,801.865959413104,"92",NA
0.0833369819925,0.0341534832500919,0.028954633,0.136534365,1.0021532241325,990.444553978076,"93",NA
-0.19746017655,0.0275340153338709,-0.241731055,-0.152959945,1.00064868979037,1281.48482165732,"94",NA
0.5490691165,0.0325115165180137,0.4965581,0.60105141,1.00312131287706,1593.84583138779,"95",NA
-0.0052821011935,0.0474591283949679,-0.08156671,0.0691236385,1.01411945254597,441.74028546754,"96",NA
-0.282481438,0.0364797436494079,-0.34227853,-0.22469339,1.00099654854864,1484.54643254184,"97",NA
-0.094718207615,0.0482951923712579,-0.173614205,-0.020273865,1.00163901221823,2154.75418021791,"98",NA
0.05546100271615,0.0489862194716888,-0.0214004765,0.13359475,0.999864845510663,1609.07958904425,"99",NA
-0.163091876,0.0235551536124148,-0.202084765,-0.12515168,1.0032855126365,684.188279087545,"100",NA
0.6403569345,0.0433324701725373,0.57211292,0.711380035,0.999466880045646,2052.81123819571,"101",NA
0.120514715822,0.0375098738014023,0.061730705,0.1825193,1.00235555180684,743.2099307546,"102",NA
-0.07613016250695,0.0489396617969173,-0.154112015,0.00273094585,1.00145622833262,2550.34889071146,"103",NA
-0.112074862317,0.0517038935270271,-0.19517226,-0.0311826035,1.00223662027781,1835.96807464127,"104",NA
0.2382743595,0.0370199860236853,0.17959103,0.295965515,1.00233738514733,2291.46829178554,"105",NA
0.081414198941,0.0488113076555838,0.00300935029999999,0.159925485,1.00080018401563,2174.50381822618,"106",NA
0.0591588520261,0.0265401236718045,0.0173765085,0.101840605,1.00405362800998,419.248949867896,"107",NA
-0.162666152,0.0391492703513773,-0.22385788,-0.098963116,1.00317627022412,1529.59434269486,"108",NA
-0.00932542567322,0.0347672532858863,-0.0633533665,0.046365126,1.00364771812125,837.611127542562,"109",NA
0.091072615531,0.0466252900161198,0.0154809105,0.164926335,1.00446119305153,2253.45931068737,"110",NA
-0.338405525,0.0535754340737569,-0.42490764,-0.255249575,1.00370491598438,2374.76721202468,"111",NA
-0.332043683,0.0389796846774867,-0.393868205,-0.26917448,1.00099155713531,971.850500809833,"112",NA
-0.1761365074,0.0299932741870354,-0.223691605,-0.12595334,1.00119116495403,1021.36100991761,"113",NA
0.06650580893,0.027685734004845,0.0224606265,0.11160206,1.00038870248985,1292.11724785277,"114",NA
-0.21548753775,0.0508753031232602,-0.29877833,-0.13288109,1.00137565784994,1692.95468269689,"115",NA
0.034267039337105,0.0488344120135681,-0.043537489,0.11230154,1.0017292743504,2991.40988261791,"116",NA
-0.0419534686194,0.0367921480269781,-0.098864986,0.0180721745,0.9996706649391,1550.08167272383,"117",NA
0.03428879128292,0.047006100397958,-0.041540348,0.106775225,1.01601770220467,462.293161274417,"118",NA
0.0824211950971,0.050754883021233,0.00200685355,0.16097824,1.00290557318529,2001.15262888022,"119",NA
0.025508087787,0.0466170361213069,-0.0482252245,0.099123795,1.00042639077972,1824.90366583529,"120",NA
0.16455774765,0.0400874545262619,0.10140486,0.228603145,1.00275216022969,1378.84852741115,"121",NA
0.418804731,0.0219595559525109,0.383568175,0.45442654,1.00381422471429,801.078868634426,"122",NA
0.035473252987715,0.0472669079464758,-0.0402354515,0.11257239,1.00219977806866,1843.53612434561,"123",NA
-0.2196048951,0.0417165753792432,-0.286447285,-0.153670075,1.00133711879791,2168.0923820665,"124",NA
0.2132255191,0.0381257820542337,0.153257175,0.2755367,1.00042507577008,1762.30450550088,"125",NA
0.09156969865,0.0257203977410117,0.050849148,0.13316353,1.00326316056283,506.778155835091,"126",NA
-0.087996368541,0.04089922182489,-0.151191045,-0.023041716,1.00218951376514,1618.13088858979,"127",NA
0.06564562975,0.00181354730955438,0.0628012845,0.0686055155,0.999308703184233,2100.20906589383,"128",NA
